0.000   3.620e-14   1.191e-14   2.842e-16   2.027e-25   1.270e-25   8.775e-27
0.005   3.835e-14   1.279e-14   3.002e-16   2.157e-25   1.358e-25   9.225e-27
0.010   4.059e-14   1.372e-14   3.166e-16   2.292e-25   1.451e-25   9.689e-27
0.015   4.295e-14   1.470e-14   3.340e-16   2.435e-25   1.549e-25   1.018e-26
0.020   4.543e-14   1.575e-14   3.523e-16   2.585e-25   1.653e-25   1.069e-26
0.025   4.805e-14   1.688e-14   3.718e-16   2.744e-25   1.766e-25   1.123e-26
0.030   5.080e-14   1.809e-14   3.923e-16   2.912e-25   1.886e-25   1.180e-26
0.035   5.372e-14   1.939e-14   4.141e-16   3.091e-25   2.014e-25   1.240e-26
0.040   5.678e-14   2.076e-14   4.372e-16   3.278e-25   2.151e-25   1.304e-26
0.045   6.000e-14   2.222e-14   4.615e-16   3.475e-25   2.297e-25   1.371e-26
0.050   6.340e-14   2.378e-14   4.874e-16   3.683e-25   2.453e-25   1.441e-26
0.055   6.699e-14   2.544e-14   5.147e-16   3.903e-25   2.619e-25   1.515e-26
0.060   7.077e-14   2.719e-14   5.436e-16   4.135e-25   2.796e-25   1.594e-26
0.065   7.475e-14   2.906e-14   5.742e-16   4.381e-25   2.985e-25   1.676e-26
0.070   7.894e-14   3.106e-14   6.065e-16   4.641e-25   3.187e-25   1.763e-26
0.075   8.334e-14   3.319e-14   6.408e-16   4.915e-25   3.402e-25   1.855e-26
0.080   8.800e-14   3.543e-14   6.770e-16   5.203e-25   3.630e-25   1.951e-26
0.085   9.289e-14   3.779e-14   7.153e-16   5.506e-25   3.873e-25   2.053e-26
0.090   9.801e-14   4.030e-14   7.559e-16   5.824e-25   4.132e-25   2.160e-26
0.095   1.033e-13   4.297e-14   7.986e-16   6.157e-25   4.407e-25   2.272e-26
0.100   1.090e-13   4.581e-14   8.439e-16   6.509e-25   4.699e-25   2.391e-26
0.105   1.150e-13   4.882e-14   8.918e-16   6.883e-25   5.010e-25   2.516e-26
0.110   1.214e-13   5.198e-14   9.424e-16   7.276e-25   5.340e-25   2.648e-26
0.115   1.279e-13   5.529e-14   9.957e-16   7.687e-25   5.688e-25   2.786e-26
0.120   1.348e-13   5.880e-14   1.052e-15   8.118e-25   6.057e-25   2.931e-26
0.125   1.419e-13   6.251e-14   1.112e-15   8.570e-25   6.450e-25   3.084e-26
0.130   1.495e-13   6.643e-14   1.174e-15   9.045e-25   6.865e-25   3.244e-26
0.135   1.575e-13   7.053e-14   1.240e-15   9.542e-25   7.303e-25   3.413e-26
0.140   1.660e-13   7.484e-14   1.310e-15   1.007e-24   7.767e-25   3.589e-26
0.145   1.748e-13   7.935e-14   1.383e-15   1.062e-24   8.256e-25   3.775e-26
0.150   1.839e-13   8.411e-14   1.461e-15   1.119e-24   8.773e-25   3.970e-26
0.155   1.934e-13   8.909e-14   1.542e-15   1.179e-24   9.318e-25   4.174e-26
0.160   2.035e-13   9.430e-14   1.628e-15   1.242e-24   9.891e-25   4.387e-26
0.165   2.139e-13   9.976e-14   1.717e-15   1.308e-24   1.049e-24   4.610e-26
0.170   2.249e-13   1.055e-13   1.812e-15   1.376e-24   1.113e-24   4.843e-26
0.175   2.362e-13   1.114e-13   1.910e-15   1.448e-24   1.179e-24   5.088e-26
0.180   2.481e-13   1.177e-13   2.014e-15   1.522e-24   1.249e-24   5.343e-26
0.185   2.603e-13   1.242e-13   2.123e-15   1.600e-24   1.322e-24   5.608e-26
0.190   2.730e-13   1.310e-13   2.236e-15   1.680e-24   1.399e-24   5.885e-26
0.195   2.864e-13   1.380e-13   2.355e-15   1.764e-24   1.479e-24   6.173e-26
0.200   3.003e-13   1.454e-13   2.479e-15   1.852e-24   1.563e-24   6.472e-26
0.205   3.147e-13   1.530e-13   2.608e-15   1.942e-24   1.650e-24   6.783e-26
0.210   3.296e-13   1.610e-13   2.742e-15   2.036e-24   1.741e-24   7.105e-26
0.215   3.450e-13   1.693e-13   2.882e-15   2.133e-24   1.836e-24   7.439e-26
0.220   3.610e-13   1.778e-13   3.027e-15   2.233e-24   1.934e-24   7.785e-26
0.225   3.775e-13   1.867e-13   3.178e-15   2.337e-24   2.036e-24   8.142e-26
0.230   3.946e-13   1.958e-13   3.334e-15   2.445e-24   2.142e-24   8.511e-26
0.235   4.121e-13   2.052e-13   3.495e-15   2.555e-24   2.251e-24   8.890e-26
0.240   4.300e-13   2.149e-13   3.662e-15   2.668e-24   2.364e-24   9.279e-26
0.245   4.484e-13   2.249e-13   3.833e-15   2.784e-24   2.481e-24   9.679e-26
0.250   4.673e-13   2.351e-13   4.010e-15   2.904e-24   2.601e-24   1.009e-25
0.255   4.869e-13   2.457e-13   4.191e-15   3.027e-24   2.725e-24   1.051e-25
0.260   5.068e-13   2.564e-13   4.376e-15   3.153e-24   2.851e-24   1.093e-25
0.265   5.270e-13   2.674e-13   4.566e-15   3.280e-24   2.982e-24   1.137e-25
0.270   5.474e-13   2.786e-13   4.759e-15   3.410e-24   3.115e-24   1.181e-25
0.275   5.682e-13   2.901e-13   4.956e-15   3.542e-24   3.251e-24   1.226e-25
0.280   5.896e-13   3.017e-13   5.156e-15   3.677e-24   3.389e-24   1.271e-25
0.285   6.111e-13   3.134e-13   5.358e-15   3.814e-24   3.530e-24   1.316e-25
0.290   6.330e-13   3.253e-13   5.562e-15   3.952e-24   3.673e-24   1.362e-25
0.295   6.550e-13   3.374e-13   5.765e-15   4.091e-24   3.818e-24   1.408e-25
0.300   6.770e-13   3.495e-13   5.967e-15   4.231e-24   3.965e-24   1.453e-25
0.305   6.990e-13   3.617e-13   6.170e-15   4.371e-24   4.112e-24   1.499e-25
0.310   7.209e-13   3.738e-13   6.374e-15   4.512e-24   4.261e-24   1.544e-25
0.315   7.433e-13   3.861e-13   6.579e-15   4.654e-24   4.409e-24   1.589e-25
0.320   7.657e-13   3.983e-13   6.782e-15   4.795e-24   4.558e-24   1.633e-25
0.325   7.877e-13   4.104e-13   6.982e-15   4.936e-24   4.706e-24   1.676e-25
0.330   8.093e-13   4.223e-13   7.178e-15   5.075e-24   4.854e-24   1.717e-25
0.335   8.309e-13   4.342e-13   7.370e-15   5.213e-24   5.001e-24   1.758e-25
0.340   8.523e-13   4.462e-13   7.556e-15   5.349e-24   5.148e-24   1.797e-25
0.345   8.730e-13   4.580e-13   7.737e-15   5.483e-24   5.292e-24   1.835e-25
0.350   8.930e-13   4.695e-13   7.909e-15   5.612e-24   5.434e-24   1.870e-25
0.355   9.127e-13   4.808e-13   8.074e-15   5.739e-24   5.574e-24   1.903e-25
0.360   9.319e-13   4.919e-13   8.230e-15   5.863e-24   5.711e-24   1.935e-25
0.365   9.505e-13   5.028e-13   8.375e-15   5.988e-24   5.845e-24   1.963e-25
0.370   9.683e-13   5.131e-13   8.509e-15   6.108e-24   5.975e-24   1.989e-25
0.375   9.856e-13   5.231e-13   8.633e-15   6.224e-24   6.102e-24   2.012e-25
0.380   1.002e-12   5.330e-13   8.742e-15   6.334e-24   6.224e-24   2.032e-25
0.385   1.018e-12   5.426e-13   8.839e-15   6.438e-24   6.342e-24   2.049e-25
0.390   1.033e-12   5.515e-13   8.917e-15   6.535e-24   6.455e-24   2.062e-25
0.395   1.047e-12   5.599e-13   8.979e-15   6.627e-24   6.562e-24   2.071e-25
0.400   1.060e-12   5.681e-13   9.021e-15   6.713e-24   6.665e-24   2.076e-25
0.405   1.071e-12   5.760e-13   9.057e-15   6.793e-24   6.764e-24   2.078e-25
0.410   1.081e-12   5.833e-13   9.093e-15   6.867e-24   6.860e-24   2.077e-25
0.415   1.091e-12   5.902e-13   9.128e-15   6.939e-24   6.950e-24   2.073e-25
0.420   1.100e-12   5.966e-13   9.153e-15   7.005e-24   7.034e-24   2.066e-25
0.425   1.108e-12   6.023e-13   9.165e-15   7.065e-24   7.112e-24   2.057e-25
0.430   1.115e-12   6.073e-13   9.167e-15   7.117e-24   7.184e-24   2.044e-25
0.435   1.121e-12   6.123e-13   9.160e-15   7.166e-24   7.252e-24   2.030e-25
0.440   1.128e-12   6.170e-13   9.145e-15   7.212e-24   7.313e-24   2.012e-25
0.445   1.134e-12   6.210e-13   9.119e-15   7.251e-24   7.367e-24   1.992e-25
0.450   1.139e-12   6.241e-13   9.083e-15   7.282e-24   7.411e-24   1.969e-25
0.455   1.141e-12   6.266e-13   9.034e-15   7.304e-24   7.448e-24   1.944e-25
0.460   1.141e-12   6.292e-13   8.970e-15   7.319e-24   7.478e-24   1.916e-25
0.465   1.141e-12   6.311e-13   8.890e-15   7.328e-24   7.501e-24   1.885e-25
0.470   1.139e-12   6.319e-13   8.785e-15   7.329e-24   7.514e-24   1.851e-25
0.475   1.137e-12   6.315e-13   8.649e-15   7.322e-24   7.518e-24   1.813e-25
0.480   1.134e-12   6.310e-13   8.485e-15   7.307e-24   7.517e-24   1.772e-25
0.485   1.129e-12   6.307e-13   8.303e-15   7.288e-24   7.511e-24   1.728e-25
0.490   1.124e-12   6.307e-13   8.111e-15   7.268e-24   7.502e-24   1.682e-25
0.495   1.120e-12   6.304e-13   7.910e-15   7.246e-24   7.485e-24   1.635e-25
0.500   1.115e-12   6.294e-13   7.699e-15   7.222e-24   7.463e-24   1.585e-25
0.505   1.109e-12   6.274e-13   7.481e-15   7.192e-24   7.433e-24   1.535e-25
0.510   1.103e-12   6.245e-13   7.256e-15   7.156e-24   7.398e-24   1.482e-25
0.515   1.096e-12   6.214e-13   7.025e-15   7.113e-24   7.359e-24   1.429e-25
0.520   1.087e-12   6.183e-13   6.788e-15   7.066e-24   7.313e-24   1.375e-25
0.525   1.079e-12   6.151e-13   6.548e-15   7.018e-24   7.264e-24   1.320e-25
0.530   1.071e-12   6.117e-13   6.306e-15   6.973e-24   7.212e-24   1.265e-25
0.535   1.063e-12   6.080e-13   6.064e-15   6.928e-24   7.157e-24   1.209e-25
0.540   1.055e-12   6.040e-13   5.820e-15   6.878e-24   7.097e-24   1.154e-25
0.545   1.045e-12   5.995e-13   5.575e-15   6.820e-24   7.031e-24   1.099e-25
0.550   1.034e-12   5.949e-13   5.331e-15   6.758e-24   6.962e-24   1.044e-25
0.555   1.024e-12   5.904e-13   5.087e-15   6.695e-24   6.893e-24   9.899e-26
0.560   1.012e-12   5.858e-13   4.844e-15   6.630e-24   6.821e-24   9.362e-26
0.565   1.001e-12   5.809e-13   4.603e-15   6.561e-24   6.746e-24   8.833e-26
0.570   9.891e-13   5.756e-13   4.364e-15   6.489e-24   6.668e-24   8.314e-26
0.575   9.780e-13   5.698e-13   4.129e-15   6.421e-24   6.586e-24   7.806e-26
0.580   9.676e-13   5.640e-13   3.900e-15   6.356e-24   6.504e-24   7.313e-26
0.585   9.572e-13   5.579e-13   3.676e-15   6.288e-24   6.419e-24   6.837e-26
0.590   9.459e-13   5.517e-13   3.459e-15   6.217e-24   6.331e-24   6.378e-26
0.595   9.336e-13   5.456e-13   3.248e-15   6.141e-24   6.241e-24   5.937e-26
0.600   9.203e-13   5.394e-13   2.511e-15   6.061e-24   6.150e-24   5.513e-26
0.605   9.065e-13   5.329e-13   1.628e-15   5.977e-24   6.058e-24   4.731e-26
0.610   8.925e-13   5.263e-13   7.398e-16   5.893e-24   5.965e-24   3.705e-26
0.615   8.788e-13   5.198e-13   4.120e-16   5.808e-24   5.872e-24   2.619e-26
0.620   8.654e-13   5.132e-13   2.790e-16   5.724e-24   5.778e-24   1.918e-26
0.625   8.526e-13   5.062e-13   2.045e-16   5.643e-24   5.682e-24   1.519e-26
