0.410   7.899e-13   7.515e-13   8.371e-15   6.124e-24   1.034e-23   2.118e-25
0.415   8.060e-13   7.616e-13   8.455e-15   6.231e-24   1.052e-23   2.137e-25
0.420   8.208e-13   7.703e-13   8.514e-15   6.327e-24   1.068e-23   2.150e-25
0.425   8.344e-13   7.774e-13   8.548e-15   6.412e-24   1.081e-23   2.157e-25
0.430   8.482e-13   7.847e-13   8.583e-15   6.497e-24   1.094e-23   2.164e-25
0.435   8.621e-13   7.921e-13   8.618e-15   6.584e-24   1.107e-23   2.171e-25
0.440   8.762e-13   7.995e-13   8.653e-15   6.671e-24   1.121e-23   2.178e-25
0.445   8.892e-13   8.060e-13   8.672e-15   6.750e-24   1.133e-23   2.181e-25
0.450   9.001e-13   8.108e-13   8.661e-15   6.815e-24   1.142e-23   2.177e-25
0.455   9.089e-13   8.138e-13   8.620e-15   6.864e-24   1.148e-23   2.166e-25
0.460   9.168e-13   8.161e-13   8.565e-15   6.907e-24   1.153e-23   2.151e-25
0.465   9.248e-13   8.184e-13   8.510e-15   6.950e-24   1.158e-23   2.136e-25
0.470   9.329e-13   8.207e-13   8.454e-15   6.994e-24   1.163e-23   2.121e-25
0.475   9.405e-13   8.221e-13   8.383e-15   7.032e-24   1.167e-23   2.102e-25
0.480   9.472e-13   8.219e-13   8.286e-15   7.059e-24   1.167e-23   2.077e-25
0.485   9.530e-13   8.199e-13   8.162e-15   7.075e-24   1.165e-23   2.046e-25
0.490   9.583e-13   8.173e-13   8.026e-15   7.087e-24   1.161e-23   2.012e-25
0.495   9.638e-13   8.145e-13   7.889e-15   7.099e-24   1.157e-23   1.977e-25
0.500   9.693e-13   8.118e-13   7.750e-15   7.111e-24   1.153e-23   1.942e-25
0.505   9.732e-13   8.076e-13   7.592e-15   7.111e-24   1.146e-23   1.903e-25
0.510   9.756e-13   8.019e-13   7.415e-15   7.099e-24   1.137e-23   1.858e-25
0.515   9.764e-13   7.947e-13   7.219e-15   7.074e-24   1.126e-23   1.808e-25
0.520   9.771e-13   7.873e-13   7.019e-15   7.048e-24   1.114e-23   1.758e-25
0.525   9.779e-13   7.798e-13   6.818e-15   7.023e-24   1.101e-23   1.707e-25
0.530   9.778e-13   7.716e-13   6.609e-15   6.990e-24   1.088e-23   1.654e-25
0.535   9.767e-13   7.622e-13   6.391e-15   6.947e-24   1.072e-23   1.600e-25
0.540   9.745e-13   7.517e-13   6.163e-15   6.895e-24   1.054e-23   1.543e-25
0.545   9.719e-13   7.408e-13   5.931e-15   6.839e-24   1.036e-23   1.486e-25
0.550   9.693e-13   7.298e-13   5.696e-15   6.782e-24   1.017e-23   1.428e-25
0.555   9.655e-13   7.182e-13   5.460e-15   6.720e-24   9.973e-24   1.370e-25
0.560   9.601e-13   7.059e-13   5.223e-15   6.649e-24   9.761e-24   1.311e-25
0.565   9.531e-13   6.930e-13   4.985e-15   6.571e-24   9.535e-24   1.253e-25
0.570   9.456e-13   6.797e-13   4.744e-15   6.489e-24   9.304e-24   1.194e-25
0.575   9.379e-13   6.663e-13   4.501e-15   6.407e-24   9.070e-24   1.134e-25
0.580   9.293e-13   6.525e-13   4.264e-15   6.320e-24   8.831e-24   1.075e-25
0.585   9.198e-13   6.383e-13   4.033e-15   6.228e-24   8.589e-24   1.019e-25
0.590   9.095e-13   6.237e-13   3.808e-15   6.132e-24   8.342e-24   9.633e-26
0.595   8.990e-13   6.090e-13   3.580e-15   6.035e-24   8.092e-24   9.072e-26
0.600   8.880e-13   5.942e-13   3.357e-15   5.935e-24   7.841e-24   8.523e-26
0.605   8.763e-13   5.792e-13   3.144e-15   5.830e-24   7.590e-24   7.997e-26
0.610   8.638e-13   5.641e-13   2.941e-15   5.721e-24   7.338e-24   7.494e-26
0.615   8.510e-13   5.489e-13   2.741e-15   5.610e-24   7.084e-24   6.998e-26
0.620   8.380e-13   5.337e-13   2.544e-15   5.498e-24   6.831e-24   6.508e-26
0.625   8.250e-13   5.188e-13   2.345e-15   5.389e-24   6.584e-24   5.681e-26
0.630   8.119e-13   5.042e-13   1.910e-15   5.282e-24   6.343e-24   5.257e-26
0.635   7.987e-13   4.898e-13   1.330e-15   5.175e-24   6.105e-24   4.728e-26
0.640   7.853e-13   4.753e-13   7.202e-16   5.068e-24   5.868e-24   4.388e-26
0.645   7.717e-13   4.613e-13   3.658e-16   4.960e-24   5.639e-24   3.548e-26
0.650   7.578e-13   4.478e-13   1.950e-16   4.852e-24   5.417e-24   2.756e-26
0.655   7.437e-13   4.344e-13   1.061e-16   4.743e-24   5.200e-24   2.098e-26
0.660   7.299e-13   4.212e-13   5.600e-17   4.636e-24   4.985e-24   1.545e-26
0.665   7.173e-13   4.084e-13   2.667e-17   4.533e-24   4.778e-24   1.062e-26
0.670   7.056e-13   3.961e-13   1.019e-17   4.436e-24   4.579e-24   6.541e-27
0.675   6.946e-13   3.840e-13   2.587e-18   4.341e-24   4.383e-24   3.360e-27
0.680   6.831e-13   3.720e-13   1.623e-19   4.245e-24   4.193e-24   1.313e-27
0.685   6.710e-13   3.604e-13   1.000e-40   4.150e-24   4.010e-24   3.139e-28
0.690   6.584e-13   3.491e-13   1.000e-40   4.055e-24   3.836e-24   6.496e-30
0.695   6.456e-13   3.380e-13   1.000e-40   3.960e-24   3.664e-24   1.000e-40
0.700   6.325e-13   3.273e-13   1.000e-40   3.865e-24   3.502e-24   1.000e-40
0.705   6.193e-13   3.171e-13   1.000e-40   3.770e-24   3.348e-24   1.000e-40
0.710   6.059e-13   3.073e-13   1.000e-40   3.676e-24   3.202e-24   1.000e-40
0.715   5.924e-13   2.978e-13   1.000e-40   3.583e-24   3.061e-24   1.000e-40
0.720   5.789e-13   2.887e-13   1.000e-40   3.492e-24   2.927e-24   1.000e-40
0.725   5.654e-13   2.799e-13   1.000e-40   3.403e-24   2.801e-24   1.000e-40
0.730   5.521e-13   2.715e-13   1.000e-40   3.316e-24   2.678e-24   1.000e-40
0.735   5.393e-13   2.636e-13   1.000e-40   3.232e-24   2.563e-24   1.000e-40
0.740   5.270e-13   2.562e-13   1.000e-40   3.151e-24   2.454e-24   1.000e-40
0.745   5.152e-13   2.490e-13   1.000e-40   3.073e-24   2.350e-24   1.000e-40
0.750   5.039e-13   2.421e-13   1.000e-40   2.998e-24   2.250e-24   1.000e-40
0.755   4.933e-13   2.352e-13   1.000e-40   2.927e-24   2.154e-24   1.000e-40
0.760   4.831e-13   2.285e-13   1.000e-40   2.859e-24   2.061e-24   1.000e-40
0.765   4.729e-13   2.218e-13   1.000e-40   2.791e-24   1.972e-24   1.000e-40
0.770   4.626e-13   2.152e-13   1.000e-40   2.724e-24   1.886e-24   1.000e-40
0.775   4.522e-13   2.087e-13   1.000e-40   2.657e-24   1.803e-24   1.000e-40
0.780   4.416e-13   2.024e-13   1.000e-40   2.588e-24   1.724e-24   1.000e-40
0.785   4.307e-13   1.963e-13   1.000e-40   2.519e-24   1.648e-24   1.000e-40
0.790   4.200e-13   1.904e-13   1.000e-40   2.450e-24   1.578e-24   1.000e-40
0.795   4.099e-13   1.847e-13   1.000e-40   2.385e-24   1.513e-24   1.000e-40
0.800   4.002e-13   1.792e-13   1.000e-40   2.324e-24   1.452e-24   1.000e-40
0.805   3.911e-13   1.741e-13   1.000e-40   2.266e-24   1.398e-24   1.000e-40
0.810   3.822e-13   1.694e-13   1.000e-40   2.211e-24   1.348e-24   1.000e-40
0.815   3.736e-13   1.652e-13   1.000e-40   2.158e-24   1.302e-24   1.000e-40
0.820   3.650e-13   1.610e-13   1.000e-40   2.106e-24   1.260e-24   1.000e-40
0.825   3.563e-13   1.569e-13   1.000e-40   2.055e-24   1.220e-24   1.000e-40
0.830   3.475e-13   1.530e-13   1.000e-40   2.004e-24   1.182e-24   1.000e-40
0.835   3.388e-13   1.492e-13   1.000e-40   1.954e-24   1.147e-24   1.000e-40
0.840   3.301e-13   1.456e-13   1.000e-40   1.903e-24   1.114e-24   1.000e-40
0.845   3.215e-13   1.419e-13   1.000e-40   1.854e-24   1.082e-24   1.000e-40
0.850   3.129e-13   1.381e-13   1.000e-40   1.804e-24   1.050e-24   1.000e-40
0.855   3.042e-13   1.341e-13   1.000e-40   1.755e-24   1.020e-24   1.000e-40
0.860   2.955e-13   1.301e-13   1.000e-40   1.704e-24   9.900e-25   1.000e-40
0.865   2.865e-13   1.260e-13   1.000e-40   1.652e-24   9.602e-25   1.000e-40
0.870   2.776e-13   1.220e-13   1.000e-40   1.600e-24   9.317e-25   1.000e-40
0.875   2.688e-13   1.182e-13   1.000e-40   1.549e-24   9.040e-25   1.000e-40
0.880   2.603e-13   1.147e-13   1.000e-40   1.500e-24   8.781e-25   1.000e-40
0.885   2.520e-13   1.113e-13   1.000e-40   1.453e-24   8.530e-25   1.000e-40
0.890   2.440e-13   1.080e-13   1.000e-40   1.407e-24   8.291e-25   1.000e-40
0.895   2.362e-13   1.048e-13   1.000e-40   1.363e-24   8.057e-25   1.000e-40
0.900   2.286e-13   1.015e-13   1.000e-40   1.320e-24   7.828e-25   1.000e-40
0.905   2.211e-13   9.833e-14   1.000e-40   1.278e-24   7.602e-25   1.000e-40
0.910   2.134e-13   9.510e-14   1.000e-40   1.236e-24   7.372e-25   1.000e-40
0.915   2.053e-13   9.178e-14   1.000e-40   1.191e-24   7.128e-25   1.000e-40
0.920   1.965e-13   8.833e-14   1.000e-40   1.144e-24   6.861e-25   1.000e-40
0.925   1.293e-13   5.781e-14   1.000e-40   7.674e-25   4.499e-25   1.000e-40
0.930   6.386e-14   2.836e-14   1.000e-40   3.929e-25   2.216e-25   1.000e-40
0.935   1.520e-15   1.050e-16   1.000e-40   3.133e-26   2.611e-27   1.000e-40
0.940   1.698e-16   1.173e-17   1.000e-40   1.154e-26   9.613e-28   1.000e-40
0.945   2.672e-17   1.846e-18   1.000e-40   4.739e-27   3.949e-28   1.000e-40
0.950   2.409e-18   1.664e-19   1.000e-40   1.592e-27   1.327e-28   1.000e-40
0.955   1.300e-20   8.976e-22   1.000e-40   2.964e-28   2.470e-29   1.000e-40
0.960   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
0.965   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
0.970   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
0.975   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
0.980   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
0.985   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
0.990   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
0.995   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
1.000   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40   1.000e-40
