# # Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# # for k=1.05167e-05 to 1.10271 h/Mpc,
# # number of wavenumbers equal to 112
# # d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization
# # d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# # (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
# #  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# # t_i   stands for theta_i(k,z) with above normalization
# # t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
# #
# #    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                   12:t_g                   13:t_b                   14:t_ur                  15:t_ncdm[0]             16:t_ncdm[1]             17:t_ncdm[2]             18:t_tot
3.557546750933174800e-05 -2.035060852603062743e-04 -1.526377069536612294e-04 -1.526377738077848933e-04 -2.035048084950890420e-04 -1.541483552277257360e-04 6.126217126793319645e-01 5.967109332286321122e-01 3.052755476155697865e-04 4.031040172915283221e-07 9.999943913321908129e-01 -3.775024210368721544e-09 -2.420416122264622690e-11 -2.092717556296670963e-14 -2.576131532649411039e-11 -9.774111696471941415e-13
3.991633106589011101e-05 -2.561951904638422035e-04 -1.921592985595525836e-04 -1.921594045161551792e-04 -2.561931669607783106e-04 -1.940609976441412033e-04 6.126205987848781787e-01 5.967101933605203357e-01 3.843188090323103583e-04 5.074771620963700790e-07 9.999929391306553450e-01 -4.752422144016108320e-09 -3.836061406113451785e-11 -3.316730024934163319e-14 -4.082845524601096792e-11 -1.549075440747959906e-12
4.478686008395552759e-05 -3.225246262215334813e-04 -2.419139236671431097e-04 -2.419140915969710036e-04 -3.225214192518297972e-04 -2.443078713337068237e-04 6.126191964290400582e-01 5.967092618419566064e-01 4.838281831939420072e-04 6.388747402150097761e-07 9.999911109321456548e-01 -5.982863002284717397e-09 -6.079668535268359409e-11 -5.256655334979296581e-14 -6.470778712953715355e-11 -2.455085466237342966e-12
5.025168352443806286e-05 -4.060249238564040851e-04 -3.045511099532853191e-04 -3.045513761038927858e-04 -4.060198412850118455e-04 -3.075646743535960471e-04 6.126174311952644613e-01 5.967080892968807948e-01 6.091027522077855716e-04 8.042938144652977261e-07 9.999888093900337616e-01 -7.531848192647673415e-09 -9.635467549252377014e-11 -8.331219100039300775e-14 -1.025530286489161213e-10 -3.890981100515506263e-12
5.638331627416140696e-05 -5.111400000283268302e-04 -3.834063769091438506e-04 -3.834067987291709463e-04 -5.111319449598486064e-04 -3.871998538624861052e-04 6.126152085750858900e-01 5.967066129096578742e-01 7.668135974583418927e-04 1.012543020398642963e-06 9.999859119572499511e-01 -9.481829303077989007e-09 -1.527087206802913459e-10 -1.320406415818523585e-13 -1.625318006547020151e-10 -6.166655469557975228e-12
6.326312137435328368e-05 -6.434632129034398209e-04 -4.826788351800539697e-04 -4.826795037189603871e-04 -6.434504470099649057e-04 -4.874539440573007545e-04 6.126124109002334395e-01 5.967047545156196620e-01 9.653590074379207742e-04 1.274711540164008645e-06 9.999822643642570785e-01 -1.193658907210330340e-08 -2.420207330902671552e-10 -2.092696367665678382e-13 -2.575879700035833370e-10 -9.773222997935256971e-12
7.098238965876946282e-05 -8.100342774367773856e-04 -6.076547560526071373e-04 -6.076558156138956715e-04 -8.100140459146821723e-04 -6.136653179504918901e-04 6.126088886759192276e-01 5.967024147960705571e-01 1.215311631227791343e-03 1.604759462846587181e-06 9.999776724097010350e-01 -1.502675760881437869e-08 -3.835644824431711709e-10 -3.316687285462199794e-13 -4.082343071822179953e-10 -1.548898127202122288e-11
7.964355112759215433e-05 -1.019712651342351891e-03 -7.649890102768703822e-04 -7.649906895656609796e-04 -1.019680588645299844e-03 -7.725543633217153271e-04 6.126044546491279386e-01 5.966994693805944827e-01 1.529981379131321959e-03 2.020260917194697250e-06 9.999718916290887272e-01 -1.891674662357343502e-08 -6.078837361682299350e-10 -5.256570479765923438e-13 -6.469776217833468269e-10 -2.454731688434354611e-11
8.936153413130031985e-05 -1.283646946693945291e-03 -9.630593442346605752e-04 -9.630620057224843246e-04 -1.283596134943927689e-03 -9.725811885022100749e-04 6.125988727109555887e-01 5.966957613624975787e-01 1.926124011444968649e-03 2.543339501654173602e-06 9.999646142910990632e-01 -2.381347326827579367e-08 -9.633809146744033874e-10 -8.331052301298782456e-13 -1.025330268421413046e-09 -3.890275236238705244e-11
1.002652904000536844e-04 -1.615864854244710835e-03 -1.212412336951904481e-03 -1.212416555115162185e-03 -1.615784331428091669e-03 -1.224395871354952252e-03 6.125918459508609137e-01 5.966910934851042958e-01 2.424833110230324371e-03 3.201845717358999372e-06 9.999554530359230364e-01 -2.997732637456740150e-08 -1.526756335801517457e-09 -1.320372981855567154e-12 -1.624918935675410673e-09 -6.165247166316221289e-11
1.124995061548058614e-04 -2.034014177476855482e-03 -1.526324743253368267e-03 -1.526331428569105463e-03 -2.033886574134687215e-03 -1.541405165002931706e-03 6.125830002234705640e-01 5.966852170627818808e-01 3.052662857138210926e-03 4.030838960155341919e-06 9.999439202861943876e-01 -3.773595320684776460e-08 -2.419547176331034432e-09 -2.092630249061112728e-12 -2.575083494472823032e-09 -9.770413192252148488e-11
1.262265220055494434e-04 -2.560293153839255081e-03 -1.921510056054759981e-03 -1.921520651525724342e-03 -2.560090949512885093e-03 -1.940485746815683987e-03 6.125718650956248901e-01 5.966778195628843484e-01 3.843041303051448684e-03 5.074452729174013833e-06 9.999294023450487900e-01 -4.750157638548760725e-08 -3.834327707496384710e-09 -3.316557087848907136e-12 -4.080754554152896453e-09 -1.548337534499207105e-10
1.416284871125792833e-04 -3.222617552912795079e-03 -2.419007805655639352e-03 -2.419024598259119849e-03 -3.222297147202415023e-03 -2.442881833672379439e-03 6.125578480674561677e-01 5.966685069909339889e-01 4.838049196518239697e-03 6.388242012860444470e-06 9.999111268148203058e-01 -5.979274233036008318e-08 -6.076209609011768738e-09 -5.256309896484937779e-12 -6.466607008278524219e-09 -2.453613261833802770e-10
1.589097761951816618e-04 -4.056083479503380836e-03 -3.045302801135152740e-03 -3.045329415443891359e-03 -4.055575803415658286e-03 -3.075334731119649077e-03 6.125402037613926209e-01 5.966567838834592186e-01 6.090658830887782718e-03 8.042137201208512617e-06 9.998881216224378976e-01 -7.526160986452411175e-08 -9.628566638358719704e-09 -8.330533533997672120e-12 -1.024698004349323861e-08 -3.888043933484852858e-10
1.782997014599886003e-04 -5.104798646597438587e-03 -3.833733652057882708e-03 -3.833775832548665628e-03 -5.103994299043733071e-03 -3.871504076093957095e-03 6.125179943057145193e-01 5.966420265624898800e-01 7.667551665097331257e-03 1.012416087454681285e-05 9.998591635039546510e-01 -9.472816486520242497e-08 -1.525710455784593547e-08 -1.320269240319214040e-11 -1.623657592906851693e-08 -6.160795753752703118e-10
2.000555554346382056e-04 -6.424171539327008622e-03 -4.826265176191552389e-03 -4.826332027083719833e-03 -6.422897262559658371e-03 -4.873755855025126670e-03 6.124900396106554012e-01 5.966234500828300202e-01 9.652664054167439667e-03 1.274510382046273245e-05 9.998227132604604606e-01 -1.192230712702789501e-07 -2.417460707048840786e-08 -2.092423568592426783e-11 -2.572567261551260415e-08 -9.761533007167977049e-10
2.244660250832934223e-04 -8.083767551392284645e-03 -6.075718433959785558e-03 -6.075824384124822730e-03 -8.081749012281664452e-03 -6.135411450945215533e-03 6.124548551997447410e-01 5.966000666188967516e-01 1.215164876824964546e-02 1.604440682045618212e-05 9.997768344209667646e-01 -1.500412661156589331e-07 -3.830165521844167782e-08 -3.316144350193204966e-11 -4.075735209428679620e-08 -1.546566098431100143e-09
2.518550225072624859e-04 -1.017086392109611478e-02 -7.648576124455438822e-03 -7.648744041444377299e-03 -1.016766685318264141e-02 -7.723575964042940847e-03 6.124105739726162234e-01 5.965706331650997285e-01 1.529748808288875460e-02 2.019755751222114887e-05 9.997190911152021853e-01 -1.888088743489521100e-07 -6.067907076393143094e-08 -5.255487946500167610e-11 -6.456595110509250755e-08 -2.450079760845249595e-09
2.825859830617847191e-04 -1.279486075376279168e-02 -9.628511123593657198e-03 -9.628777248571954508e-03 -1.278979793249972359e-02 -9.722694013119327280e-03 6.123548484135015180e-01 5.965335859375734406e-01 1.925755449714390902e-02 2.542539002527112788e-05 9.996464199427760322e-01 -2.375665672267627009e-07 -9.612006330891002404e-08 -8.328889986741239804e-11 -1.022701125722999528e-07 -3.880996143215568584e-09
3.170666879223849803e-04 -1.609273247097111476e-02 -1.212082350429364956e-02 -1.212124527318550471e-02 -1.608471679313662472e-02 -1.223901855874981980e-02 6.122847275855302085e-01 5.964869578411680084e-01 2.424249054637100942e-02 3.200577282557279951e-05 9.995549693275859182e-01 -2.988731158346702359e-07 -1.522407585166719020e-07 -1.319941946594046858e-10 -1.619675197485098736e-07 -6.146739752315421778e-09
3.557546750933172496e-04 -2.023573026508040593e-02 -1.525801827433189567e-02 -1.525868671128876621e-02 -2.022304292344966753e-02 -1.540622470544678740e-02 6.121965038318299968e-01 5.964282748986596827e-01 3.051737342257753241e-02 4.028829165748378611e-05 9.994398983927734736e-01 -3.759335540310702604e-07 -2.410874008620885760e-07 -2.091770412679733662e-10 -2.564626114760154202e-07 -9.733503154508158444e-09
3.991633106589007984e-04 -2.543756693079797862e-02 -1.920681444240909114e-02 -1.920787380039399098e-02 -2.541749203466164495e-02 -1.939245791911478611e-02 6.120855208235942424e-01 5.963544265453664117e-01 3.841574760078798195e-02 5.071268498257062215e-05 9.992951254174743392e-01 -4.727570625527889373e-07 -3.817031848480661612e-07 -3.314841046407680874e-10 -4.059902524322646419e-07 -1.540977311419247294e-08
4.478686008395540833e-04 -3.196432252303980925e-02 -2.417694852142229789e-02 -2.417862740448045028e-02 -3.193257207304961431e-02 -2.440917699442911315e-02 6.119459346885522955e-01 5.962615030691420515e-01 4.835725480896090056e-02 6.383197494812592660e-05 9.991130138989532394e-01 -5.943502549389619028e-07 -6.041723334373110227e-07 -5.252887596075494424e-10 -6.425034832970078922e-07 -2.438938463981016907e-08
5.025168352443797884e-04 -4.014628863877829634e-02 -3.043222523529893336e-02 -3.043488591373558899e-02 -4.009609924078494370e-02 -3.072223904652452223e-02 6.117704169785043167e-01 5.961445923521939694e-01 6.086977182747117798e-02 8.034146461895845504e-05 9.988839815664359856e-01 -7.469519126184325743e-07 -9.559816490119987122e-07 -8.323707715509545583e-10 -1.016411570052615316e-06 -3.858790916563068394e-08
5.638331627416131751e-04 -5.039189746949575971e-02 -3.830437856894049892e-02 -3.830859511697671388e-02 -5.031261474372160369e-02 -3.866577965673644035e-02 6.115497868540177295e-01 5.959975261008870762e-01 7.661719023395342776e-02 1.011150494636625327e-04 9.985960148603022501e-01 -9.383149669454686088e-07 -1.512007801623956142e-06 -1.318908134016634053e-09 -1.607144820335162670e-06 -6.102496185322316626e-08
6.326312137435324574e-04 -6.320372180014593999e-02 -4.821044129883348545e-02 -4.821712339273116071e-02 -6.307858858856624229e-02 -4.865956897470025133e-02 6.112725576239607106e-01 5.958125637728486357e-01 9.643424678546232143e-02 1.272506254743272826e-04 9.982340682613760618e-01 -1.178040299001244667e-06 -2.390157461197595169e-06 -2.089709187139950782e-09 -2.539672205906566534e-06 -9.645380322460110725e-08
7.098238965876929206e-04 -7.919622508062101884e-02 -6.067448489586123317e-02 -6.068507393714294568e-02 -7.899893885817481365e-02 -6.123067666127084835e-02 6.109243807699298312e-01 5.955799998348397795e-01 1.213701478742858914e-01 1.601267745876038201e-04 9.977793247402217958e-01 -1.477963832223260903e-06 -3.775781524807488600e-06 -3.310732343516540705e-09 -4.010231947527500891e-06 -1.523433276507606942e-07
7.964355112759203235e-04 -9.911439653139073047e-02 -7.635478825118702240e-02 -7.637156803162666041e-02 -9.880377748540943028e-02 -7.704045686230957812e-02 6.104873699830595246e-01 5.952876781418440233e-01 1.527431360632533208e-01 2.014733739859296275e-04 9.972082907352127767e-01 -1.852592275714906490e-06 -5.959630200441334600e-06 -5.244699970016807446e-09 -6.326227170165039898e-06 -2.404030688908164184e-07
8.936153413130015722e-04 -1.238514901333365864e-01 -9.607772584867473042e-02 -9.610431457888954365e-02 -1.233632753388905490e-01 -9.691806856328144537e-02 6.099392862567741824e-01 5.949203930323708756e-01 1.922086291577790873e-01 2.534593094275336043e-04 9.964916976180068220e-01 -2.319571754738123166e-06 -9.396550393233638686e-06 -8.307393839498527064e-09 -9.967714951948992001e-06 -3.789384090432241206e-07
1.002652904000536031e-03 -1.544626047333306218e-01 -1.208799352869005805e-01 -1.209220647584999947e-01 -1.536969232402227992e-01 -1.219019739373302380e-01 6.092525700945958800e-01 5.944591568857231501e-01 2.418441295169999894e-01 3.188010610503969554e-04 9.955931823057408980e-01 -2.900154697865810904e-06 -1.479564901663907300e-05 -1.315658773438195329e-08 -1.568144432082983834e-05 -5.964620239415549570e-07
1.124995061548055876e-03 -1.921685271178354693e-01 -1.520606267415036961e-01 -1.521273758878359250e-01 -1.909709886542806101e-01 -1.532910985413176996e-01 6.083932117684252017e-01 5.938803103943858241e-01 3.042547517756718500e-01 4.008965494966118190e-04 9.944677250083983067e-01 -3.619599602130174219e-06 -2.325757874377357525e-05 -2.083241071924155223e-08 -2.462322721851294054e-05 -9.371803620049934921e-07
1.262265220055492319e-03 -2.383407697053468166e-01 -1.912462231694268544e-01 -1.913519704576192582e-01 -2.364743188495465609e-01 -1.927075770721403403e-01 6.073194661726801780e-01 5.931544536662557432e-01 3.827039409152385163e-01 5.039892277653575071e-04 9.930598350901806981e-01 -4.507390125047496420e-06 -3.648117995809373366e-05 -3.297863917632999963e-08 -3.857063482044343039e-05 -1.469227503140219081e-06
1.416284871125790502e-03 -2.944514301697360725e-01 -2.404680860053572122e-01 -2.406358941748067137e-01 -2.915592321085905825e-01 -2.421717325093344086e-01 6.059760241415251825e-01 5.922413551792574671e-01 4.812717883496134275e-01 6.333636982137133683e-04 9.912952135973988055e-01 -5.596872271663451726e-06 -5.706935492078290688e-05 -5.222422398681505562e-08 -6.022995642425090944e-05 -2.296734717650849116e-06
1.589097761951815697e-03 -3.619766891159685862e-01 -3.022637480371106466e-01 -3.025298406589655431e-01 -3.575186770024365579e-01 -3.041980005276601617e-01 6.043055939903654306e-01 5.910994918657302977e-01 6.050596813179310862e-01 7.955969364457571779e-04 9.890966918418984122e-01 -6.925061408919038125e-06 -8.897469631082303900e-05 -8.265003727186850313e-08 -9.369549142227269695e-05 -3.577593097775618442e-06
1.782997014599884810e-03 -4.422070003286568962e-01 -3.797913235953173094e-01 -3.802129906258027714e-01 -4.353822478299069765e-01 -3.819029106730661982e-01 6.022348627233518048e-01 5.896740342443934635e-01 7.604259812516055428e-01 9.988382283726425677e-04 9.863647369220986949e-01 -8.530171546733932020e-06 -1.381261225160217675e-04 -1.307178877650738077e-07 -1.450586831701844242e-04 -5.547883632978102599e-06
2.000555554346377177e-03 -5.359395071007920786e-01 -4.769714140515813328e-01 -4.776392856558220879e-01 -5.255845251979501809e-01 -4.791368905882322782e-01 5.996771348194132045e-01 5.878978370099410267e-01 9.552785713116441757e-01 1.253150717954001556e-03 9.829801217966025462e-01 -1.044817196737229367e-05 -2.132782925921378420e-04 -2.066018279618557745e-07 -2.232246673396916204e-04 -8.554853626872121377e-06
2.244660250832930699e-03 -6.430008135194795749e-01 -5.986545234691478257e-01 -5.997119028577417854e-01 -6.274710757915682446e-01 -6.006380564256373900e-01 5.965324857666146618e-01 5.856900164836020828e-01 1.199423805715483571e+00 1.570906173448907966e-03 9.788030640832674489e-01 -1.270670650206100660e-05 -3.270904219334209691e-04 -3.262873483030173619e-07 -3.409023444785307935e-04 -1.309810333215523977e-05
2.518550225072621173e-03 -7.615577889328302152e-01 -7.508158828589807099e-01 -7.524892223501511435e-01 -7.386165257516409399e-01 -7.522099100236904201e-01 5.926887870227901534e-01 5.829543636018523767e-01 1.504978444700302287e+00 1.967234446012203729e-03 9.736729766994678403e-01 -1.531556072242819716e-05 -4.973561460775294263e-04 -5.148392679515208779e-07 -5.156427196130749331e-04 -1.987521680658630018e-05
2.825859830617845781e-03 -8.872022936276410254e-01 -9.407774285318836194e-01 -9.434243074172434795e-01 -8.539747283924032928e-01 -9.409245390875861093e-01 5.880248363466397121e-01 5.795783483566491201e-01 1.886848614834486959e+00 2.460524998509153356e-03 9.674103202525660139e-01 -1.825285537324194054e-05 -7.481193657404711095e-04 -8.114611512380921549e-07 -7.705901655409151023e-04 -2.982041179594004869e-05
3.170666879223841671e-03 -1.011875809226892242e+00 -1.177453488250537195e+00 -1.181638019122804195e+00 -9.649865243722902663e-01 -1.175353556543931255e+00 5.824165520523145734e-01 5.754333159233537831e-01 2.363276038245608390e+00 3.072974752965438715e-03 9.598216758463306020e-01 -2.144673054987214722e-05 -1.110063886572370965e-03 -1.277290618729460423e-06 -1.134255004365121357e-03 -4.411108672854866425e-05
3.557546750933166749e-03 -1.122871166626929762e+00 -1.471612278830042309e+00 -1.478223372900354660e+00 -1.058969905582589410e+00 -1.465831691049613417e+00 5.757471964886260452e-01 5.703767564751148766e-01 2.956446745800709319e+00 3.831176873148379059e-03 9.507092711123288353e-01 -2.475391196487259816e-05 -1.619010985298376679e-03 -2.007339192663710990e-06 -1.638116833216860749e-03 -6.409641283632903723e-05
3.991633106589002021e-03 -1.202453739235736396e+00 -1.836139385297346438e+00 -1.846575775869635949e+00 -1.119430913444551257e+00 -1.824763741257826588e+00 5.679221720595163392e-01 5.642578272163749631e-01 3.693151551739271898e+00 4.766753237055268086e-03 9.398859082612741611e-01 -2.793988541789007310e-05 -2.310658574338421596e-03 -3.148677021968017623e-06 -2.310398033629549198e-03 -9.107852588136509052e-05
4.478686008395538556e-03 -1.229092162694167101e+00 -2.286282402021828197e+00 -2.302741191176711499e+00 -1.128309024319201770e+00 -2.266994777744514078e+00 5.588877101637619305e-01 5.569275158080242427e-01 4.605482382353422999e+00 5.917055434334242241e-03 9.271951882039983772e-01 -3.067104059060740478e-05 -3.209233197503342811e-03 -4.927937014392391912e-06 -3.164487870331512704e-03 -1.258686865626776222e-04
5.025168352443790294e-03 -1.181753750676917347e+00 -2.839848492148488113e+00 -2.865773468917190758e+00 -1.071360888208263029e+00 -2.810272048572644010e+00 5.486502619257371816e-01 5.482546642333423481e-01 5.731546937834381517e+00 7.325999125626153283e-03 9.125345664098534204e-01 -3.253672771712538478e-05 -4.308607201914974212e-03 -7.692686394561557050e-06 -4.182564025738556845e-03 -1.680946945914382469e-04
5.638331627416128498e-03 -1.048751188807676371e+00 -3.517317691442727767e+00 -3.558093710159277556e+00 -9.472733037120207866e-01 -3.475819951997211277e+00 5.372892079433966295e-01 5.381478412925206900e-01 7.116187420318555112e+00 9.045142502255054326e-03 8.958744925524525504e-01 -3.312543055019883818e-05 -5.548917580173120048e-03 -1.197354900764466260e-05 -5.301021921321980024e-03 -2.154372756476486317e-04
6.326312137435314599e-03 -8.412164701183681981e-01 -4.341839409531878857e+00 -4.405856446875505483e+00 -7.786284386055510875e-01 -4.289005057224926531e+00 5.249518638376329260e-01 5.265814334364060656e-01 8.811712893751010967e+00 1.113515289560537344e-02 8.772637083379772882e-01 -3.217511851402888857e-05 -6.802935812986642822e-03 -1.857558522085309160e-05 -6.415714642522216300e-03 -2.634150531924389768e-04
7.098238965876919014e-03 -6.068650528322450111e-01 -5.339036260229925723e+00 -5.439317550019272751e+00 -6.176652575787285882e-01 -5.279913097046322612e+00 5.118144752033825240e-01 5.136161386348908620e-01 1.087863510003854550e+01 1.366764407242218766e-02 8.568025873284591531e-01 -2.978581053350547316e-05 -7.904767931471271686e-03 -2.871560436937861446e-05 -7.436823450533910917e-03 -3.069506546969545343e-04
7.964355112759190225e-03 -4.316199180881453157e-01 -6.536536254861990969e+00 -6.693201583195323323e+00 -5.335360631882092308e-01 -6.483444648438394076e+00 4.980037273652773711e-01 4.994006520210964584e-01 1.338640316639064665e+01 1.672701825881288060e-02 8.345780026922882122e-01 -2.660528177001961282e-05 -8.766756425031968503e-03 -4.422378661653106059e-05 -8.413939466247150750e-03 -3.451065995460100865e-04
8.936153413130002929e-03 -4.089213637257272937e-01 -7.963035000859910895e+00 -8.206989114720062872e+00 -5.690615317483250779e-01 -7.938336129903341032e+00 4.834946696896090246e-01 4.841324003111379115e-01 1.641397822944012574e+01 2.041115146106439043e-02 8.105695445632854490e-01 -2.378802185024802415e-05 -9.596316263934305535e-03 -6.783849481979076983e-05 -9.679094668985178951e-03 -3.884231963820514535e-04
1.002652904000534556e-02 -5.648020707555568842e-01 -9.646536789459052130e+00 -1.002491624607013243e+01 -6.805707018453274193e-01 -9.684840252570904084e+00 4.680451924799186036e-01 4.679636903905114442e-01 2.004983249214026486e+01 2.482906065868591833e-02 7.845796433017526716e-01 -2.249062090240213830e-05 -1.107461471729673588e-02 -1.036265947198642301e-04 -1.180312020876798235e-02 -4.624006969754572926e-04
1.124995061548053968e-02 -7.760856948931782462e-01 -1.161122709907439621e+01 -1.219529756019755418e+01 -7.291809255846833926e-01 -1.176214508591218078e+01 4.512573563682935052e-01 4.508753663736821959e-01 2.439059512039510835e+01 3.009419265507417424e-02 7.562712616661900755e-01 -2.293778761950090065e-05 -1.410784297006292473e-02 -1.575556956836017953e-04 -1.509923041615837680e-02 -5.939180203949997365e-04
1.262265220055481391e-02 -8.032745852389577834e-01 -1.387242233489734389e+01 -1.476874477238395400e+01 -6.113557357746556287e-01 -1.420827651107999934e+01 4.328030857860068470e-01 4.326090972081869102e-01 2.953748954476790800e+01 3.631513453355113275e-02 7.253551855277485805e-01 -2.381219975829403798e-05 -1.879851209929601225e-02 -2.382166113863129118e-04 -1.891438812599603378e-02 -7.763444604163483769e-04
1.416284871124143079e-02 -5.487795079213996230e-01 -1.642949286537380971e+01 -1.779516534443382625e+01 -4.510122682493364343e-01 -1.706335459810216904e+01 4.126644708009756246e-01 4.127890076462196189e-01 3.559033068886765250e+01 4.358951888480266240e-02 6.918018941106576225e-01 -2.323885116946263391e-05 -2.343557664796011922e-02 -3.576429301691445373e-04 -2.207813837999852979e-02 -9.535599082710333445e-04
