1.124995061548058614e-04 1.206153781213169423e+05 1.206148498810018209e+05 1.607339933933185239e+05 1.607239094302576559e+05 0.000000000000000000e+00 1.206152910198577301e+05 1.206152910198577301e+05 1.218064101317864697e+05
1.262265220055494434e-04 1.206143252879191859e+05 1.206136602753010520e+05 1.607101970678478247e+05 1.606975042042805871e+05 0.000000000000000000e+00 1.206142156340972870e+05 1.206142156340972870e+05 1.218046282257993153e+05
1.416284871125792833e-04 1.206129998773114639e+05 1.206121626803310937e+05 1.606802435669387633e+05 1.606642675180610386e+05 0.000000000000000000e+00 1.206128618320382375e+05 1.206128618320382375e+05 1.218023851092598488e+05
1.589097761951816618e-04 1.206113313725822518e+05 1.206102774109282327e+05 1.606425412151485216e+05 1.606224338207620312e+05 0.000000000000000000e+00 1.206111575850174122e+05 1.206111575850174122e+05 1.217995615068019979e+05
1.782997014599886003e-04 1.206092309968503978e+05 1.206079041486242204e+05 1.605950876636211178e+05 1.605697822886278154e+05 0.000000000000000000e+00 1.206090122130632662e+05 1.206090122130632662e+05 1.217960073066832847e+05
2.000555554346382056e-04 1.206065870127818926e+05 1.206049166268376284e+05 1.605353644492038002e+05 1.605035200744325703e+05 0.000000000000000000e+00 1.206063115831165778e+05 1.206063115831165778e+05 1.217915336325955868e+05
2.244660250832934223e-04 1.206032587893204472e+05 1.206011559249796555e+05 1.604602047187524731e+05 1.604201359459981031e+05 0.000000000000000000e+00 1.206029120483630541e+05 1.206029120483630541e+05 1.217859028632629343e+05
2.518550225072624859e-04 1.205990693541911460e+05 1.205964220475048642e+05 1.603656275251308398e+05 1.603152170695871173e+05 0.000000000000000000e+00 1.205986328402244108e+05 1.205986328402244108e+05 1.217788161162037286e+05
2.825859830617847191e-04 1.205937960489277903e+05 1.205904633563278185e+05 1.602466304977677937e+05 1.601832199923768931e+05 0.000000000000000000e+00 1.205932465217897698e+05 1.205932465217897698e+05 1.217698975635334646e+05
3.170666879223849803e-04 1.205871587458690337e+05 1.205829632416507229e+05 1.600969307998259901e+05 1.600171848389161751e+05 0.000000000000000000e+00 1.205864669498643052e+05 1.205864669498643052e+05 1.217586747329071077e+05
3.557546750933172496e-04 1.205788050909679587e+05 1.205735234354740678e+05 1.599086421721985389e+05 1.598083795975297107e+05 0.000000000000000000e+00 1.205779341996569419e+05 1.205779341996569419e+05 1.217445538903050328e+05
3.991633106589007984e-04 1.205682919687304384e+05 1.205616430295536993e+05 1.596718734021443815e+05 1.595458586920004454e+05 0.000000000000000000e+00 1.205671956262364838e+05 1.205671956262364838e+05 1.217267892540409375e+05
4.478686008395540833e-04 1.205550622869287035e+05 1.205466921982150379e+05 1.593742306956229149e+05 1.592159173708935559e+05 0.000000000000000000e+00 1.205536821443689405e+05 1.205536821443689405e+05 1.217044446170875599e+05
5.025168352443797884e-04 1.205384159034029872e+05 1.205278792667796661e+05 1.590002036938732490e+05 1.588014207456619770e+05 0.000000000000000000e+00 1.205366785191125819e+05 1.205366785191125819e+05 1.216763455933683872e+05
5.638331627416131751e-04 1.205174732773078867e+05 1.205042095170555112e+05 1.585304121379805438e+05 1.582809841656296048e+05 0.000000000000000000e+00 1.205152862180480734e+05 1.205152862180480734e+05 1.216410203953267483e+05
6.326312137435324574e-04 1.204911301250460965e+05 1.204744337503479474e+05 1.579406884010246431e+05 1.576279807740722317e+05 0.000000000000000000e+00 1.204883770625514298e+05 1.204883770625514298e+05 1.215966267045209242e+05
7.098238965876929206e-04 1.204580009450468933e+05 1.204369841617268685e+05 1.572009709805891034e+05 1.568093537780589249e+05 0.000000000000000000e+00 1.204545354910808383e+05 1.204545354910808383e+05 1.215408618036207627e+05
7.964355112759203235e-04 1.204163490139889473e+05 1.203898947382924816e+05 1.562739875764852040e+05 1.557842177991741046e+05 0.000000000000000000e+00 1.204119869727937912e+05 1.204119869727937912e+05 1.214708530170723243e+05
8.936153413130015722e-04 1.203639996563580353e+05 1.203307024962841097e+05 1.551137156405520218e+05 1.545022480340641923e+05 0.000000000000000000e+00 1.203585092930764658e+05 1.203585092930764658e+05 1.213830250526067393e+05
1.002652904000536031e-03 1.202982337177557929e+05 1.202563258463601233e+05 1.536636291276709235e+05 1.529018853079179826e+05 0.000000000000000000e+00 1.202913235356919904e+05 1.202913235356919904e+05 1.212729416590643377e+05
1.124995061548055876e-03 1.202156572490468970e+05 1.201629154064231116e+05 1.518547766137080034e+05 1.509084346474793274e+05 0.000000000000000000e+00 1.202069606552382902e+05 1.202069606552382902e+05 1.211351193548157316e+05
1.262265220055492319e-03 1.201120435158129840e+05 1.200456724468816683e+05 1.496038004298237502e+05 1.484322189626461477e+05 0.000000000000000000e+00 1.201010996011064417e+05 1.201010996011064417e+05 1.209628131996608136e+05
1.416284871125790502e-03 1.199814127665874839e+05 1.198977518440965359e+05 1.468099862350788899e+05 1.453679352856831101e+05 0.000000000000000000e+00 1.199676179307538550e+05 1.199676179307538550e+05 1.207470360453548783e+05
1.589097761951815697e-03 1.198179028398895607e+05 1.197125266821957048e+05 1.433572398902174318e+05 1.415916507025109604e+05 0.000000000000000000e+00 1.198005273824730830e+05 1.198005273824730830e+05 1.204784349335066800e+05
1.782997014599884810e-03 1.196135456139301386e+05 1.194809041982199269e+05 1.391108785806042433e+05 1.369638877097333607e+05 0.000000000000000000e+00 1.195916743925763731e+05 1.195916743925763731e+05 1.201450411582763627e+05
2.000555554346377177e-03 1.193585000992792775e+05 1.191916208041748905e+05 1.339204676316568220e+05 1.313329318990032189e+05 0.000000000000000000e+00 1.193309833995890076e+05 1.193309833995890076e+05 1.197325964782638184e+05
2.244660250832930699e-03 1.190408063788435829e+05 1.188309412468998780e+05 1.276255337514148414e+05 1.245431017736225331e+05 0.000000000000000000e+00 1.190062017515436746e+05 1.190062017515436746e+05 1.192245065349330107e+05
2.518550225072621173e-03 1.186460628363957803e+05 1.183822514877415088e+05 1.200667854377352633e+05 1.164498767643430620e+05 0.000000000000000000e+00 1.186025630262409832e+05 1.186025630262409832e+05 1.186018951007284777e+05
2.825859830617845781e-03 1.181571314549894450e+05 1.178256620553332905e+05 1.111055574063402892e+05 1.069444596431632963e+05 0.000000000000000000e+00 1.181024755198649218e+05 1.181024755198649218e+05 1.178439416657329421e+05
3.170666879223841671e-03 1.175539256961578067e+05 1.171376739201567252e+05 1.006544052783477964e+05 9.599027598437592678e+04 0.000000000000000000e+00 1.174852900088569877e+05 1.174852900088569877e+05 1.169286364937703329e+05
3.557546750933166749e-03 1.168133621838031977e+05 1.162909869213333877e+05 8.872128201460291166e+04 8.367242883380544663e+04 0.000000000000000000e+00 1.167272278121663694e+05 1.167272278121663694e+05 1.158340865702708979e+05
3.991633106589002021e-03 1.159095848160650494e+05 1.152545573326957528e+05 7.546741930165192753e+04 7.025706761820007523e+04 0.000000000000000000e+00 1.158015774414085463e+05 1.158015774414085463e+05 1.145404423455175420e+05
4.478686008395538556e-03 1.148145923994539044e+05 1.139940386586107197e+05 6.127337349468503817e+04 5.624941363091656967e+04 0.000000000000000000e+00 1.146792914272608468e+05 1.146792914272608468e+05 1.130323384611537913e+05
5.025168352443790294e-03 1.134993973508790077e+05 1.124727355290835840e+05 4.679690019825980562e+04 4.242573719884656020e+04 0.000000000000000000e+00 1.133301112509098748e+05 1.133301112509098748e+05 1.113013854086123465e+05
5.638331627416128498e-03 1.119357538802360505e+05 1.106530873539660097e+05 3.298961995929539989e+04 2.979769813399798659e+04 0.000000000000000000e+00 1.117242552063947805e+05 1.117242552063947805e+05 1.093476613016542688e+05
6.326312137435314599e-03 1.100985398319124361e+05 1.084989655463109666e+05 2.102056585896284378e+04 1.945630265620508362e+04 0.000000000000000000e+00 1.098347862894393911e+05 1.098347862894393911e+05 1.071787680149583030e+05
7.098238965876919014e-03 1.079680918649035157e+05 1.059777455539677176e+05 1.204656974145266395e+04 1.225993831959671479e+04 0.000000000000000000e+00 1.076399039870519919e+05 1.076399039870519919e+05 1.048042382006467815e+05
7.964355112759190225e-03 1.055321364418995945e+05 1.030622242122160242e+05 6.804586376066022240e+03 8.410448417507484919e+03 0.000000000000000000e+00 1.051248730180995917e+05 1.051248730180995917e+05 1.022251198509540991e+05
8.936153413130002929e-03 1.027861244047881919e+05 9.973108611052487686e+04 5.117162840053576474e+03 7.123209396708695749e+03 0.000000000000000000e+00 1.022823796398492559e+05 1.022823796398492559e+05 9.942167051345056097e+04
1.002652904000534556e-02 9.973122840633010492e+04 9.596734685196976352e+04 5.612172031263266035e+03 6.766894250376075433e+03 0.000000000000000000e+00 9.911060259210721415e+04 9.911060259210721415e+04 9.634829826548325946e+04
1.124995061548053968e-02 9.637015846457170846e+04 9.175513941260578576e+04 6.129078803792603139e+03 5.762215423433793148e+03 0.000000000000000000e+00 9.560918872750269657e+04 9.560918872750269657e+04 9.294768258060925291e+04
1.262265220055481391e-02 9.270294384925368649e+04 8.707729818614051328e+04 5.046192029070034550e+03 3.840730329689144583e+03 0.000000000000000000e+00 9.177533205547809484e+04 9.177533205547809484e+04 8.918543298427281843e+04
1.416284871124143079e-02 8.872618038824139512e+04 8.191763193491002312e+04 2.743184142032000636e+03 2.248848131749796266e+03 0.000000000000000000e+00 8.760351994675389142e+04 8.760351994675389142e+04 8.507786508965874964e+04
1.589097761778909476e-02 8.443734787693280668e+04 7.626995110798739188e+04 1.259498110146893623e+03 1.906833265847807979e+03 0.000000000000000000e+00 8.309062715881246550e+04 8.309062715881246550e+04 8.066872756164698512e+04
1.782997004293444127e-02 7.984137938042270252e+04 7.015148597006799537e+04 1.450691922938509833e+03 1.797554950790870407e+03 0.000000000000000000e+00 7.824361443998043251e+04 7.824361443998043251e+04 7.596755257480054570e+04
2.000555187335173110e-02 7.495439326392208750e+04 6.361578763030472328e+04 1.526485173885700988e+03 1.056966083700364152e+03 0.000000000000000000e+00 7.308477243449831440e+04 7.308477243449831440e+04 7.095429812296219461e+04
2.244652048885419776e-02 6.980640474515604728e+04 5.676666386055391195e+04 6.830128614216159804e+02 7.649658853001977832e+02 0.000000000000000000e+00 6.765628400227922248e+04 6.765628400227922248e+04 6.566868792826961726e+04
2.518429678413983477e-02 6.445039807613056473e+04 4.977933347393230360e+04 5.569171535848090571e+02 6.813371964036075497e+02 0.000000000000000000e+00 6.203128863212914439e+04 6.203128863212914439e+04 6.020741573115992651e+04
2.824644538989986783e-02 5.898249869623351697e+04 4.293038351370321470e+04 5.106849437389448667e+02 3.664561543883350510e+02 0.000000000000000000e+00 5.633566804779924132e+04 5.633566804779924132e+04 5.467633146437355754e+04
3.162021648644421090e-02 5.359384926117733266e+04 3.664431787308931234e+04 2.455359712421398797e+02 3.527900553191666404e+02 0.000000000000000000e+00 5.079904380130780919e+04 5.079904380130780919e+04 4.929925397158494161e+04
3.514352007894637475e-02 4.866376883655516576e+04 3.150521593132567432e+04 2.745214861357766267e+02 1.967106187191197080e+02 0.000000000000000000e+00 4.583449785289258580e+04 4.583449785289258580e+04 4.448075544547929167e+04
3.844466367228751430e-02 4.466321416206857975e+04 2.794593921003722789e+04 1.297829619628185185e+02 1.913745205586619988e+02 0.000000000000000000e+00 4.190670542797385860e+04 4.190670542797385860e+04 4.066697113504593290e+04
4.125634510424119883e-02 4.169610780311837880e+04 2.577323753138679240e+04 1.669923138501982578e+02 1.195635348984142325e+02 0.000000000000000000e+00 3.907058832689824339e+04 3.907058832689824339e+04 3.791484658271629451e+04
4.361291578103233119e-02 3.949538783234923903e+04 2.447523181664291405e+04 1.260487091567616176e+02 1.253820842939722411e+02 0.000000000000000000e+00 3.701871676223987743e+04 3.701871676223987743e+04 3.592327041911298875e+04
4.563953775259425860e-02 3.779271607546438463e+04 2.367832787488313261e+04 7.730039981037880636e+01 1.132875426850404352e+02 0.000000000000000000e+00 3.546539691232660698e+04 3.546539691232660698e+04 3.441505615837203368e+04
4.743504222191337327e-02 3.641737864055862156e+04 2.317483280588291746e+04 8.264380301556656150e+01 8.059425767223274306e+01 0.000000000000000000e+00 3.423381742261635372e+04 3.423381742261635372e+04 3.321974288499823160e+04
4.906487289724551643e-02 3.526718682385290595e+04 2.285021768163939123e+04 8.316821497039528310e+01 8.302985708522220420e+01 0.000000000000000000e+00 3.321975481177506299e+04 3.321975481177506299e+04 3.223583231513063583e+04
5.057209654185890191e-02 3.427866047969309875e+04 2.263743259512627628e+04 7.636149652251026509e+01 7.623420953990127202e+01 0.000000000000000000e+00 3.235914031677944877e+04 3.235914031677944877e+04 3.140056997235899689e+04
5.198592652177531220e-02 3.341063119290078612e+04 2.249493231382832164e+04 7.068597078731046679e+01 7.056791456734943324e+01 0.000000000000000000e+00 3.161074338910205552e+04 3.161074338910205552e+04 3.067422669977886471e+04
5.332689970520466949e-02 3.263507478280033320e+04 2.239548846542171304e+04 6.584625321354421601e+01 6.573607422007381729e+01 0.000000000000000000e+00 3.094667106877627884e+04 3.094667106877627884e+04 3.002972899479106854e+04
5.460994285852168589e-02 3.193212203851689264e+04 2.232042779658040672e+04 6.164406906913956163e+01 6.154073922346774594e+01 0.000000000000000000e+00 3.034725134617199728e+04 3.034725134617199728e+04 2.944798308297971744e+04
5.584622812556702676e-02 3.128720066362856960e+04 2.225646397560619880e+04 5.794099118252204761e+01 5.784370882653659862e+01 0.000000000000000000e+00 2.979812396738039024e+04 2.979812396738039024e+04 2.891505100017878431e+04
5.704433264683388821e-02 3.068931288093498006e+04 2.219388586298571317e+04 5.463719730513171413e+01 5.454532346686183075e+01 0.000000000000000000e+00 2.928850330867895173e+04 2.928850330867895173e+04 2.842046441687263723e+04
5.821098775531079184e-02 3.012996160387068812e+04 2.212543990710969592e+04 5.165873756496303315e+01 5.157175334709224757e+01 0.000000000000000000e+00 2.881009732977789827e+04 2.881009732977789827e+04 2.795617531301310737e+04
5.935157826741879056e-02 2.960245003101876500e+04 2.204564239411098606e+04 4.894957889391633188e+01 4.886705602278384220e+01 0.000000000000000000e+00 2.835640925506808344e+04 2.835640925506808344e+04 2.751587815830574618e+04
6.047048470073692478e-02 2.910141018338752110e+04 2.195032322809656034e+04 4.646644176042542540e+01 4.638802166472715527e+01 0.000000000000000000e+00 2.792226862430613619e+04 2.792226862430613619e+04 2.709455473413222717e+04
6.157132379257183180e-02 2.862248161717361654e+04 2.183631877483610879e+04 4.417535003273432181e+01 4.410072861481518203e+01 0.000000000000000000e+00 2.750351233542358386e+04 2.750351233542358386e+04 2.668816454474724378e+04
6.265712136486216444e-02 2.816208956493319056e+04 2.170127975093650821e+04 4.204927223630802757e+01 4.197818851995448597e+01 0.000000000000000000e+00 2.709676769084134139e+04 2.709676769084134139e+04 2.629343423558038921e+04
6.373043906864353514e-02 2.771726964949567628e+04 2.154350412707280702e+04 4.006642679661388939e+01 3.999865436950770459e+01 0.000000000000000000e+00 2.669927846171877172e+04 2.669927846171877172e+04 2.590768877184862140e+04
6.479346898632507012e-02 2.728555587326888417e+04 2.136184432270940670e+04 3.820909484519322064e+01 3.814443524622314641e+01 0.000000000000000000e+00 2.630879604403661506e+04 2.630879604403661506e+04 2.552874579129837366e+04
6.584810538342711350e-02 2.686488708680231139e+04 2.115562509440400390e+04 3.646273073468728398e+01 3.640100830163049039e+01 0.000000000000000000e+00 2.592348781015952045e+04 2.592348781015952045e+04 2.515482665068329516e+04
6.689599992075857815e-02 2.645354016715864782e+04 2.092458938184521321e+04 3.481530536997785674e+01 3.475636316201055820e+01 0.000000000000000000e+00 2.554187237597690182e+04 2.554187237597690182e+04 2.478449359552436727e+04
6.793860469841549177e-02 2.605007372093796948e+04 2.066884664856661402e+04 3.325679997887050376e+01 3.320049652983185950e+01 0.000000000000000000e+00 2.516276406863508601e+04 2.516276406863508601e+04 2.441659586173350181e+04
6.897720621408315322e-02 2.565329175796995332e+04 2.038884352607379697e+04 3.177882827152936684e+01 3.172503496040510740e+01 0.000000000000000000e+00 2.478523774958337890e+04 2.478523774958337890e+04 2.405023553195171189e+04
7.001295244501333503e-02 2.526220689985754871e+04 2.008532880611096698e+04 3.037432939517814745e+01 3.032292831910572772e+01 0.000000000000000000e+00 2.440859231723550693e+04 2.440859231723550693e+04 2.368473211281099793e+04
7.104687466107516280e-02 2.487601398900224376e+04 1.975933133119617560e+04 2.903733215066602469e+01 2.898821438369913750e+01 0.000000000000000000e+00 2.403232502197238864e+04 2.403232502197238864e+04 2.331959760560590803e+04
7.207990515446435764e-02 2.449407127529213176e+04 1.941213632191590659e+04 2.776276704192570222e+01 2.771583120060171979e+01 0.000000000000000000e+00 2.365611185156556166e+04 2.365611185156556166e+04 2.295451746854642624e+04
7.311289177164149999e-02 2.411588147273419600e+04 1.904526594974298860e+04 2.654631259419709721e+01 2.650146365546003224e+01 0.000000000000000000e+00 2.327978850803344540e+04 2.327978850803344540e+04 2.258933215391306658e+04
7.414660991672331058e-02 2.374107270899038849e+04 1.866045414251112379e+04 2.538426543404793279e+01 2.534141376612363317e+01 0.000000000000000000e+00 2.290333034408407184e+04 2.290333034408407184e+04 2.222401763638341436e+04
7.518177253753946521e-02 2.336939262975942984e+04 1.825963629001883965e+04 2.427344600855681023e+01 2.423250655488273253e+01 0.000000000000000000e+00 2.252684574218315538e+04 2.252684574218315538e+04 2.185867898590328332e+04
7.621903848878711085e-02 2.300068957201009835e+04 1.784491720001791327e+04 2.321110362430977858e+01 2.317199524582220249e+01 0.000000000000000000e+00 2.215055510839802082e+04 2.215055510839802082e+04 2.149352998243950060e+04
7.725901957945667531e-02 2.263490754674722848e+04 1.741856208536400663e+04 2.219485232426610821e+01 2.215749724513319308e+01 0.000000000000000000e+00 2.177478519632724783e+04 2.177478519632724783e+04 2.112888760655014630e+04
7.830228654582595260e-02 2.227207483156063608e+04 1.698296840976701060e+04 2.122260694471056652e+01 2.118693030471046512e+01 0.000000000000000000e+00 2.139995493827270184e+04 2.139995493827270184e+04 2.076515828937212427e+04
7.934937414111559173e-02 2.191229362017415406e+04 1.654064328776510592e+04 2.029253055687661700e+01 2.025846005096251545e+01 0.000000000000000000e+00 2.102656307495816509e+04 2.102656307495816509e+04 2.040282590808800524e+04
8.040078549428707200e-02 2.155573398305733645e+04 1.609418224008677316e+04 1.940299318052828070e+01 1.937045876632216235e+01 0.000000000000000000e+00 2.065517960894989665e+04 2.065517960894989665e+04 2.004244349189488275e+04
8.145699586052382313e-02 2.120262379355720623e+04 1.564624350577876794e+04 1.855253226043947734e+01 1.852146593153207021e+01 0.000000000000000000e+00 2.028643315619785790e+04 2.028643315619785790e+04 1.968462094794337827e+04
8.251845586253345188e-02 2.085324225675797425e+04 1.519952282157658556e+04 1.773982208887997203e+01 1.771015769953639563e+01 0.000000000000000000e+00 1.992100138329522815e+04 1.992100138329522815e+04 1.933001578162895385e+04
8.358559430338077800e-02 2.050791084604557182e+04 1.475672440188403198e+04 1.696364271727907180e+01 1.693531585665458294e+01 0.000000000000000000e+00 1.955959865340486431e+04 1.955959865340486431e+04 1.897932110843462942e+04
8.465882061694929295e-02 2.016698362293638638e+04 1.432053308809456394e+04 1.622285765852322470e+01 1.619580556695567708e+01 0.000000000000000000e+00 1.920296334995607322e+04 1.920296334995607322e+04 1.863325335335127238e+04
8.573852701046634495e-02 1.983084331038709570e+04 1.389358771239677844e+04 1.551639346118275142e+01 1.549055497526005176e+01 0.000000000000000000e+00 1.885185020538797835e+04 1.885185020538797835e+04 1.829254480679959306e+04
8.682509034415866744e-02 1.949988579221398322e+04 1.347844362812158215e+04 1.484321535762659572e+01 1.481853089657756328e+01 0.000000000000000000e+00 1.850701117809213611e+04 1.850701117809213611e+04 1.795792506866777330e+04
8.791887378553944754e-02 1.917452097746595973e+04 1.307755738607694548e+04 1.420232273130740630e+01 1.417873429240412264e+01 0.000000000000000000e+00 1.816919364754253911e+04 1.816919364754253911e+04 1.763011929690802208e+04
8.902022826967818936e-02 1.885515526163315735e+04 1.269323469656111774e+04 1.359272295947413411e+01 1.357017415515535319e+01 0.000000000000000000e+00 1.783911718693755392e+04 1.783911718693755392e+04 1.730982566907290675e+04
9.012949379178589182e-02 1.854218595749846281e+04 1.232761738521472216e+04 1.301342710489986843e+01 1.299186320429100938e+01 0.000000000000000000e+00 1.751746676150000712e+04 1.751746676150000712e+04 1.699770878245937638e+04
9.124700055432508061e-02 1.823600030053330556e+04 1.198265630468350719e+04 1.246344454562538751e+01 1.244281252409740013e+01 0.000000000000000000e+00 1.720488743128159695e+04 1.720488743128159695e+04 1.669439451404140709e+04
9.237306998745833941e-02 1.793695141542174679e+04 1.166005704642236924e+04 1.194176180857911618e+01 1.192201043305490593e+01 0.000000000000000000e+00 1.690195532899114551e+04 1.690195532899114551e+04 1.640044185942152762e+04
9.350801565883032351e-02 1.764536748969001928e+04 1.136128924831304721e+04 1.144735322149626811e+01 1.142843311108428139e+01 0.000000000000000000e+00 1.660918685571741298e+04 1.660918685571741298e+04 1.611635185582250961e+04
9.465214408634033127e-02 1.736153012873562329e+04 1.108752535625909331e+04 1.097916263194312769e+01 1.096102635093330058e+01 0.000000000000000000e+00 1.632701050740331630e+04 1.632701050740331630e+04 1.584254024457104788e+04
9.580575546560238243e-02 1.708567860244798794e+04 1.083965461353994760e+04 1.053611330881943609e+01 1.051871543533055231e+01 0.000000000000000000e+00 1.605577272794431701e+04 1.605577272794431701e+04 1.557934315069554214e+04
9.696914432215195112e-02 1.681799413544694471e+04 1.061823347985830333e+04 1.011709704933635123e+01 1.010039426246027183e+01 0.000000000000000000e+00 1.579571661441171636e+04 1.579571661441171636e+04 1.532699642012832919e+04
9.814260009707681531e-02 1.655860007384010896e+04 1.042348480321494571e+04 9.720980271676268103e+00 9.704931423040861205e+00 0.000000000000000000e+00 1.554698191976402813e+04 1.554698191976402813e+04 1.508563562251737494e+04
9.932640767358384692e-02 1.630755154270938510e+04 1.025528283863165962e+04 9.346602742120589724e+00 9.331168924938914699e+00 0.000000000000000000e+00 1.530959394544852330e+04 1.530959394544852330e+04 1.485528527360289263e+04
1.005208478510268427e-01 1.606484248384579041e+04 1.011315226284857090e+04 8.992786806615967521e+00 8.977931406125437164e+00 0.000000000000000000e+00 1.508346925621867013e+04 1.508346925621867013e+04 1.463586438061723675e+04
1.017261977720800986e-01 1.583038753841342623e+04 9.996255094988115161e+03 8.658332850970291261e+00 8.644021597057387041e+00 0.000000000000000000e+00 1.486839839351316004e+04 1.486839839351316004e+04 1.442716966881976805e+04
1.029427313080285844e-01 1.560403163287040479e+04 9.903403781180688384e+03 8.342031497440782317e+00 8.328232492436269396e+00 0.000000000000000000e+00 1.466405603827764207e+04 1.466405603827764207e+04 1.422888544291791732e+04
1.041707194065331910e-01 1.538554372202536797e+04 9.833063679596480142e+03 8.042666275107892560e+00 8.029350012674111525e+00 0.000000000000000000e+00 1.446999619548414375e+04 1.446999619548414375e+04 1.404057891464980275e+04
1.054104304057084107e-01 1.517461927036901579e+04 9.783373917086953952e+03 7.759022411967486654e+00 7.746161775503769498e+00 0.000000000000000000e+00 1.428565770536443961e+04 1.428565770536443961e+04 1.386170555063635766e+04
1.066621303178974384e-01 1.497088465248359716e+04 9.752169870297288071e+03 7.489895565075840089e+00 7.477465807136781883e+00 0.000000000000000000e+00 1.411037162514370902e+04 1.411037162514370902e+04 1.369161623518795204e+04
