  0.105281E-02  0.247298E+06  0.247202E+06  0.314374E+06  0.312646E+06  0.000000E+00  0.247282E+06  0.247282E+06  0.256855E+06 -0.601535E+00  0.246145E+06  0.246121E+06  0.404961E+02
  0.116247E-02  0.247138E+06  0.247021E+06  0.310889E+06  0.308808E+06  0.000000E+00  0.247119E+06  0.247119E+06  0.256581E+06 -0.600859E+00  0.245985E+06  0.245956E+06  0.446751E+02
  0.128356E-02  0.246944E+06  0.246801E+06  0.306685E+06  0.304186E+06  0.000000E+00  0.246920E+06  0.246920E+06  0.256249E+06 -0.600041E+00  0.245791E+06  0.245755E+06  0.492761E+02
  0.141725E-02  0.246708E+06  0.246534E+06  0.301626E+06  0.298636E+06  0.000000E+00  0.246679E+06  0.246679E+06  0.255848E+06 -0.599050E+00  0.245554E+06  0.245511E+06  0.543384E+02
  0.156488E-02  0.246421E+06  0.246210E+06  0.295556E+06  0.291992E+06  0.000000E+00  0.246386E+06  0.246386E+06  0.255363E+06 -0.597852E+00  0.245267E+06  0.245215E+06  0.599043E+02
  0.172788E-02  0.246074E+06  0.245816E+06  0.288300E+06  0.284074E+06  0.000000E+00  0.246032E+06  0.246032E+06  0.254778E+06 -0.596406E+00  0.244919E+06  0.244855E+06  0.660181E+02
  0.190785E-02  0.245654E+06  0.245340E+06  0.279663E+06  0.274683E+06  0.000000E+00  0.245602E+06  0.245602E+06  0.254075E+06 -0.594665E+00  0.244496E+06  0.244418E+06  0.727266E+02
  0.210658E-02  0.245146E+06  0.244763E+06  0.269437E+06  0.263614E+06  0.000000E+00  0.245082E+06  0.245082E+06  0.253233E+06 -0.592573E+00  0.243984E+06  0.243890E+06  0.800779E+02
  0.232600E-02  0.244532E+06  0.244066E+06  0.257410E+06  0.250666E+06  0.000000E+00  0.244455E+06  0.244455E+06  0.252227E+06 -0.590069E+00  0.243365E+06  0.243250E+06  0.881208E+02
  0.256828E-02  0.243793E+06  0.243225E+06  0.243380E+06  0.235662E+06  0.000000E+00  0.243699E+06  0.243699E+06  0.251030E+06 -0.587082E+00  0.242616E+06  0.242477E+06  0.969042E+02
  0.283579E-02  0.242904E+06  0.242214E+06  0.227176E+06  0.218477E+06  0.000000E+00  0.242790E+06  0.242790E+06  0.249615E+06 -0.583537E+00  0.241715E+06  0.241546E+06  0.106475E+03
  0.313117E-02  0.241840E+06  0.241000E+06  0.208696E+06  0.199074E+06  0.000000E+00  0.241701E+06  0.241701E+06  0.247950E+06 -0.579351E+00  0.240631E+06  0.240426E+06  0.116876E+03
  0.345731E-02  0.240570E+06  0.239549E+06  0.187948E+06  0.177557E+06  0.000000E+00  0.240400E+06  0.240400E+06  0.246007E+06 -0.574443E+00  0.239331E+06  0.239084E+06  0.128145E+03
  0.381743E-02  0.239060E+06  0.237819E+06  0.165105E+06  0.154227E+06  0.000000E+00  0.238854E+06  0.238854E+06  0.243758E+06 -0.568731E+00  0.237779E+06  0.237480E+06  0.140311E+03
  0.421506E-02  0.237274E+06  0.235768E+06  0.140573E+06  0.129640E+06  0.000000E+00  0.237025E+06  0.237025E+06  0.241179E+06 -0.562146E+00  0.235935E+06  0.235573E+06  0.153394E+03
  0.465410E-02  0.235176E+06  0.233347E+06  0.115051E+06  0.104649E+06  0.000000E+00  0.234872E+06  0.234872E+06  0.238254E+06 -0.554635E+00  0.233753E+06  0.233318E+06  0.167398E+03
  0.513887E-02  0.232725E+06  0.230509E+06  0.895716E+05  0.804066E+05  0.000000E+00  0.232358E+06  0.232358E+06  0.234977E+06 -0.546171E+00  0.231190E+06  0.230666E+06  0.182313E+03
  0.567414E-02  0.229887E+06  0.227203E+06  0.654886E+05  0.582872E+05  0.000000E+00  0.229442E+06  0.229442E+06  0.231351E+06 -0.536763E+00  0.228201E+06  0.227573E+06  0.198115E+03
  0.626517E-02  0.226629E+06  0.223383E+06  0.443664E+05  0.396995E+05  0.000000E+00  0.226091E+06  0.226091E+06  0.227387E+06 -0.526454E+00  0.224747E+06  0.223995E+06  0.214762E+03
  0.691775E-02  0.222924E+06  0.219006E+06  0.277323E+05  0.257631E+05  0.000000E+00  0.222275E+06  0.222275E+06  0.223097E+06 -0.515319E+00  0.220797E+06  0.219899E+06  0.232201E+03
  0.763831E-02  0.218756E+06  0.214033E+06  0.166746E+05  0.169002E+05  0.000000E+00  0.217973E+06  0.217973E+06  0.218484E+06 -0.503447E+00  0.216332E+06  0.215263E+06  0.250364E+03
  0.843392E-02  0.214113E+06  0.208436E+06  0.113497E+05  0.124882E+05  0.000000E+00  0.213172E+06  0.213172E+06  0.213533E+06 -0.490908E+00  0.211348E+06  0.210080E+06  0.269172E+03
  0.931241E-02  0.208996E+06  0.202189E+06  0.105917E+05  0.108365E+05  0.000000E+00  0.207868E+06  0.207868E+06  0.208194E+06 -0.477715E+00  0.205859E+06  0.204358E+06  0.288525E+03
  0.102824E-01  0.203407E+06  0.195271E+06  0.119575E+05  0.975960E+04  0.000000E+00  0.202058E+06  0.202058E+06  0.202396E+06 -0.463792E+00  0.199887E+06  0.198115E+06  0.308278E+03
  0.113534E-01  0.197348E+06  0.187659E+06  0.125399E+05  0.773179E+04  0.000000E+00  0.195742E+06  0.195742E+06  0.196065E+06 -0.448983E+00  0.193456E+06  0.191374E+06  0.328203E+03
  0.125360E-01  0.190818E+06  0.179331E+06  0.105020E+05  0.495851E+04  0.000000E+00  0.188914E+06  0.188914E+06  0.189165E+06 -0.433103E+00  0.186580E+06  0.184143E+06  0.347944E+03
  0.138418E-01  0.183813E+06  0.170265E+06  0.645704E+04  0.315022E+04  0.000000E+00  0.181567E+06  0.181567E+06  0.181723E+06 -0.416028E+00  0.179255E+06  0.176417E+06  0.366970E+03
  0.152835E-01  0.176328E+06  0.160451E+06  0.311295E+04  0.347245E+04  0.000000E+00  0.173696E+06  0.173696E+06  0.173796E+06 -0.397758E+00  0.171462E+06  0.168178E+06  0.384560E+03
  0.168755E-01  0.168579E+06  0.150113E+06  0.251405E+04  0.346091E+04  0.000000E+00  0.165518E+06  0.165518E+06  0.165606E+06 -0.378849E+00  0.163503E+06  0.159733E+06  0.399826E+03
