# in Mpc/h Units 
# D1 = 0.0147753 
# k P N P(z=0)
1.5708 0.00243882 6 11.1714
2.22144 0.00297163 12 13.612
2.7207 0.00384547 8 17.6148
3.14159 0.000545505 6 2.49877
3.51241 0.000703578 24 3.22285
3.84765 0.000509191 24 2.33243
4.44288 0.000395262 12 1.81056
4.71239 0.0288976 30 132.37
4.96729 0.000155783 24 0.713586
5.20974 0.000376179 24 1.72314
5.4414 0.000323681 8 1.48267
5.66359 0.000229447 24 1.05102
5.87738 0.000149853 48 0.686427
6.28319 0.000298792 6 1.36866
6.55703 0.000170705 84 0.781942
6.84694 0.000162973 24 0.746522
7.02481 0.000158434 24 0.725729
7.25476 0.0001092 72 0.500209
7.6953 9.67542e-05 24 0.443198
7.96377 9.71169e-05 102 0.444859
8.1621 6.47959e-05 32 0.296808
8.51684 6.98482e-05 120 0.31995
8.88577 3.44378e-05 12 0.157748
9.15858 5.00328e-05 144 0.229183
9.48256 0.000670524 54 3.07144
9.74593 6.53014e-05 96 0.299123
10.1275 5.2951e-05 168 0.24255
10.5564 4.37795e-05 144 0.200539
11.0536 4.16317e-05 146 0.1907
11.4241 3.52116e-05 240 0.161292
11.9234 2.64732e-05 192 0.121265
12.3255 2.92965e-05 168 0.134197
12.7651 2.06486e-05 270 0.0945841
13.1907 2.13075e-05 228 0.0976023
13.6659 2.24604e-05 344 0.102883
14.2646 2.62093e-05 342 0.120056
14.7875 1.71093e-05 456 0.0783716
15.4187 1.56513e-05 396 0.0716933
15.942 1.13925e-05 486 0.0521851
16.5482 1.26532e-05 560 0.0579598
17.1639 1.09766e-05 558 0.0502801
17.8011 1.01229e-05 708 0.0463694
18.4303 8.68595e-06 672 0.0397873
19.1824 8.26329e-06 998 0.0378513
19.9469 6.91755e-06 924 0.0316869
20.6808 6.64921e-06 1014 0.0304578
21.3842 6.28526e-06 1064 0.0287906
22.2186 5.8125e-06 1434 0.026625
23.0657 5.55802e-06 1440 0.0254593
23.935 4.67962e-06 1662 0.0214357
24.8633 4.15631e-06 1898 0.0190386
25.7971 5.13649e-06 2040 0.0235285
26.7938 7.88645e-06 2378 0.0361251
27.7886 3.98584e-06 2430 0.0182577
28.8178 0.000188388 2964 0.862939
29.9415 6.19911e-06 3278 0.028396
31.0801 4.32506e-06 3618 0.0198116
32.231 3.6285e-06 3896 0.0166209
33.4697 2.91855e-06 4770 0.0133689
34.7575 2.94606e-06 4902 0.0134949
36.0407 2.90506e-06 5522 0.0133071
37.3988 2.98039e-06 6402 0.0136521
38.8321 3.00424e-06 7118 0.0137614
40.2872 3.06741e-06 7634 0.0140508
41.8167 3.17958e-06 9090 0.0145646
43.399 3.20288e-06 9566 0.0146713
45.0279 3.34785e-06 11034 0.0153353
46.7308 3.51765e-06 12290 0.0161131
48.5017 3.60709e-06 13706 0.0165228
50.3097 3.35599e-06 14970 0.0153726
52.197 3.53266e-06 17198 0.0161819
54.1738 3.57473e-06 19016 0.0163746
56.2203 3.83157e-06 21458 0.0175511
58.3613 7.07712e-06 24186 0.0324178
60.5794 4.26101e-06 26624 0.0195182
62.8515 4.64256e-06 29594 0.021266
65.2265 5.1842e-06 33536 0.023747
67.6932 5.76603e-06 37166 0.0264122
70.2489 6.69106e-06 41720 0.0306494
72.8971 8.58492e-06 46280 0.0393245
75.6319 1.19407e-05 51536 0.0546962
78.4853 2.02362e-05 58466 0.0926951
81.4754 4.99985e-05 65564 0.229026
84.5539 7.88618e-05 72080 0.361238
87.7413 0.000228929 81380 1.04865
91.0485 0.000147984 90070 0.677865
94.4801 0.000260842 101516 1.19482
98.0438 0.00125903 112736 5.76718
101.721 0.000126818 122371 0.58091
105.563 2.33083e-05 120908 0.106767
109.542 2.98896e-05 118888 0.136914
113.676 5.17008e-05 115424 0.236824
117.973 0.000116346 110068 0.532942
122.414 0.000290108 101516 1.32888
127.021 0.000442247 92536 2.02578
131.796 0.000563736 78532 2.58228
136.72 0.00172985 62872 7.92385
141.817 0.00198442 43009 9.08994
147.18 0.000477305 27262 2.18637
152.694 0.00162954 16264 7.46437
158.385 0.00369284 8614 16.9156
164.073 0.00951491 3046 43.5845
169.186 0.0518406 550 237.464
174.125 0.0307966 1 141.068
