# in Mpc/h Units 
# D1 = 0.0306025 
# k P N P(z=0)
1.5708 0.00962804 6 10.2807
2.22144 0.0114999 12 12.2795
2.7207 0.0139078 8 14.8507
3.14159 0.0022829 6 2.43766
3.51241 0.00251565 24 2.68619
3.84765 0.00177954 24 1.90017
4.44288 0.0013484 12 1.43981
4.71239 0.983583 30 1050.26
4.96729 0.00100216 24 1.0701
5.20974 0.00244115 24 2.60664
5.4414 0.00523771 8 5.59278
5.66359 0.000669175 24 0.71454
5.87738 0.00294614 48 3.14586
6.28319 0.000786236 6 0.839537
6.55703 0.00181413 84 1.93711
6.84694 0.00239118 24 2.55328
7.02481 0.000550343 24 0.587652
7.25476 0.000948898 72 1.01323
7.6953 0.000425458 24 0.4543
7.96377 0.00090672 102 0.968188
8.1621 0.000501276 32 0.535259
8.51684 0.000610189 120 0.651555
8.88577 0.000178213 12 0.190295
9.15858 0.000372594 144 0.397853
9.48256 0.42015 54 448.632
9.74593 0.00052773 96 0.563506
10.1275 0.000896115 168 0.956865
10.5564 0.0011879 144 1.26843
11.0536 0.00140399 146 1.49917
11.4241 0.000693601 240 0.740622
11.9234 0.000577157 192 0.616284
12.3255 0.000230012 168 0.245605
12.7651 0.000658375 270 0.703008
13.1907 0.000460518 228 0.491738
13.6659 0.000213821 344 0.228316
14.2646 0.0536992 342 57.3396
14.7875 0.00045316 456 0.483881
15.4187 0.000692236 396 0.739164
15.942 0.000704365 486 0.752116
16.5482 0.000574382 560 0.613321
17.1639 0.000491565 558 0.52489
17.8011 0.000285686 708 0.305053
18.4303 0.000139126 672 0.148558
19.1824 0.0146587 998 15.6525
19.9469 0.000421708 924 0.450296
20.6808 0.000621244 1014 0.663359
21.3842 0.000236894 1064 0.252953
22.2186 0.000390962 1434 0.417466
23.0657 9.17779e-05 1440 0.0979998
23.935 0.00668968 1662 7.14319
24.8633 0.000437039 1898 0.466667
25.7971 0.000272629 2040 0.291111
26.7938 0.000323175 2378 0.345084
27.7886 0.00318869 2430 3.40486
28.8178 0.000508928 2964 0.543429
29.9415 0.000277239 3278 0.296033
31.0801 0.00024843 3618 0.265271
32.231 0.00011236 3896 0.119978
33.4697 0.00118273 4770 1.26291
34.7575 0.000179799 4902 0.191988
36.0407 0.000146644 5522 0.156585
37.3988 0.000504181 6402 0.538361
38.8321 0.000127614 7118 0.136265
40.2872 0.00012106 7634 0.129267
41.8167 0.000215154 9090 0.22974
43.399 8.05789e-05 9566 0.0860415
45.0279 7.23249e-05 11034 0.0772279
46.7308 8.8874e-05 12290 0.094899
48.5017 6.0755e-05 13706 0.0648737
50.3097 3.87718e-05 14970 0.0414003
52.197 4.92184e-05 17198 0.052555
54.1738 3.97022e-05 19016 0.0423937
56.2203 3.17641e-05 21458 0.0339174
58.3613 3.71428e-05 24186 0.0396608
60.5794 3.83614e-05 26624 0.040962
62.8515 5.58635e-05 29594 0.0596506
65.2265 9.90193e-05 33536 0.105732
67.6932 0.00014651 37166 0.156442
70.2489 0.0001595 41720 0.170313
72.8971 0.000188118 46280 0.200871
75.6319 0.000219549 51536 0.234433
78.4853 0.000226709 58466 0.242078
81.4754 0.00021972 65564 0.234615
84.5539 0.000219194 72080 0.234054
87.7413 0.000256199 81380 0.273567
91.0485 0.000383416 90070 0.409408
94.4801 0.000623458 101516 0.665723
98.0438 0.000700993 112736 0.748515
101.721 0.000381279 122371 0.407127
105.563 0.000232715 120908 0.248492
109.542 0.000231313 118888 0.246994
113.676 0.000214791 115424 0.229352
117.973 0.000219723 110068 0.234619
122.414 0.000272112 101516 0.290559
127.021 0.000375449 92536 0.400901
131.796 0.000535433 78532 0.571731
136.72 0.000885988 62872 0.946051
141.817 0.000634453 43009 0.677464
147.18 0.000542692 27262 0.579482
152.694 0.000475927 16264 0.508191
158.385 0.000712868 8614 0.761195
164.073 0.001487 3046 1.58781
169.186 0.00361525 550 3.86034
174.125 0.00413272 1 4.41289
