# in Mpc/h Units 
# D1 = 0.0863733 
# k P N P(z=0)
1.5708 0.0681411 6 9.13376
2.22144 0.0777673 12 10.4241
2.7207 0.0952387 8 12.766
3.14159 0.0196773 6 2.63758
3.51241 0.0163451 24 2.19093
3.84765 0.0133394 24 1.78804
4.44288 0.00847864 12 1.13649
4.71239 1.85994 30 249.31
4.96729 0.0181886 24 2.43803
5.20974 0.0321287 24 4.3066
5.4414 0.0797414 8 10.6887
5.66359 0.00624756 24 0.837435
5.87738 0.0256979 48 3.44459
6.28319 0.00901137 6 1.2079
6.55703 0.0185028 84 2.48015
6.84694 0.0190097 24 2.5481
7.02481 0.00763929 24 1.02399
7.25476 0.00947856 72 1.27052
7.6953 0.00684107 24 0.91699
7.96377 0.00583059 102 0.781544
8.1621 0.00412238 32 0.552572
8.51684 0.0052111 120 0.698505
8.88577 0.00303201 12 0.406416
9.15858 0.00491182 144 0.658389
9.48256 0.403426 54 54.076
9.74593 0.00983684 96 1.31855
10.1275 0.00784956 168 1.05217
10.5564 0.00557281 144 0.74699
11.0536 0.00979564 146 1.31303
11.4241 0.00391192 240 0.524362
11.9234 0.00324079 192 0.434401
12.3255 0.00199614 168 0.267566
12.7651 0.00237307 270 0.31809
13.1907 0.00191155 228 0.256228
13.6659 0.00216941 344 0.290792
14.2646 0.0127968 342 1.71531
14.7875 0.00191391 456 0.256545
15.4187 0.00164769 396 0.22086
15.942 0.00180369 486 0.24177
16.5482 0.0011269 560 0.151053
17.1639 0.00102784 558 0.137773
17.8011 0.000931651 708 0.12488
18.4303 0.000863684 672 0.11577
19.1824 0.000895102 998 0.119981
19.9469 0.00062839 924 0.0842306
20.6808 0.000695129 1014 0.0931765
21.3842 0.000513046 1064 0.0687697
22.2186 0.000444739 1434 0.0596137
23.0657 0.000479891 1440 0.0643256
23.935 0.000430267 1662 0.0576738
24.8633 0.000398908 1898 0.0534704
25.7971 0.000399049 2040 0.0534894
26.7938 0.000411876 2378 0.0552087
27.7886 0.000564849 2430 0.0757134
28.8178 0.0005657 2964 0.0758275
29.9415 0.00049734 3278 0.0666645
31.0801 0.000483252 3618 0.0647761
32.231 0.000503445 3896 0.0674827
33.4697 0.00087578 4770 0.117391
34.7575 0.000666009 4902 0.0892732
36.0407 0.000596882 5522 0.0800072
37.3988 0.000597157 6402 0.080044
38.8321 0.00069885 7118 0.0936752
40.2872 0.000592429 7634 0.0794103
41.8167 0.000495673 9090 0.066441
43.399 0.000441316 9566 0.0591548
45.0279 0.000395908 11034 0.0530683
46.7308 0.000353271 12290 0.0473531
48.5017 0.00032866 13706 0.0440542
50.3097 0.000312835 14970 0.041933
52.197 0.000281449 17198 0.037726
54.1738 0.000287204 19016 0.0384973
56.2203 0.000273332 21458 0.036638
58.3613 0.000258155 24186 0.0346036
60.5794 0.000252286 26624 0.0338168
62.8515 0.000252178 29594 0.0338024
65.2265 0.00025991 33536 0.0348388
67.6932 0.000268733 37166 0.0360215
70.2489 0.000272399 41720 0.0365129
72.8971 0.000274674 46280 0.0368178
75.6319 0.000280283 51536 0.0375696
78.4853 0.000282304 58466 0.0378406
81.4754 0.000282676 65564 0.0378904
84.5539 0.000282208 72080 0.0378277
87.7413 0.000284037 81380 0.0380729
91.0485 0.000289836 90070 0.0388502
94.4801 0.000299433 101516 0.0401366
98.0438 0.000311853 112736 0.0418013
101.721 0.000319554 122371 0.0428337
105.563 0.000328076 120908 0.0439759
109.542 0.000332802 118888 0.0446095
113.676 0.000344078 115424 0.0461209
117.973 0.000361804 110068 0.0484969
122.414 0.000377583 101516 0.0506119
127.021 0.000407847 92536 0.0546686
131.796 0.000450864 78532 0.0604346
136.72 0.000505493 62872 0.0677572
141.817 0.000540625 43009 0.0724665
147.18 0.000577085 27262 0.0773536
152.694 0.000656688 16264 0.0880237
158.385 0.000832829 8614 0.111634
164.073 0.00110313 3046 0.147866
169.186 0.00141 550 0.188999
174.125 0.000351314 1 0.0470908
