# in Mpc/h Units 
# D1 = 0.107107 
# k P N P(z=0)
1.5708 0.103092 6 8.9865
2.22144 0.116277 12 10.1358
2.7207 0.146058 8 12.7318
3.14159 0.0304786 6 2.6568
3.51241 0.0250751 24 2.18578
3.84765 0.0217144 24 1.89283
4.44288 0.0134929 12 1.17617
4.71239 2.07504 30 180.88
4.96729 0.0321685 24 2.80411
5.20974 0.0547907 24 4.77608
5.4414 0.1385 8 12.073
5.66359 0.0106584 24 0.929084
5.87738 0.0440449 48 3.83937
6.28319 0.0158591 6 1.38243
6.55703 0.0300357 84 2.61819
6.84694 0.032877 24 2.86587
7.02481 0.0136529 24 1.19012
7.25476 0.0159231 72 1.38801
7.6953 0.0146176 24 1.2742
7.96377 0.0103803 102 0.904845
8.1621 0.00708837 32 0.617889
8.51684 0.00888745 120 0.774714
8.88577 0.00779757 12 0.67971
9.15858 0.0095604 144 0.833375
9.48256 0.480802 54 41.9112
9.74593 0.018083 96 1.57629
10.1275 0.014789 168 1.28915
10.5564 0.010448 144 0.910749
11.0536 0.0163778 146 1.42764
11.4241 0.00742026 240 0.64682
11.9234 0.00610462 192 0.532136
12.3255 0.00415844 168 0.362489
12.7651 0.00449118 270 0.391494
13.1907 0.00368153 228 0.320917
13.6659 0.0044626 344 0.389003
14.2646 0.0213038 342 1.85704
14.7875 0.00412758 456 0.359799
15.4187 0.00350347 396 0.305396
15.942 0.00366729 486 0.319676
16.5482 0.00242265 560 0.211181
17.1639 0.00212248 558 0.185015
17.8011 0.00187958 708 0.163842
18.4303 0.00183461 672 0.159922
19.1824 0.00252191 998 0.219833
19.9469 0.00137482 924 0.119842
20.6808 0.00156095 1014 0.136067
21.3842 0.00121101 1064 0.105563
22.2186 0.000939565 1434 0.0819014
23.0657 0.00102597 1440 0.0894336
23.935 0.00114507 1662 0.0998155
24.8633 0.000905739 1898 0.0789527
25.7971 0.000889394 2040 0.077528
26.7938 0.000819717 2378 0.0714543
27.7886 0.00103787 2430 0.0904705
28.8178 0.00108682 2964 0.0947371
29.9415 0.000980366 3278 0.085458
31.0801 0.000858827 3618 0.0748635
32.231 0.000951398 3896 0.0829329
33.4697 0.00127354 4770 0.111013
34.7575 0.00112526 4902 0.098088
36.0407 0.000945264 5522 0.0823982
37.3988 0.000940168 6402 0.0819539
38.8321 0.00101535 7118 0.0885077
40.2872 0.000938903 7634 0.0818437
41.8167 0.000851404 9090 0.0742164
43.399 0.000710161 9566 0.0619044
45.0279 0.00068436 11034 0.0596553
46.7308 0.000626899 12290 0.0546464
48.5017 0.000541379 13706 0.0471918
50.3097 0.000506577 14970 0.0441581
52.197 0.000447499 17198 0.0390083
54.1738 0.000413701 19016 0.0360621
56.2203 0.000384538 21458 0.03352
58.3613 0.000368867 24186 0.032154
60.5794 0.000352642 26624 0.0307396
62.8515 0.000353944 29594 0.0308531
65.2265 0.000345726 33536 0.0301367
67.6932 0.00034874 37166 0.0303995
70.2489 0.000340106 41720 0.0296468
72.8971 0.0003452 46280 0.0300909
75.6319 0.000349503 51536 0.030466
78.4853 0.000341407 58466 0.0297603
81.4754 0.000333379 65564 0.0290605
84.5539 0.00033108 72080 0.02886
87.7413 0.000328226 81380 0.0286113
91.0485 0.000330917 90070 0.0288459
94.4801 0.000339068 101516 0.0295563
98.0438 0.00035118 112736 0.0306122
101.721 0.000362088 122371 0.031563
105.563 0.000363155 120908 0.031656
109.542 0.000370453 118888 0.0322922
113.676 0.000378598 115424 0.0330022
117.973 0.000392671 110068 0.0342289
122.414 0.000414258 101516 0.0361106
127.021 0.000438484 92536 0.0382224
131.796 0.000477978 78532 0.0416651
136.72 0.000525899 62872 0.0458423
141.817 0.000563438 43009 0.0491146
147.18 0.000606395 27262 0.0528591
152.694 0.000680925 16264 0.0593559
158.385 0.000839757 8614 0.0732011
164.073 0.00101068 3046 0.0881006
169.186 0.00104251 550 0.0908753
174.125 0.000612628 1 0.0534025
