# in Mpc/h Units 
# D1 = 0.014013 
# k P N P(z=0)
1.5708 0.00219619 6 11.1843
2.22144 0.00267965 12 13.6463
2.7207 0.00347007 8 17.6716
3.14159 0.000485583 6 2.47287
3.51241 0.000636559 24 3.24172
3.84765 0.000459817 24 2.34165
4.44288 0.000355003 12 1.80788
4.71239 0.00774922 30 39.4635
4.96729 0.000133314 24 0.678911
5.20974 0.000329106 24 1.676
5.4414 0.000273867 8 1.39469
5.66359 0.00020987 24 1.06878
5.87738 0.0001129 48 0.574954
6.28319 0.000259355 6 1.32078
6.55703 0.000142954 84 0.728003
6.84694 0.000128729 24 0.655561
7.02481 0.000140444 24 0.715221
7.25476 9.51231e-05 72 0.484422
7.6953 8.37965e-05 24 0.42674
7.96377 8.28028e-05 102 0.421679
8.1621 5.57515e-05 32 0.283919
8.51684 6.00612e-05 120 0.305866
8.88577 2.98175e-05 12 0.151848
9.15858 4.29803e-05 144 0.21888
9.48256 9.34572e-05 54 0.475938
9.74593 5.54287e-05 96 0.282275
10.1275 4.61095e-05 168 0.234816
10.5564 3.71015e-05 144 0.188942
11.0536 3.57329e-05 146 0.181972
11.4241 3.18023e-05 240 0.161956
11.9234 2.31998e-05 192 0.118147
12.3255 2.56145e-05 168 0.130444
12.7651 1.87114e-05 270 0.0952894
13.1907 1.80676e-05 228 0.0920109
13.6659 1.95753e-05 344 0.0996889
14.2646 1.86282e-05 342 0.0948653
14.7875 1.45968e-05 456 0.0743355
15.4187 1.28227e-05 396 0.0653003
15.942 1.01213e-05 486 0.0515433
16.5482 1.11061e-05 560 0.0565589
17.1639 9.74129e-06 558 0.0496083
17.8011 8.96352e-06 708 0.0456474
18.4303 7.63939e-06 672 0.0389042
19.1824 7.37459e-06 998 0.0375557
19.9469 6.29628e-06 924 0.0320643
20.6808 5.68783e-06 1014 0.0289657
21.3842 5.56012e-06 1064 0.0283153
22.2186 5.13685e-06 1434 0.0261598
23.0657 5.0217e-06 1440 0.0255734
23.935 4.2487e-06 1662 0.0216368
24.8633 3.8068e-06 1898 0.0193864
25.7971 4.53345e-06 2040 0.0230869
26.7938 7.09377e-06 2378 0.0361256
27.7886 3.7158e-06 2430 0.018923
28.8178 0.000187051 2964 0.952573
29.9415 5.6614e-06 3278 0.0288311
31.0801 3.90558e-06 3618 0.0198894
32.231 3.40851e-06 3896 0.0173581
33.4697 2.74655e-06 4770 0.013987
34.7575 2.77709e-06 4902 0.0141425
36.0407 2.6964e-06 5522 0.0137316
37.3988 2.73964e-06 6402 0.0139518
38.8321 2.77789e-06 7118 0.0141466
40.2872 2.828e-06 7634 0.0144018
41.8167 2.84461e-06 9090 0.0144864
43.399 2.85445e-06 9566 0.0145365
45.0279 3.05016e-06 11034 0.0155332
46.7308 3.13881e-06 12290 0.0159846
48.5017 3.34544e-06 13706 0.0170369
50.3097 3.08307e-06 14970 0.0157008
52.197 3.26034e-06 17198 0.0166035
54.1738 3.30386e-06 19016 0.0168251
56.2203 3.64711e-06 21458 0.0185732
58.3613 6.72969e-06 24186 0.0342715
60.5794 4.08839e-06 26624 0.0208205
62.8515 4.30707e-06 29594 0.0219341
65.2265 4.68077e-06 33536 0.0238372
67.6932 5.16595e-06 37166 0.026308
70.2489 5.81531e-06 41720 0.0296149
72.8971 6.80987e-06 46280 0.0346798
75.6319 8.1722e-06 51536 0.0416176
78.4853 1.06879e-05 58466 0.0544291
81.4754 1.49584e-05 65564 0.076177
84.5539 2.56099e-05 72080 0.130421
87.7413 6.08448e-05 81380 0.309857
91.0485 0.000207271 90070 1.05554
94.4801 0.000399439 101516 2.03417
98.0438 0.00054017 112736 2.75086
101.721 0.00099476 122371 5.06589
105.563 1.91376e-05 120908 0.0974599
109.542 2.042e-05 118888 0.103991
113.676 2.43058e-05 115424 0.123779
117.973 3.53522e-05 110068 0.180034
122.414 8.0801e-05 101516 0.411485
127.021 0.000335591 92536 1.70902
131.796 0.000914135 78532 4.6553
136.72 0.00265417 62872 13.5166
141.817 0.00287743 43009 14.6535
147.18 0.00011331 27262 0.577041
152.694 0.000493829 16264 2.51486
158.385 0.00492617 8614 25.0869
164.073 0.0256941 3046 130.849
169.186 0.118861 550 605.308
174.125 0.00860138 1 43.8032
