# in Mpc/h Units 
# D1 = 0.035298 
# k P N P(z=0)
1.5708 0.0125435 6 10.0674
2.22144 0.0149134 12 11.9695
2.7207 0.0178933 8 14.3612
3.14159 0.00305705 6 2.45359
3.51241 0.00319247 24 2.56228
3.84765 0.00227213 24 1.82361
4.44288 0.00167564 12 1.34487
4.71239 1.15445 30 926.567
4.96729 0.00143223 24 1.14951
5.20974 0.0034268 24 2.75035
5.4414 0.00804739 8 6.45884
5.66359 0.000855105 24 0.686309
5.87738 0.00394014 48 3.16236
6.28319 0.000978065 6 0.784996
6.55703 0.00255136 84 2.04773
6.84694 0.00320066 24 2.56886
7.02481 0.000756447 24 0.607126
7.25476 0.00132271 72 1.06161
7.6953 0.000516138 24 0.414253
7.96377 0.00113908 102 0.914223
8.1621 0.000684668 32 0.549515
8.51684 0.000850136 120 0.68232
8.88577 0.00015493 12 0.124347
9.15858 0.000459947 144 0.369154
9.48256 0.469048 54 376.459
9.74593 0.000772208 96 0.619775
10.1275 0.00121532 168 0.975415
10.5564 0.00144486 144 1.15965
11.0536 0.00198538 146 1.59347
11.4241 0.000874445 240 0.701831
11.9234 0.000783477 192 0.628819
12.3255 0.000235768 168 0.189228
12.7651 0.00078857 270 0.632908
13.1907 0.000603678 228 0.484513
13.6659 0.000223932 344 0.179728
14.2646 0.0508159 342 40.7849
14.7875 0.000548775 456 0.440448
15.4187 0.000711565 396 0.571103
15.942 0.000828187 486 0.664704
16.5482 0.000665704 560 0.534295
17.1639 0.000460933 558 0.369946
17.8011 0.000310282 708 0.249033
18.4303 0.000122555 672 0.0983627
19.1824 0.0104386 998 8.37807
19.9469 0.000323731 924 0.259827
20.6808 0.000560798 1014 0.450098
21.3842 0.00022893 1064 0.183739
22.2186 0.000288503 1434 0.231553
23.0657 7.42831e-05 1440 0.0596197
23.935 0.00304265 1662 2.44203
24.8633 0.000255087 1898 0.204733
25.7971 0.000202129 2040 0.162229
26.7938 0.000206864 2378 0.16603
27.7886 0.000710972 2430 0.570627
28.8178 0.000393023 2964 0.315441
29.9415 0.000153236 3278 0.122987
31.0801 0.000165587 3618 0.132901
32.231 8.03989e-05 3896 0.0645283
33.4697 0.000128465 4770 0.103106
34.7575 6.69995e-05 4902 0.0537739
36.0407 5.14326e-05 5522 0.0412799
37.3988 6.12679e-05 6402 0.0491737
38.8321 5.2523e-05 7118 0.042155
40.2872 5.18735e-05 7634 0.0416337
41.8167 7.43669e-05 9090 0.059687
43.399 5.59855e-05 9566 0.044934
45.0279 4.55355e-05 11034 0.0365469
46.7308 8.27692e-05 12290 0.0664307
48.5017 6.43309e-05 13706 0.051632
50.3097 4.98743e-05 14970 0.0400292
52.197 8.10472e-05 17198 0.0650486
54.1738 5.71841e-05 19016 0.0458961
56.2203 6.79219e-05 21458 0.0545142
58.3613 7.1228e-05 24186 0.0571677
60.5794 8.89645e-05 26624 0.071403
62.8515 0.000126343 29594 0.101403
65.2265 0.000139197 33536 0.11172
67.6932 0.000119386 37166 0.0958197
70.2489 0.000137421 41720 0.110294
72.8971 0.00017611 46280 0.141346
75.6319 0.000188579 51536 0.151353
78.4853 0.000196642 58466 0.157825
81.4754 0.000199863 65564 0.16041
84.5539 0.000213517 72080 0.171369
87.7413 0.000244872 81380 0.196535
91.0485 0.000321741 90070 0.25823
94.4801 0.00042808 101516 0.343577
98.0438 0.000462583 112736 0.37127
101.721 0.000302205 122371 0.24255
105.563 0.000236407 120908 0.189741
109.542 0.000239938 118888 0.192575
113.676 0.000235383 115424 0.188919
117.973 0.00023941 110068 0.19215
122.414 0.00028683 101516 0.23021
127.021 0.000369266 92536 0.296374
131.796 0.000476986 78532 0.38283
136.72 0.000658457 62872 0.528478
141.817 0.000540682 43009 0.433952
147.18 0.000510876 27262 0.41003
152.694 0.000503915 16264 0.404443
158.385 0.000740689 8614 0.594478
164.073 0.00142157 3046 1.14095
169.186 0.002439 550 1.95754
174.125 0.000929202 1 0.745778
