# in Mpc/h Units 
# D1 = 0.017635 
# k P N P(z=0)
1.5708 0.00343303 6 11.039
2.22144 0.00417356 12 13.4202
2.7207 0.00532266 8 17.1151
3.14159 0.000762922 6 2.45319
3.51241 0.000986602 24 3.17244
3.84765 0.000707135 24 2.2738
4.44288 0.000559736 12 1.79984
4.71239 0.181063 30 582.213
4.96729 0.000255992 24 0.823148
5.20974 0.000599353 24 1.92723
5.4414 0.000646651 8 2.07932
5.66359 0.000305826 24 0.983388
5.87738 0.000426117 48 1.37019
6.28319 0.000455734 6 1.46542
6.55703 0.000325341 84 1.04614
6.84694 0.000391603 24 1.25921
7.02481 0.000218981 24 0.704137
7.25476 0.000197729 72 0.635803
7.6953 0.000162059 24 0.521104
7.96377 0.000187383 102 0.602532
8.1621 0.000105774 32 0.34012
8.51684 0.000119624 120 0.384655
8.88577 6.93278e-05 12 0.222925
9.15858 9.68191e-05 144 0.311324
9.48256 0.02305 54 74.1177
9.74593 0.000111735 96 0.359286
10.1275 0.000100731 168 0.323904
10.5564 0.000108252 144 0.348087
11.0536 9.62682e-05 146 0.309552
11.4241 7.01862e-05 240 0.225685
11.9234 5.51184e-05 192 0.177234
12.3255 6.27529e-05 168 0.201783
12.7651 4.57837e-05 270 0.147218
13.1907 4.26969e-05 228 0.137293
13.6659 4.4855e-05 344 0.144232
14.2646 0.00108522 342 3.48956
14.7875 3.28847e-05 456 0.105741
15.4187 4.33237e-05 396 0.139308
15.942 2.53332e-05 486 0.0814593
16.5482 2.59183e-05 560 0.0833409
17.1639 2.4169e-05 558 0.0777158
17.8011 1.97687e-05 708 0.0635666
18.4303 1.84495e-05 672 0.0593248
19.1824 0.000128879 998 0.414413
19.9469 1.67501e-05 924 0.0538601
20.6808 1.40585e-05 1014 0.0452055
21.3842 1.24454e-05 1064 0.0400184
22.2186 1.09309e-05 1434 0.0351486
23.0657 9.53548e-06 1440 0.0306615
23.935 3.25403e-05 1662 0.104634
24.8633 8.9354e-06 1898 0.0287319
25.7971 9.31597e-06 2040 0.0299557
26.7938 1.40167e-05 2378 0.0450711
27.7886 1.23934e-05 2430 0.0398512
28.8178 0.000202531 2964 0.651241
29.9415 1.03707e-05 3278 0.0333471
31.0801 7.45064e-06 3618 0.0239577
32.231 5.86413e-06 3896 0.0188562
33.4697 5.5841e-06 4770 0.0179558
34.7575 4.49213e-06 4902 0.0144445
36.0407 4.39017e-06 5522 0.0141167
37.3988 4.27968e-06 6402 0.0137614
38.8321 4.20416e-06 7118 0.0135185
40.2872 3.97307e-06 7634 0.0127755
41.8167 3.92274e-06 9090 0.0126136
43.399 3.99044e-06 9566 0.0128313
45.0279 3.98795e-06 11034 0.0128233
46.7308 4.06485e-06 12290 0.0130706
48.5017 4.2475e-06 13706 0.0136579
50.3097 4.00806e-06 14970 0.012888
52.197 4.19408e-06 17198 0.0134861
54.1738 4.29748e-06 19016 0.0138186
56.2203 4.73629e-06 21458 0.0152296
58.3613 7.82963e-06 24186 0.0251763
60.5794 5.5163e-06 26624 0.0177377
62.8515 5.92485e-06 29594 0.0190515
65.2265 7.06178e-06 33536 0.0227073
67.6932 8.75773e-06 37166 0.0281607
70.2489 1.19142e-05 41720 0.0383103
72.8971 2.67578e-05 46280 0.0860402
75.6319 8.81167e-05 51536 0.283341
78.4853 0.000171615 58466 0.55183
81.4754 0.00010313 65564 0.331616
84.5539 8.42695e-05 72080 0.27097
87.7413 9.19152e-05 81380 0.295555
91.0485 0.000137972 90070 0.443652
94.4801 0.00035801 101516 1.15119
98.0438 0.000843768 112736 2.71315
101.721 0.000608521 122371 1.95671
105.563 5.80231e-05 120908 0.186574
109.542 7.81899e-05 118888 0.251421
113.676 0.000136481 115424 0.438856
117.973 0.000147552 110068 0.474456
122.414 0.000177269 101516 0.570012
127.021 0.000274562 92536 0.882859
131.796 0.000486109 78532 1.56309
136.72 0.00157562 62872 5.06643
141.817 0.00193008 43009 6.2062
147.18 0.000278515 27262 0.895572
152.694 0.000524263 16264 1.68578
158.385 0.0012403 8614 3.98822
164.073 0.00420611 3046 13.5248
169.186 0.0184206 550 59.2316
174.125 0.0709155 1 228.03
