# in Mpc/h Units 
# D1 = 0.132017 
# k P N P(z=0)
1.5708 0.15399 6 8.8356
2.22144 0.171741 12 9.85411
2.7207 0.221457 8 12.7067
3.14159 0.0460138 6 2.64016
3.51241 0.0380836 24 2.18515
3.84765 0.0350379 24 2.01039
4.44288 0.0212853 12 1.2213
4.71239 2.29609 30 131.744
4.96729 0.0528778 24 3.034
5.20974 0.0885757 24 5.08226
5.4414 0.232868 8 13.3614
5.66359 0.0181291 24 1.0402
5.87738 0.0736877 48 4.22803
6.28319 0.0265853 6 1.5254
6.55703 0.0470113 84 2.6974
6.84694 0.0572376 24 3.28416
7.02481 0.023218 24 1.33219
7.25476 0.0255617 72 1.46667
7.6953 0.0296899 24 1.70353
7.96377 0.0181688 102 1.04248
8.1621 0.0119188 32 0.683874
8.51684 0.0149588 120 0.8583
8.88577 0.0181477 12 1.04127
9.15858 0.0171318 144 0.982982
9.48256 0.583991 54 33.508
9.74593 0.0300909 96 1.72654
10.1275 0.0264157 168 1.51567
10.5564 0.0194368 144 1.11524
11.0536 0.0261871 146 1.50255
11.4241 0.0136724 240 0.78449
11.9234 0.0111495 192 0.639731
12.3255 0.00812862 168 0.466401
12.7651 0.00808461 270 0.463876
13.1907 0.00700677 228 0.402032
13.6659 0.00833399 344 0.478184
14.2646 0.0344826 342 1.97853
14.7875 0.00831453 456 0.477068
15.4187 0.007322 396 0.420119
15.942 0.00724091 486 0.415466
16.5482 0.0051586 560 0.295988
17.1639 0.00426572 558 0.244757
17.8011 0.00368178 708 0.211252
18.4303 0.0035857 672 0.205739
19.1824 0.00568785 998 0.326355
19.9469 0.00293666 924 0.168499
20.6808 0.00324546 1014 0.186217
21.3842 0.00265818 1064 0.15252
22.2186 0.00197172 1434 0.113132
23.0657 0.00210666 1440 0.120875
23.935 0.0024371 1662 0.139835
24.8633 0.0018275 1898 0.104858
25.7971 0.00174377 2040 0.100053
26.7938 0.00149018 2378 0.0855032
27.7886 0.00156481 2430 0.089785
28.8178 0.0017172 2964 0.0985289
29.9415 0.00157095 3278 0.0901375
31.0801 0.00138397 3618 0.0794087
32.231 0.00145707 3896 0.0836029
33.4697 0.00169521 4770 0.0972672
34.7575 0.00151415 4902 0.0868781
36.0407 0.00132808 5522 0.0762018
37.3988 0.00133321 6402 0.0764963
38.8321 0.00129026 7118 0.0740319
40.2872 0.00130994 7634 0.075161
41.8167 0.00119514 9090 0.0685743
43.399 0.0010159 9566 0.0582901
45.0279 0.000957911 11034 0.0549627
46.7308 0.000861499 12290 0.0494307
48.5017 0.000771599 13706 0.0442725
50.3097 0.00068168 14970 0.0391132
52.197 0.000630388 17198 0.0361701
54.1738 0.000571505 19016 0.0327916
56.2203 0.000524476 21458 0.0300932
58.3613 0.000489168 24186 0.0280673
60.5794 0.000465787 26624 0.0267257
62.8515 0.00045366 29594 0.02603
65.2265 0.000443508 33536 0.0254474
67.6932 0.000437492 37166 0.0251023
70.2489 0.000423394 41720 0.0242934
72.8971 0.000416565 46280 0.0239015
75.6319 0.000404359 51536 0.0232011
78.4853 0.000393797 58466 0.0225952
81.4754 0.000379711 65564 0.0217869
84.5539 0.000370325 72080 0.0212483
87.7413 0.000367011 81380 0.0210582
91.0485 0.000369784 90070 0.0212173
94.4801 0.000375689 101516 0.0215561
98.0438 0.000387418 112736 0.0222291
101.721 0.000402037 122371 0.0230679
105.563 0.000403452 120908 0.0231491
109.542 0.000406976 118888 0.0233513
113.676 0.000415378 115424 0.0238334
117.973 0.000430469 110068 0.0246993
122.414 0.000447396 101516 0.0256705
127.021 0.000478621 92536 0.0274621
131.796 0.000521857 78532 0.0299429
136.72 0.000588006 62872 0.0337384
141.817 0.00062844 43009 0.0360584
147.18 0.000666532 27262 0.038244
152.694 0.000766582 16264 0.0439846
158.385 0.000874345 8614 0.0501678
164.073 0.00110394 3046 0.0633412
169.186 0.00144481 550 0.0828997
174.125 0.000268135 1 0.0153849
