# in Mpc/h Units 
# D1 = 0.016429 
# k P N P(z=0)
1.5708 0.00299552 6 11.0981
2.22144 0.00364623 12 13.5089
2.7207 0.00468468 8 17.3562
3.14159 0.000670436 6 2.4839
3.51241 0.000865111 24 3.20515
3.84765 0.000622585 24 2.30661
4.44288 0.000490679 12 1.81792
4.71239 0.106859 30 395.902
4.96729 0.000211326 24 0.78294
5.20974 0.000493498 24 1.82836
5.4414 0.000486203 8 1.80133
5.66359 0.00027355 24 1.01347
5.87738 0.000285354 48 1.0572
6.28319 0.000393238 6 1.45691
6.55703 0.000249548 84 0.92455
6.84694 0.000277363 24 1.0276
7.02481 0.000193021 24 0.715122
7.25476 0.00015579 72 0.577186
7.6953 0.000131872 24 0.488571
7.96377 0.000142071 102 0.526357
8.1621 8.6029e-05 32 0.318729
8.51684 9.56676e-05 120 0.354438
8.88577 5.27418e-05 12 0.195403
9.15858 7.32381e-05 144 0.271339
9.48256 0.00827004 54 30.6396
9.74593 9.04913e-05 96 0.335261
10.1275 7.49063e-05 168 0.27752
10.5564 7.14352e-05 144 0.26466
11.0536 6.52013e-05 146 0.241564
11.4241 5.02882e-05 240 0.186312
11.9234 3.90057e-05 192 0.144512
12.3255 4.37632e-05 168 0.162138
12.7651 3.02379e-05 270 0.112028
13.1907 3.19296e-05 228 0.118296
13.6659 3.26061e-05 344 0.120802
14.2646 0.000260231 342 0.964127
14.7875 2.43445e-05 456 0.090194
15.4187 2.65246e-05 396 0.0982709
15.942 1.64471e-05 486 0.0609348
16.5482 1.75581e-05 560 0.0650507
17.1639 1.57275e-05 558 0.0582686
17.8011 1.42902e-05 708 0.0529438
18.4303 1.26447e-05 672 0.0468472
19.1824 2.67879e-05 998 0.0992462
19.9469 9.92161e-06 924 0.0367585
20.6808 9.45535e-06 1014 0.0350311
21.3842 8.64213e-06 1064 0.0320182
22.2186 7.64118e-06 1434 0.0283098
23.0657 6.93789e-06 1440 0.0257042
23.935 8.47655e-06 1662 0.0314047
24.8633 5.71023e-06 1898 0.0211558
25.7971 7.08756e-06 2040 0.0262587
26.7938 1.05595e-05 2378 0.0391217
27.7886 5.35173e-06 2430 0.0198276
28.8178 0.000194665 2964 0.721212
29.9415 7.98641e-06 3278 0.0295888
31.0801 5.67482e-06 3618 0.0210246
32.231 4.50266e-06 3896 0.0166819
33.4697 3.65467e-06 4770 0.0135402
34.7575 3.53168e-06 4902 0.0130845
36.0407 3.51186e-06 5522 0.0130111
37.3988 3.37918e-06 6402 0.0125195
38.8321 3.41658e-06 7118 0.0126581
40.2872 3.41683e-06 7634 0.012659
41.8167 3.35679e-06 9090 0.0124366
43.399 3.47026e-06 9566 0.012857
45.0279 3.54332e-06 11034 0.0131276
46.7308 3.72909e-06 12290 0.0138159
48.5017 3.85926e-06 13706 0.0142982
50.3097 3.62197e-06 14970 0.013419
52.197 3.76067e-06 17198 0.0139329
54.1738 3.89348e-06 19016 0.0144249
56.2203 4.2747e-06 21458 0.0158373
58.3613 7.42681e-06 24186 0.0275156
60.5794 5.01464e-06 26624 0.0185787
62.8515 5.43819e-06 29594 0.0201479
65.2265 6.21441e-06 33536 0.0230237
67.6932 7.28732e-06 37166 0.0269988
70.2489 9.81805e-06 41720 0.0363748
72.8971 1.58259e-05 46280 0.0586334
75.6319 3.657e-05 51536 0.135488
78.4853 8.79205e-05 58466 0.325736
81.4754 0.000197385 65564 0.73129
84.5539 9.00681e-05 72080 0.333693
87.7413 9.90641e-05 81380 0.367022
91.0485 0.000107227 90070 0.397266
94.4801 0.000277621 101516 1.02856
98.0438 0.000924633 112736 3.42567
101.721 0.000487212 122371 1.80507
105.563 8.41917e-05 120908 0.311921
109.542 8.18128e-05 118888 0.303108
113.676 0.00011592 115424 0.429471
117.973 0.000185568 110068 0.68751
122.414 0.000210798 101516 0.780983
127.021 0.000257193 92536 0.952871
131.796 0.000441069 78532 1.63411
136.72 0.00161385 62872 5.97915
141.817 0.00218714 43009 8.10314
147.18 0.000377078 27262 1.39704
152.694 0.000793332 16264 2.93921
158.385 0.00154947 8614 5.74062
164.073 0.00486899 3046 18.0391
169.186 0.0229462 550 85.0133
174.125 0.0423987 1 157.083
