# in Mpc/h Units 
# D1 = 0.198863 
# k P N P(z=0)
1.5708 0.331642 6 8.38608
2.22144 0.358924 12 9.07595
2.7207 0.475537 8 12.0247
3.14159 0.0940185 6 2.3774
3.51241 0.0848114 24 2.14459
3.84765 0.086382 24 2.18431
4.44288 0.0519345 12 1.31325
4.71239 2.6053 30 65.8791
4.96729 0.124322 24 3.14368
5.20974 0.199036 24 5.03293
5.4414 0.564486 8 14.2739
5.66359 0.0484047 24 1.22399
5.87738 0.186162 48 4.7074
6.28319 0.0756283 6 1.91238
6.55703 0.106946 84 2.70431
6.84694 0.161885 24 4.0935
7.02481 0.0644021 24 1.62851
7.25476 0.0599569 72 1.51611
7.6953 0.0970964 24 2.45524
7.96377 0.0532633 102 1.34685
8.1621 0.0393814 32 0.995822
8.51684 0.0434029 120 1.09751
8.88577 0.0741532 12 1.87508
9.15858 0.0490307 144 1.23982
9.48256 0.732429 54 18.5206
9.74593 0.0725961 96 1.83571
10.1275 0.074894 168 1.89381
10.5564 0.0607738 144 1.53676
11.0536 0.0609083 146 1.54016
11.4241 0.0459697 240 1.16242
11.9234 0.0374662 192 0.947391
12.3255 0.0300719 168 0.760415
12.7651 0.0269745 270 0.682092
13.1907 0.0283282 228 0.716322
13.6659 0.0266245 344 0.673242
14.2646 0.0626476 342 1.58414
14.7875 0.0282714 456 0.714886
15.4187 0.0292742 396 0.740243
15.942 0.0236728 486 0.598604
16.5482 0.0225354 560 0.569843
17.1639 0.0179896 558 0.454896
17.8011 0.0155963 708 0.394376
18.4303 0.0154778 672 0.391381
19.1824 0.0179994 998 0.455142
19.9469 0.0137806 924 0.348465
20.6808 0.0123069 1014 0.311199
21.3842 0.0127056 1064 0.321282
22.2186 0.00920304 1434 0.232713
23.0657 0.00987864 1440 0.249797
23.935 0.00910233 1662 0.230167
24.8633 0.00751562 1898 0.190044
25.7971 0.00810383 2040 0.204918
26.7938 0.0069874 2378 0.176687
27.7886 0.00633973 2430 0.16031
28.8178 0.00528648 2964 0.133677
29.9415 0.00529299 3278 0.133841
31.0801 0.00546688 3618 0.138239
32.231 0.00463884 3896 0.1173
33.4697 0.00426917 4770 0.107953
34.7575 0.00382506 4902 0.0967227
36.0407 0.00386059 5522 0.0976211
37.3988 0.00348971 6402 0.0882429
38.8321 0.00316 7118 0.0799055
40.2872 0.00302464 7634 0.0764827
41.8167 0.00255124 9090 0.0645121
43.399 0.00243041 9566 0.0614567
45.0279 0.00228858 11034 0.0578705
46.7308 0.00209748 12290 0.0530382
48.5017 0.00190017 13706 0.0480488
50.3097 0.00174134 14970 0.0440324
52.197 0.00159802 17198 0.0404085
54.1738 0.0014528 19016 0.0367364
56.2203 0.00136719 21458 0.0345716
58.3613 0.00128617 24186 0.0325228
60.5794 0.00120115 26624 0.0303729
62.8515 0.00114189 29594 0.0288745
65.2265 0.00106745 33536 0.0269921
67.6932 0.000993379 37166 0.0251191
70.2489 0.000955404 41720 0.0241589
72.8971 0.000884159 46280 0.0223573
75.6319 0.000844174 51536 0.0213463
78.4853 0.000808554 58466 0.0204456
81.4754 0.000785233 65564 0.0198558
84.5539 0.000744114 72080 0.0188161
87.7413 0.000731759 81380 0.0185037
91.0485 0.000717062 90070 0.018132
94.4801 0.00070387 101516 0.0177985
98.0438 0.000708097 112736 0.0179053
101.721 0.000716265 122371 0.0181119
105.563 0.000689523 120908 0.0174357
109.542 0.000682593 118888 0.0172604
113.676 0.000673654 115424 0.0170344
117.973 0.000668394 110068 0.0169014
122.414 0.000685665 101516 0.0173381
127.021 0.0007105 92536 0.0179661
131.796 0.000745564 78532 0.0188528
136.72 0.000794501 62872 0.0200902
141.817 0.00083129 43009 0.0210205
147.18 0.000868809 27262 0.0219692
152.694 0.000939235 16264 0.02375
158.385 0.00108552 8614 0.0274492
164.073 0.00120889 3046 0.0305688
169.186 0.00158885 550 0.0401766
174.125 0.00250754 1 0.0634071
