# in Mpc/h Units 
# D1 = 0.0167224 
# k P N P(z=0)
1.5708 0.0031003 6 11.0868
2.22144 0.00377392 12 13.4957
2.7207 0.00483647 8 17.2954
3.14159 0.000693835 6 2.48117
3.51241 0.000891001 24 3.18624
3.84765 0.000641235 24 2.29308
4.44288 0.000506054 12 1.80966
4.71239 0.123934 30 443.193
4.96729 0.000221607 24 0.792472
5.20974 0.000519539 24 1.85789
5.4414 0.000516902 8 1.84846
5.66359 0.000283776 24 1.01479
5.87738 0.000315472 48 1.12814
6.28319 0.000404684 6 1.44716
6.55703 0.000267629 84 0.957049
6.84694 0.000301394 24 1.07779
7.02481 0.000201682 24 0.721221
7.25476 0.00016328 72 0.583893
7.6953 0.000138899 24 0.496706
7.96377 0.000152582 102 0.545639
8.1621 9.10672e-05 32 0.325659
8.51684 0.000101334 120 0.362372
8.88577 5.41487e-05 12 0.193637
9.15858 7.9269e-05 144 0.283468
9.48256 0.0110388 54 39.4751
9.74593 9.47026e-05 96 0.338659
10.1275 8.08773e-05 168 0.28922
10.5564 7.73313e-05 144 0.276539
11.0536 7.1473e-05 146 0.25559
11.4241 5.37456e-05 240 0.192196
11.9234 4.23667e-05 192 0.151505
12.3255 4.82569e-05 168 0.172568
12.7651 3.3452e-05 270 0.119625
13.1907 3.43688e-05 228 0.122904
13.6659 3.54941e-05 344 0.126928
14.2646 0.000384084 342 1.3735
14.7875 2.62649e-05 456 0.093924
15.4187 2.95697e-05 396 0.105742
15.942 1.77087e-05 486 0.0633269
16.5482 1.91951e-05 560 0.0686422
17.1639 1.73858e-05 558 0.0621722
17.8011 1.52598e-05 708 0.0545694
18.4303 1.36562e-05 672 0.0488351
19.1824 3.91483e-05 998 0.139995
19.9469 1.10885e-05 924 0.0396527
20.6808 1.03049e-05 1014 0.0368506
21.3842 9.40583e-06 1064 0.0336355
22.2186 8.1672e-06 1434 0.0292062
23.0657 7.55481e-06 1440 0.0270162
23.935 1.10876e-05 1662 0.0396497
24.8633 6.17516e-06 1898 0.0220825
25.7971 7.54446e-06 2040 0.0269792
26.7938 1.11209e-05 2378 0.0397685
27.7886 6.03628e-06 2430 0.0215859
28.8178 0.000196199 2964 0.701614
29.9415 8.45874e-06 3278 0.0302487
31.0801 6.05926e-06 3618 0.0216681
32.231 4.74933e-06 3896 0.0169838
33.4697 3.86435e-06 4770 0.013819
34.7575 3.68256e-06 4902 0.0131689
36.0407 3.70344e-06 5522 0.0132436
37.3988 3.47399e-06 6402 0.0124231
38.8321 3.53181e-06 7118 0.0126299
40.2872 3.52252e-06 7634 0.0125967
41.8167 3.52212e-06 9090 0.0125952
43.399 3.52384e-06 9566 0.0126014
45.0279 3.66156e-06 11034 0.0130939
46.7308 3.73785e-06 12290 0.0133667
48.5017 3.87082e-06 13706 0.0138422
50.3097 3.69793e-06 14970 0.0132239
52.197 3.88371e-06 17198 0.0138883
54.1738 4.07375e-06 19016 0.0145679
56.2203 4.33882e-06 21458 0.0155158
58.3613 7.65697e-06 24186 0.0273816
60.5794 5.18196e-06 26624 0.0185308
62.8515 5.6711e-06 29594 0.02028
65.2265 6.71337e-06 33536 0.0240072
67.6932 7.89721e-06 37166 0.0282407
70.2489 1.01241e-05 41720 0.0362041
72.8971 1.70175e-05 46280 0.0608551
75.6319 4.78262e-05 51536 0.171028
78.4853 0.000119732 58466 0.428165
81.4754 0.000165682 65564 0.592483
84.5539 8.01954e-05 72080 0.286781
87.7413 0.000100476 81380 0.359304
91.0485 0.000125608 90070 0.449178
94.4801 0.000295456 101516 1.05656
98.0438 0.00131812 112736 4.71362
101.721 0.000160264 122371 0.573109
105.563 8.8619e-05 120908 0.316904
109.542 7.63879e-05 118888 0.273165
113.676 0.000111022 115424 0.397017
117.973 0.00019117 110068 0.683631
122.414 0.000197089 101516 0.704795
127.021 0.00026259 92536 0.939031
131.796 0.000473653 78532 1.6938
136.72 0.00169136 62872 6.04836
141.817 0.00221841 43009 7.93311
147.18 0.000366402 27262 1.31026
152.694 0.000659855 16264 2.35966
158.385 0.00169741 8614 6.06998
164.073 0.00539673 3046 19.2989
169.186 0.0269454 550 96.3576
174.125 0.0944378 1 337.712
