# in Mpc/h Units 
# D1 = 0.0636911 
# k P N P(z=0)
1.5708 0.0380381 6 9.37694
2.22144 0.0441201 12 10.8762
2.7207 0.052846 8 13.0273
3.14159 0.0104526 6 2.57671
3.51241 0.00909873 24 2.24297
3.84765 0.00694043 24 1.71092
4.44288 0.0045984 12 1.13357
4.71239 1.6146 30 398.023
4.96729 0.00763196 24 1.88139
5.20974 0.0147521 24 3.63661
5.4414 0.0368176 8 9.07608
5.66359 0.00300645 24 0.741132
5.87738 0.0125498 48 3.0937
6.28319 0.00400236 6 0.986638
6.55703 0.00930099 84 2.29283
6.84694 0.00955945 24 2.35654
7.02481 0.00331865 24 0.818095
7.25476 0.00466861 72 1.15088
7.6953 0.00241459 24 0.59523
7.96377 0.0028681 102 0.707027
8.1621 0.00205749 32 0.507201
8.51684 0.00266973 120 0.658126
8.88577 0.000701613 12 0.172958
9.15858 0.00187748 144 0.462825
9.48256 0.379101 54 93.4539
9.74593 0.00395644 96 0.975319
10.1275 0.00350065 168 0.86296
10.5564 0.00275419 144 0.678947
11.0536 0.00513835 146 1.26668
11.4241 0.0018209 240 0.448877
11.9234 0.00160405 192 0.395421
12.3255 0.000762018 168 0.187848
12.7651 0.00111522 270 0.274919
13.1907 0.00092903 228 0.229019
13.6659 0.000775318 344 0.191127
14.2646 0.0112448 342 2.77201
14.7875 0.000813688 456 0.200586
15.4187 0.000724767 396 0.178665
15.942 0.000849259 486 0.209355
16.5482 0.00051244 560 0.126324
17.1639 0.000392866 558 0.0968472
17.8011 0.000374638 708 0.0923537
18.4303 0.000307074 672 0.0756982
19.1824 0.000312386 998 0.0770076
19.9469 0.000285493 924 0.0703782
20.6808 0.000272199 1014 0.0671009
21.3842 0.000188769 1064 0.0465342
22.2186 0.000227526 1434 0.0560884
23.0657 0.000182613 1440 0.0450168
23.935 0.000392379 1662 0.0967271
24.8633 0.000189825 1898 0.0467946
25.7971 0.000202142 2040 0.0498309
26.7938 0.000234371 2378 0.0577759
27.7886 0.000198393 2430 0.0489067
28.8178 0.000237455 2964 0.0585362
29.9415 0.0001928 3278 0.047528
31.0801 0.000202302 3618 0.0498704
32.231 0.000189886 3896 0.0468096
33.4697 0.000278927 4770 0.0687596
34.7575 0.000215351 4902 0.0530872
36.0407 0.000239118 5522 0.0589461
37.3988 0.000323968 6402 0.0798628
38.8321 0.000327181 7118 0.0806548
40.2872 0.000298309 7634 0.0735373
41.8167 0.000298802 9090 0.073659
43.399 0.000290749 9566 0.0716738
45.0279 0.000246514 11034 0.0607691
46.7308 0.000212735 12290 0.0524423
48.5017 0.000219604 13706 0.0541356
50.3097 0.000186162 14970 0.0458917
52.197 0.000195252 17198 0.0481325
54.1738 0.000177616 19016 0.043785
56.2203 0.000180196 21458 0.0444209
58.3613 0.000165917 24186 0.040901
60.5794 0.000168221 26624 0.0414688
62.8515 0.000177414 29594 0.0437352
65.2265 0.000185938 33536 0.0458364
67.6932 0.000199513 37166 0.0491828
70.2489 0.000219387 41720 0.0540821
72.8971 0.000226863 46280 0.0559249
75.6319 0.000239832 51536 0.0591219
78.4853 0.00024143 58466 0.059516
81.4754 0.000250689 65564 0.0617984
84.5539 0.000252716 72080 0.062298
87.7413 0.00025722 81380 0.0634085
91.0485 0.000255371 90070 0.0629525
94.4801 0.000268835 101516 0.0662718
98.0438 0.000278482 112736 0.0686499
101.721 0.00027673 122371 0.0682179
105.563 0.000273616 120908 0.0674503
109.542 0.000288469 118888 0.0711116
113.676 0.000296588 115424 0.0731131
117.973 0.000308172 110068 0.0759687
122.414 0.000336829 101516 0.0830331
127.021 0.000375208 92536 0.0924941
131.796 0.00042068 78532 0.103704
136.72 0.000472448 62872 0.116465
141.817 0.000499361 43009 0.1231
147.18 0.000555558 27262 0.136953
152.694 0.000624977 16264 0.154066
158.385 0.000783771 8614 0.193211
164.073 0.00100788 3046 0.248457
169.186 0.00120977 550 0.298226
174.125 6.0586e-05 1 0.0149353
