# in Mpc/h Units 
# D1 = 0.0238485 
# k P N P(z=0)
1.5708 0.00606501 6 10.6638
2.22144 0.00730263 12 12.8398
2.7207 0.0090374 8 15.8899
3.14159 0.00138475 6 2.43473
3.51241 0.00166575 24 2.92879
3.84765 0.00117981 24 2.0744
4.44288 0.000927187 12 1.63022
4.71239 0.614782 30 1080.94
4.96729 0.000552366 24 0.971195
5.20974 0.0013262 24 2.33178
5.4414 0.00220153 8 3.87082
5.66359 0.000465452 24 0.818378
5.87738 0.00154052 48 2.70861
6.28319 0.000638703 6 1.123
6.55703 0.000913129 84 1.6055
6.84694 0.00125506 24 2.20669
7.02481 0.000343587 24 0.604109
7.25476 0.00049872 72 0.876872
7.6953 0.00031286 24 0.550083
7.96377 0.00052647 102 0.925662
8.1621 0.000261227 32 0.459301
8.51684 0.00031255 120 0.549539
8.88577 0.000160552 12 0.28229
9.15858 0.000245564 144 0.431762
9.48256 0.219084 54 385.203
9.74593 0.000257525 96 0.452792
10.1275 0.000403792 168 0.709964
10.5564 0.000595095 144 1.04632
11.0536 0.000545267 146 0.958712
11.4241 0.000328091 240 0.576864
11.9234 0.000243205 192 0.427613
12.3255 0.000196632 168 0.345727
12.7651 0.000293162 270 0.515451
13.1907 0.00018271 228 0.321249
13.6659 0.000158767 344 0.279152
14.2646 0.026362 342 46.3509
14.7875 0.000188696 456 0.331774
15.4187 0.00035305 396 0.620748
15.942 0.000266498 486 0.468568
16.5482 0.000226232 560 0.39777
17.1639 0.000243275 558 0.427737
17.8011 0.000118434 708 0.208236
18.4303 0.000107059 672 0.188236
19.1824 0.007367 998 12.953
19.9469 0.000237482 924 0.417552
20.6808 0.000237041 1014 0.416776
21.3842 0.000117773 1064 0.207074
22.2186 0.000169921 1434 0.298762
23.0657 7.63392e-05 1440 0.134223
23.935 0.00373179 1662 6.5614
24.8633 0.000224655 1898 0.394998
25.7971 0.000115332 2040 0.202782
26.7938 0.000160895 2378 0.282893
27.7886 0.00215989 2430 3.79762
28.8178 0.000385496 2964 0.677797
29.9415 0.000132859 3278 0.233599
31.0801 0.000125098 3618 0.219953
32.231 7.88997e-05 3896 0.138725
33.4697 0.0010163 4770 1.7869
34.7575 0.000101136 4902 0.177822
36.0407 0.000106431 5522 0.187131
37.3988 0.000617364 6402 1.08548
38.8321 0.000118149 7118 0.207734
40.2872 9.46842e-05 7634 0.166478
41.8167 0.000394624 9090 0.693845
43.399 9.89068e-05 9566 0.173902
45.0279 7.40186e-05 11034 0.130143
46.7308 0.00026017 12290 0.457442
48.5017 9.17741e-05 13706 0.161361
50.3097 6.56763e-05 14970 0.115475
52.197 0.000188191 17198 0.330886
54.1738 6.85379e-05 19016 0.120506
56.2203 0.000132869 21458 0.233616
58.3613 6.4605e-05 24186 0.113591
60.5794 0.000106638 26624 0.187496
62.8515 6.52468e-05 29594 0.11472
65.2265 8.68457e-05 33536 0.152696
67.6932 7.11215e-05 37166 0.125049
70.2489 0.000120707 41720 0.212232
72.8971 0.000202889 46280 0.356729
75.6319 0.000360467 51536 0.633789
78.4853 0.000375871 58466 0.660873
81.4754 0.000315839 65564 0.555322
84.5539 0.00027609 72080 0.485434
87.7413 0.000302252 81380 0.531432
91.0485 0.000404689 90070 0.711542
94.4801 0.000849538 101516 1.49369
98.0438 0.00127922 112736 2.24918
101.721 0.000519264 122371 0.912993
105.563 0.000354568 120908 0.623417
109.542 0.000373384 118888 0.6565
113.676 0.000291438 115424 0.512418
117.973 0.000268074 110068 0.471339
122.414 0.000314926 101516 0.553716
127.021 0.000437138 92536 0.768595
131.796 0.000701958 78532 1.23421
136.72 0.00153666 62872 2.70182
141.817 0.00135185 43009 2.37688
147.18 0.000924336 27262 1.62521
152.694 0.000493616 16264 0.867897
158.385 0.000750649 8614 1.31982
164.073 0.0020531 3046 3.60985
169.186 0.00569414 550 10.0117
174.125 1.49859e-06 1 0.00263489
