# in Mpc/h Units 
# D1 = 0.0469815 
# k P N P(z=0)
1.5708 0.0213915 6 9.6914
2.22144 0.0251625 12 11.3999
2.7207 0.0299738 8 13.5796
3.14159 0.00553298 6 2.50671
3.51241 0.00522696 24 2.36807
3.84765 0.00381084 24 1.7265
4.44288 0.00265908 12 1.20469
4.71239 1.40488 30 636.479
4.96729 0.00313819 24 1.42176
5.20974 0.00684141 24 3.0995
5.4414 0.0172303 8 7.80617
5.66359 0.0015142 24 0.686008
5.87738 0.00673256 48 3.05018
6.28319 0.00183386 6 0.83083
6.55703 0.00479045 84 2.17031
6.84694 0.00536763 24 2.4318
7.02481 0.00150346 24 0.68114
7.25476 0.00244309 72 1.10684
7.6953 0.000961981 24 0.435825
7.96377 0.00170114 102 0.770699
8.1621 0.00115473 32 0.523149
8.51684 0.00150299 120 0.680929
8.88577 0.000182637 12 0.0827435
9.15858 0.000808799 144 0.366426
9.48256 0.437607 54 198.257
9.74593 0.00164722 96 0.746272
10.1275 0.00193792 168 0.877975
10.5564 0.00184654 144 0.836573
11.0536 0.00317952 146 1.44048
11.4241 0.0011661 240 0.5283
11.9234 0.00110481 192 0.500532
12.3255 0.00034942 168 0.158305
12.7651 0.000842567 270 0.381725
13.1907 0.000718697 228 0.325605
13.6659 0.000327908 344 0.148558
14.2646 0.0252323 342 11.4315
14.7875 0.000592544 456 0.268452
15.4187 0.000580672 396 0.263073
15.942 0.000751948 486 0.340669
16.5482 0.000518479 560 0.234897
17.1639 0.000268775 558 0.121768
17.8011 0.00024146 708 0.109393
18.4303 0.000144646 672 0.0655319
19.1824 0.00133362 998 0.604197
19.9469 0.000179115 924 0.0811478
20.6808 0.000204448 1014 0.0926249
21.3842 0.000132388 1064 0.0599781
22.2186 0.000115391 1434 0.0522779
23.0657 9.68093e-05 1440 0.0438594
23.935 0.000148337 1662 0.0672041
24.8633 0.000124603 1898 0.0564514
25.7971 0.000124331 2040 0.0563281
26.7938 0.000206106 2378 0.0933761
27.7886 0.000425069 2430 0.192577
28.8178 0.000343996 2964 0.155847
29.9415 0.000191673 3278 0.0868374
31.0801 0.00021101 3618 0.0955982
32.231 0.00014327 3896 0.0649086
33.4697 0.000283781 4770 0.128567
34.7575 0.000140528 4902 0.0636661
36.0407 8.61053e-05 5522 0.03901
37.3988 0.000107872 6402 0.0488714
38.8321 8.01314e-05 7118 0.0363035
40.2872 8.0166e-05 7634 0.0363192
41.8167 7.38705e-05 9090 0.033467
43.399 7.85995e-05 9566 0.0356094
45.0279 8.09193e-05 11034 0.0366605
46.7308 0.000109112 12290 0.0494333
48.5017 0.000116653 13706 0.0528494
50.3097 0.000112401 14970 0.0509232
52.197 0.000151819 17198 0.0687816
54.1738 0.000149945 19016 0.0679323
56.2203 0.000186533 21458 0.0845086
58.3613 0.000183401 24186 0.0830899
60.5794 0.000158589 26624 0.0718487
62.8515 0.000154985 29594 0.0702158
65.2265 0.000137878 33536 0.0624657
67.6932 0.000147623 37166 0.0668805
70.2489 0.000165483 41720 0.0749719
72.8971 0.000188252 46280 0.0852877
75.6319 0.000206569 51536 0.0935858
78.4853 0.000222865 58466 0.100969
81.4754 0.000224943 65564 0.10191
84.5539 0.000230253 72080 0.104316
87.7413 0.000254337 81380 0.115227
91.0485 0.000267438 90070 0.121163
94.4801 0.000305509 101516 0.138411
98.0438 0.000323236 112736 0.146442
101.721 0.000264106 122371 0.119653
105.563 0.000245083 120908 0.111035
109.542 0.000253575 118888 0.114882
113.676 0.000259141 115424 0.117404
117.973 0.000271204 110068 0.122869
122.414 0.000306279 101516 0.13876
127.021 0.000360282 92536 0.163226
131.796 0.000428939 78532 0.19433
136.72 0.000505085 62872 0.228828
141.817 0.000465679 43009 0.210975
147.18 0.000506743 27262 0.22958
152.694 0.000619073 16264 0.280471
158.385 0.000886059 8614 0.401429
164.073 0.00138941 3046 0.62947
169.186 0.00248121 550 1.12411
174.125 0.00119534 1 0.541546
