# in Mpc/h Units 
# D1 = 0.111018 
# k P N P(z=0)
1.5708 0.110469 6 8.96303
2.22144 0.12435 12 10.0893
2.7207 0.156922 8 12.7321
3.14159 0.0327345 6 2.65596
3.51241 0.0269363 24 2.18552
3.84765 0.0235728 24 1.91262
4.44288 0.0146057 12 1.18506
4.71239 2.11322 30 171.459
4.96729 0.0351944 24 2.85555
5.20974 0.0597248 24 4.84586
5.4414 0.151735 8 12.3112
5.66359 0.0116713 24 0.946971
5.87738 0.0481923 48 3.91015
6.28319 0.0173883 6 1.41083
6.55703 0.0324985 84 2.63681
6.84694 0.0361264 24 2.93117
7.02481 0.0149901 24 1.21624
7.25476 0.0173235 72 1.40556
7.6953 0.0165724 24 1.34462
7.96377 0.0114485 102 0.928887
8.1621 0.00776177 32 0.629762
8.51684 0.00972604 120 0.789136
8.88577 0.009066 12 0.735582
9.15858 0.0106241 144 0.861998
9.48256 0.497503 54 40.3656
9.74593 0.0198713 96 1.61228
10.1275 0.0164082 168 1.3313
10.5564 0.0116377 144 0.944238
11.0536 0.0178177 146 1.44566
11.4241 0.00825735 240 0.669972
11.9234 0.00678821 192 0.550771
12.3255 0.00468829 168 0.380391
12.7651 0.00498493 270 0.40446
13.1907 0.00411815 228 0.334132
13.6659 0.00499819 344 0.405535
14.2646 0.0232919 342 1.88982
14.7875 0.00468309 456 0.379969
15.4187 0.00398161 396 0.323053
15.942 0.00412983 486 0.335079
16.5482 0.00275824 560 0.223794
17.1639 0.00238648 558 0.193631
17.8011 0.00210714 708 0.170966
18.4303 0.00206154 672 0.167266
19.1824 0.0029484 998 0.239223
19.9469 0.00156475 924 0.126958
20.6808 0.00177747 1014 0.144217
21.3842 0.00138591 1064 0.112447
22.2186 0.00106208 1434 0.0861734
23.0657 0.00115635 1440 0.0938218
23.935 0.00131837 1662 0.106968
24.8633 0.00102274 1898 0.0829814
25.7971 0.0009965 2040 0.0808524
26.7938 0.000910267 2378 0.0738558
27.7886 0.00111288 2430 0.0902953
28.8178 0.0011857 2964 0.0962035
29.9415 0.00106805 3278 0.0866579
31.0801 0.000929142 3618 0.0753873
32.231 0.00102627 3896 0.0832676
33.4697 0.00133293 4770 0.108149
34.7575 0.00119321 4902 0.0968131
36.0407 0.000998685 5522 0.0810297
37.3988 0.00100427 6402 0.0814828
38.8321 0.00105927 7118 0.0859451
40.2872 0.00100174 7634 0.0812775
41.8167 0.00091536 9090 0.074269
43.399 0.000764465 9566 0.0620259
45.0279 0.000731811 11034 0.0593765
46.7308 0.000670801 12290 0.0544264
48.5017 0.000576504 13706 0.0467755
50.3097 0.000535673 14970 0.0434625
52.197 0.000472944 17198 0.038373
54.1738 0.000432686 19016 0.0351066
56.2203 0.000405392 21458 0.032892
58.3613 0.000387436 24186 0.0314352
60.5794 0.000368923 26624 0.0299331
62.8515 0.000369526 29594 0.029982
65.2265 0.000362455 33536 0.0294082
67.6932 0.000364806 37166 0.0295991
70.2489 0.000353253 41720 0.0286616
72.8971 0.000358248 46280 0.0290669
75.6319 0.000357889 51536 0.0290378
78.4853 0.000350513 58466 0.0284394
81.4754 0.000342394 65564 0.0277806
84.5539 0.000341322 72080 0.0276937
87.7413 0.000337486 81380 0.0273824
91.0485 0.00033791 90070 0.0274168
94.4801 0.00034667 101516 0.0281275
98.0438 0.000358596 112736 0.0290952
101.721 0.000372192 122371 0.0301983
105.563 0.000374615 120908 0.0303949
109.542 0.000380185 118888 0.0308469
113.676 0.00038622 115424 0.0313365
117.973 0.000400528 110068 0.0324974
122.414 0.000416439 101516 0.0337883
127.021 0.000446427 92536 0.0362215
131.796 0.000489435 78532 0.039711
136.72 0.000543753 62872 0.0441181
141.817 0.000581653 43009 0.0471932
147.18 0.000616261 27262 0.0500012
152.694 0.000691624 16264 0.0561158
158.385 0.000833472 8614 0.0676249
164.073 0.0010783 3046 0.0874897
169.186 0.0014314 550 0.116138
174.125 0.00421572 1 0.342048
