# in Mpc/h Units 
# D1 = 0.180845 
# k P N P(z=0)
1.5708 0.278248 6 8.50781
2.22144 0.303873 12 9.29133
2.7207 0.402079 8 12.2941
3.14159 0.0810233 6 2.4774
3.51241 0.0704679 24 2.15465
3.84765 0.0701207 24 2.14404
4.44288 0.0418881 12 1.28079
4.71239 2.55449 30 78.1069
4.96729 0.102156 24 3.12355
5.20974 0.166024 24 5.07643
5.4414 0.464595 8 14.2056
5.66359 0.0387024 24 1.18338
5.87738 0.151245 48 4.62451
6.28319 0.0581745 6 1.77877
6.55703 0.0876587 84 2.68029
6.84694 0.127679 24 3.90398
7.02481 0.0505139 24 1.54453
7.25476 0.0487481 72 1.49054
7.6953 0.0752817 24 2.30184
7.96377 0.0410964 102 1.25658
8.1621 0.0284865 32 0.871015
8.51684 0.0333662 120 1.02022
8.88577 0.0550416 12 1.68297
9.15858 0.0379482 144 1.16032
9.48256 0.712258 54 21.7783
9.74593 0.0586356 96 1.79286
10.1275 0.0591215 168 1.80772
10.5564 0.0469529 144 1.43565
11.0536 0.0495728 146 1.51576
11.4241 0.0342279 240 1.04656
11.9234 0.0278736 192 0.852272
12.3255 0.0220138 168 0.673102
12.7651 0.0199731 270 0.610706
13.1907 0.0199777 228 0.610846
13.6659 0.0200137 344 0.611945
14.2646 0.0562066 342 1.7186
14.7875 0.0213758 456 0.653593
15.4187 0.0215831 396 0.659933
15.942 0.0180853 486 0.552984
16.5482 0.0160488 560 0.490714
17.1639 0.013024 558 0.398227
17.8011 0.0109544 708 0.334945
18.4303 0.0108331 672 0.331238
19.1824 0.0139799 998 0.427454
19.9469 0.00969278 924 0.29637
20.6808 0.00891798 1014 0.27268
21.3842 0.00893407 1064 0.273171
22.2186 0.00650315 1434 0.198843
23.0657 0.00685561 1440 0.20962
23.935 0.00666741 1662 0.203865
24.8633 0.00538687 1898 0.164711
25.7971 0.00581608 2040 0.177835
26.7938 0.00475322 2378 0.145336
27.7886 0.00438267 2430 0.134006
28.8178 0.00376511 2964 0.115124
29.9415 0.00369778 3278 0.113065
31.0801 0.00383121 3618 0.117144
32.231 0.00328172 3896 0.100343
33.4697 0.00314578 4770 0.0961866
34.7575 0.00280389 4902 0.0857327
36.0407 0.00281224 5522 0.0859882
37.3988 0.00257025 6402 0.0785888
38.8321 0.00223714 7118 0.0684037
40.2872 0.00231348 7634 0.0707378
41.8167 0.00195894 9090 0.0598972
43.399 0.00185036 9566 0.0565774
45.0279 0.00175318 11034 0.0536059
46.7308 0.00157807 12290 0.0482518
48.5017 0.00142581 13706 0.043596
50.3097 0.00132434 14970 0.0404937
52.197 0.00120939 17198 0.0369788
54.1738 0.00112621 19016 0.0344355
56.2203 0.0010365 21458 0.0316925
58.3613 0.000970386 24186 0.0296709
60.5794 0.000913915 26624 0.0279442
62.8515 0.000863764 29594 0.0264108
65.2265 0.000812621 33536 0.024847
67.6932 0.000774311 37166 0.0236756
70.2489 0.000745431 41720 0.0227926
72.8971 0.000710086 46280 0.0217119
75.6319 0.000683595 51536 0.0209019
78.4853 0.000656661 58466 0.0200783
81.4754 0.000637169 65564 0.0194823
84.5539 0.000613293 72080 0.0187523
87.7413 0.00061487 81380 0.0188005
91.0485 0.000600021 90070 0.0183465
94.4801 0.000607281 101516 0.0185685
98.0438 0.000610953 112736 0.0186807
101.721 0.000616015 122371 0.0188355
105.563 0.00060968 120908 0.0186418
109.542 0.000606674 118888 0.0185499
113.676 0.000609254 115424 0.0186288
117.973 0.000615351 110068 0.0188152
122.414 0.000623642 101516 0.0190687
127.021 0.000647072 92536 0.0197851
131.796 0.000687857 78532 0.0210322
136.72 0.000745308 62872 0.0227888
141.817 0.000785971 43009 0.0240321
147.18 0.000835806 27262 0.0255559
152.694 0.000913254 16264 0.027924
158.385 0.001039 8614 0.0317687
164.073 0.00129864 3046 0.0397077
169.186 0.00172793 550 0.0528339
174.125 0.0002357 1 0.00720687
