# in Mpc/h Units 
# D1 = 0.0696592 
# k P N P(z=0)
1.5708 0.045124 6 9.2993
2.22144 0.0520986 12 10.7367
2.7207 0.0626968 8 12.9208
3.14159 0.0125982 6 2.59627
3.51241 0.0107766 24 2.22087
3.84765 0.00836632 24 1.72416
4.44288 0.00546938 12 1.12715
4.71239 1.68003 30 346.226
4.96729 0.00990257 24 2.04075
5.20974 0.0185623 24 3.82538
5.4414 0.0461016 8 9.50076
5.66359 0.00371328 24 0.765246
5.87738 0.0153579 48 3.165
6.28319 0.00508092 6 1.04709
6.55703 0.0113606 84 2.34124
6.84694 0.0115527 24 2.38082
7.02481 0.00423283 24 0.872315
7.25476 0.00571015 72 1.17677
7.6953 0.00325154 24 0.670087
7.96377 0.00346984 102 0.715075
8.1621 0.00249442 32 0.514059
8.51684 0.0032094 120 0.661403
8.88577 0.00109128 12 0.224895
9.15858 0.00247815 144 0.510706
9.48256 0.375722 54 77.43
9.74593 0.00517576 96 1.06664
10.1275 0.00435183 168 0.89684
10.5564 0.0032842 144 0.676818
11.0536 0.00610164 146 1.25745
11.4241 0.00221386 240 0.456239
11.9234 0.00190068 192 0.391699
12.3255 0.000995648 168 0.205186
12.7651 0.00134271 270 0.276711
13.1907 0.00110088 228 0.226872
13.6659 0.00104059 344 0.214447
14.2646 0.0104101 342 2.14535
14.7875 0.00099481 456 0.205014
15.4187 0.000877828 396 0.180906
15.942 0.0010043 486 0.20697
16.5482 0.000608809 560 0.125465
17.1639 0.000512482 558 0.105614
17.8011 0.000480498 708 0.0990227
18.4303 0.000406378 672 0.0837478
19.1824 0.000398965 998 0.08222
19.9469 0.000343261 924 0.0707403
20.6808 0.000348234 1014 0.0717653
21.3842 0.000242564 1064 0.0499884
22.2186 0.000264603 1434 0.0545303
23.0657 0.000233526 1440 0.0481259
23.935 0.000322279 1662 0.0664164
24.8633 0.000209864 1898 0.0432494
25.7971 0.000221615 2040 0.0456712
26.7938 0.000251986 2378 0.05193
27.7886 0.0002274 2430 0.0468633
28.8178 0.000273266 2964 0.0563155
29.9415 0.00022804 3278 0.0469952
31.0801 0.000247988 3618 0.0511063
32.231 0.000240143 3896 0.0494895
33.4697 0.000447347 4770 0.0921906
34.7575 0.00031536 4902 0.0649905
36.0407 0.000329723 5522 0.0679503
37.3988 0.000401221 6402 0.082685
38.8321 0.000434213 7118 0.089484
40.2872 0.000377518 7634 0.0778002
41.8167 0.00033049 9090 0.0681084
43.399 0.000321085 9566 0.0661702
45.0279 0.000271927 11034 0.0560395
46.7308 0.000232626 12290 0.0479403
48.5017 0.000223422 13706 0.0460436
50.3097 0.000212139 14970 0.0437183
52.197 0.00020542 17198 0.0423336
54.1738 0.00019078 19016 0.0393166
56.2203 0.000193159 21458 0.0398069
58.3613 0.000188069 24186 0.0387579
60.5794 0.000194365 26624 0.0400554
62.8515 0.000201471 29594 0.0415199
65.2265 0.000211997 33536 0.043689
67.6932 0.000219289 37166 0.0451918
70.2489 0.0002339 41720 0.0482029
72.8971 0.000236953 46280 0.048832
75.6319 0.000243729 51536 0.0502285
78.4853 0.000248356 58466 0.0511821
81.4754 0.000253964 65564 0.0523377
84.5539 0.000252087 72080 0.051951
87.7413 0.000256814 81380 0.052925
91.0485 0.000262729 90070 0.0541441
94.4801 0.000277492 101516 0.0571864
98.0438 0.000288417 112736 0.059438
101.721 0.000288065 122371 0.0593653
105.563 0.000285856 120908 0.0589102
109.542 0.000298663 118888 0.0615495
113.676 0.000312922 115424 0.064488
117.973 0.000324326 110068 0.0668381
122.414 0.000348589 101516 0.0718384
127.021 0.000382111 92536 0.0787468
131.796 0.000425398 78532 0.0876674
136.72 0.000477279 62872 0.0983592
141.817 0.000505321 43009 0.104138
147.18 0.000552187 27262 0.113797
152.694 0.000613679 16264 0.126469
158.385 0.000777255 8614 0.160179
164.073 0.00105098 3046 0.216589
169.186 0.00130437 550 0.268809
174.125 0.00361405 1 0.744795
