# in Mpc/h Units 
# D1 = 0.0284963 
# k P N P(z=0)
1.5708 0.00843855 6 10.3918
2.22144 0.0101014 12 12.4396
2.7207 0.0122799 8 15.1223
3.14159 0.00197602 6 2.4334
3.51241 0.00223588 24 2.75342
3.84765 0.00157932 24 1.94489
4.44288 0.00121337 12 1.49423
4.71239 0.88553 30 1090.5
4.96729 0.00084422 24 1.03963
5.20974 0.00205751 24 2.53376
5.4414 0.00415525 8 5.11706
5.66359 0.000597774 24 0.736141
5.87738 0.00250537 48 3.08528
6.28319 0.000730424 6 0.899495
6.55703 0.00151141 84 1.86125
6.84694 0.00203051 24 2.50051
7.02481 0.000473654 24 0.58329
7.25476 0.000795917 72 0.980148
7.6953 0.000391684 24 0.482347
7.96377 0.00079328 102 0.9769
8.1621 0.000422272 32 0.520015
8.51684 0.000509103 120 0.626946
8.88577 0.000184544 12 0.22726
9.15858 0.000335993 144 0.413765
9.48256 0.374169 54 460.778
9.74593 0.000434135 96 0.534624
10.1275 0.000741079 168 0.912617
10.5564 0.00103115 144 1.26983
11.0536 0.00112642 146 1.38716
11.4241 0.000588116 240 0.724247
11.9234 0.000470774 192 0.579744
12.3255 0.00022938 168 0.282475
12.7651 0.000560812 270 0.690624
13.1907 0.000374816 228 0.461575
13.6659 0.000206067 344 0.253766
14.2646 0.0493918 342 60.8246
14.7875 0.00038169 456 0.47004
15.4187 0.000627244 396 0.772433
15.942 0.000589704 486 0.726203
16.5482 0.000482091 560 0.593681
17.1639 0.000451401 558 0.555887
17.8011 0.000244979 708 0.301685
18.4303 0.000142278 672 0.175212
19.1824 0.0144071 998 17.7419
19.9469 0.000417031 924 0.513561
20.6808 0.000552584 1014 0.68049
21.3842 0.00021563 1064 0.265542
22.2186 0.000370141 1434 0.455817
23.0657 9.99035e-05 1440 0.123028
23.935 0.00728163 1662 8.96711
24.8633 0.000450022 1898 0.554189
25.7971 0.00025638 2040 0.315724
26.7938 0.000330175 2378 0.406601
27.7886 0.00401274 2430 4.94157
28.8178 0.000534303 2964 0.657979
29.9415 0.000290759 3278 0.358061
31.0801 0.000262476 3618 0.323232
32.231 0.000129071 3896 0.158947
33.4697 0.00176794 4770 2.17716
34.7575 0.000216141 4902 0.266171
36.0407 0.00019967 5522 0.245888
37.3988 0.000945786 6402 1.16471
38.8321 0.000201475 7118 0.24811
40.2872 0.00017694 7634 0.217896
41.8167 0.000527632 9090 0.649763
43.399 0.000150881 9566 0.185806
45.0279 0.000124684 11034 0.153545
46.7308 0.000290555 12290 0.35781
48.5017 0.000134507 13706 0.165641
50.3097 8.06225e-05 14970 0.0992842
52.197 0.000177852 17198 0.21902
54.1738 8.9496e-05 19016 0.110212
56.2203 0.000106098 21458 0.130657
58.3613 7.01516e-05 24186 0.0863896
60.5794 7.42612e-05 26624 0.0914504
62.8515 7.08886e-05 29594 0.0872972
65.2265 8.46043e-05 33536 0.104188
67.6932 0.000140849 37166 0.173452
70.2489 0.0002006 41720 0.247033
72.8971 0.000306797 46280 0.377811
75.6319 0.000313117 51536 0.385594
78.4853 0.000317439 58466 0.390916
81.4754 0.000256307 65564 0.315635
84.5539 0.00023118 72080 0.284692
87.7413 0.000277717 81380 0.342
91.0485 0.000429487 90070 0.5289
94.4801 0.000770378 101516 0.948698
98.0438 0.000855943 112736 1.05407
101.721 0.000464619 122371 0.572165
105.563 0.000263102 120908 0.324002
109.542 0.000260328 118888 0.320586
113.676 0.000225461 115424 0.277649
117.973 0.000222925 110068 0.274526
122.414 0.000271016 101516 0.333748
127.021 0.000383263 92536 0.471977
131.796 0.000588148 78532 0.724287
136.72 0.00102785 62872 1.26577
141.817 0.000687718 43009 0.846904
147.18 0.00055792 27262 0.687062
152.694 0.000444617 16264 0.547533
158.385 0.000706059 8614 0.86949
164.073 0.00174376 3046 2.14739
169.186 0.00475768 550 5.85894
174.125 0.00942059 1 11.6012
