# in Mpc/h Units 
# D1 = 0.197095 
# k P N P(z=0)
1.5708 0.326234 6 8.39808
2.22144 0.353218 12 9.0927
2.7207 0.468196 8 12.0525
3.14159 0.0929357 6 2.3924
3.51241 0.0834582 24 2.14842
3.84765 0.0846021 24 2.17787
4.44288 0.0508431 12 1.30883
4.71239 2.60095 30 66.9549
4.96729 0.122045 24 3.14174
5.20974 0.195547 24 5.03385
5.4414 0.554179 8 14.2659
5.66359 0.0474708 24 1.22202
5.87738 0.182677 48 4.70256
6.28319 0.0737271 6 1.89792
6.55703 0.104887 84 2.70006
6.84694 0.158388 24 4.0773
7.02481 0.0630195 24 1.62228
7.25476 0.0587461 72 1.51227
7.6953 0.0948307 24 2.44118
7.96377 0.0519778 102 1.33804
8.1621 0.0381863 32 0.98301
8.51684 0.0422269 120 1.08703
8.88577 0.0725757 12 1.86828
9.15858 0.0478609 144 1.23206
9.48256 0.730891 54 18.8149
9.74593 0.0710639 96 1.82936
10.1275 0.0732526 168 1.8857
10.5564 0.0593395 144 1.52754
11.0536 0.0596725 146 1.53612
11.4241 0.0446859 240 1.15033
11.9234 0.0364211 192 0.937569
12.3255 0.0291803 168 0.751172
12.7651 0.0262066 270 0.674622
13.1907 0.0273901 228 0.705089
13.6659 0.0258606 344 0.665717
14.2646 0.0620209 342 1.59657
14.7875 0.0275076 456 0.708113
15.4187 0.0284246 396 0.73172
15.942 0.0230341 486 0.592955
16.5482 0.0217992 560 0.561165
17.1639 0.017432 558 0.448743
17.8011 0.0150107 708 0.386413
18.4303 0.0149257 672 0.384224
19.1824 0.0175158 998 0.4509
19.9469 0.0132885 924 0.342079
20.6808 0.0118938 1014 0.306175
21.3842 0.0122552 1064 0.315478
22.2186 0.00886161 1434 0.22812
23.0657 0.00952793 1440 0.245273
23.935 0.00880261 1662 0.226601
24.8633 0.00726704 1898 0.187072
25.7971 0.00782355 2040 0.201398
26.7938 0.00671838 2378 0.172948
27.7886 0.00610377 2430 0.157126
28.8178 0.00507989 2964 0.130769
29.9415 0.00510247 3278 0.13135
31.0801 0.00526615 3618 0.135564
32.231 0.00446694 3896 0.11499
33.4697 0.00412083 4770 0.10608
34.7575 0.00369629 4902 0.0951516
36.0407 0.00372673 5522 0.0959352
37.3988 0.00337426 6402 0.0868619
38.8321 0.00303246 7118 0.0780631
40.2872 0.00291603 7634 0.0750657
41.8167 0.00245795 9090 0.0632736
43.399 0.00233968 9566 0.0602292
45.0279 0.00220692 11034 0.0568116
46.7308 0.00202235 12290 0.0520603
48.5017 0.00183539 13706 0.0472475
50.3097 0.0016927 14970 0.0435744
52.197 0.00154423 17198 0.0397524
54.1738 0.00141118 19016 0.0363273
56.2203 0.00133145 21458 0.0342747
58.3613 0.00125021 24186 0.0321834
60.5794 0.00117013 26624 0.030122
62.8515 0.00111069 29594 0.0285919
65.2265 0.00103873 33536 0.0267394
67.6932 0.000965676 37166 0.0248589
70.2489 0.000931186 41720 0.023971
72.8971 0.000858577 46280 0.0221019
75.6319 0.000820638 51536 0.0211253
78.4853 0.00078855 58466 0.0202992
81.4754 0.000769158 65564 0.0198
84.5539 0.000724833 72080 0.018659
87.7413 0.000712307 81380 0.0183365
91.0485 0.000696382 90070 0.0179266
94.4801 0.000685743 101516 0.0176527
98.0438 0.000690343 112736 0.0177712
101.721 0.000689046 122371 0.0177378
105.563 0.00066655 120908 0.0171587
109.542 0.000670139 118888 0.017251
113.676 0.000673813 115424 0.0173456
117.973 0.000681222 110068 0.0175363
122.414 0.000695059 101516 0.0178925
127.021 0.000724358 92536 0.0186468
131.796 0.000764991 78532 0.0196928
136.72 0.000827194 62872 0.021294
141.817 0.00086433 43009 0.02225
147.18 0.000868424 27262 0.0223554
152.694 0.0009736 16264 0.0250629
158.385 0.00110955 8614 0.0285625
164.073 0.00140389 3046 0.0361396
169.186 0.00173053 550 0.0445481
174.125 9.90939e-05 1 0.00255092
