# in Mpc/h Units 
# D1 = 0.0317138 
# k P N P(z=0)
1.5708 0.0102862 6 10.2272
2.22144 0.0122709 12 12.2006
2.7207 0.0148058 8 14.721
3.14159 0.00245344 6 2.43938
3.51241 0.00266921 24 2.65392
3.84765 0.00188969 24 1.87886
4.44288 0.00142433 12 1.41617
4.71239 1.02954 30 1023.63
4.96729 0.00109397 24 1.0877
5.20974 0.00265702 24 2.64179
5.4414 0.00585289 8 5.81934
5.66359 0.000708486 24 0.704425
5.87738 0.00317932 48 3.1611
6.28319 0.00082635 6 0.821614
6.55703 0.00198119 84 1.96983
6.84694 0.0025796 24 2.56482
7.02481 0.000592948 24 0.589549
7.25476 0.00103281 72 1.02689
7.6953 0.000443741 24 0.441198
7.96377 0.000963335 102 0.957814
8.1621 0.000545138 32 0.542013
8.51684 0.000664914 120 0.661103
8.88577 0.000173881 12 0.172884
9.15858 0.000392266 144 0.390018
9.48256 0.437845 54 435.335
9.74593 0.00058286 96 0.579519
10.1275 0.000975156 168 0.969567
10.5564 0.00125888 144 1.25167
11.0536 0.00154909 146 1.54021
11.4241 0.000742591 240 0.738335
11.9234 0.000629757 192 0.626147
12.3255 0.000230763 168 0.229441
12.7651 0.000699314 270 0.695306
13.1907 0.000500883 228 0.498012
13.6659 0.000216135 344 0.214897
14.2646 0.0543447 342 54.0332
14.7875 0.00048416 456 0.481385
15.4187 0.000710274 396 0.706202
15.942 0.00075112 486 0.746814
16.5482 0.000609917 560 0.606421
17.1639 0.000496106 558 0.493262
17.8011 0.000299516 708 0.2978
18.4303 0.000135327 672 0.134551
19.1824 0.0140907 998 14.0099
19.9469 0.000407471 924 0.405136
20.6808 0.000630696 1014 0.627081
21.3842 0.000240936 1064 0.239555
22.2186 0.000380116 1434 0.377937
23.0657 8.69128e-05 1440 0.0864146
23.935 0.00595189 1662 5.91777
24.8633 0.000404657 1898 0.402338
25.7971 0.000265965 2040 0.264441
26.7938 0.000300693 2378 0.298969
27.7886 0.00253874 2430 2.52418
28.8178 0.000480771 2964 0.478015
29.9415 0.000252021 3278 0.250577
31.0801 0.000228041 3618 0.226734
32.231 0.00010124 3896 0.100659
33.4697 0.000821524 4770 0.816815
34.7575 0.000146683 4902 0.145843
36.0407 0.000111642 5522 0.111002
37.3988 0.000290379 6402 0.288715
38.8321 8.91219e-05 7118 0.0886111
40.2872 8.88936e-05 7634 0.0883841
41.8167 9.98105e-05 9090 0.0992384
43.399 5.39103e-05 9566 0.0536013
45.0279 4.92788e-05 11034 0.0489963
46.7308 3.94805e-05 12290 0.0392542
48.5017 4.01137e-05 13706 0.0398838
50.3097 3.10952e-05 14970 0.0309169
52.197 3.50317e-05 17198 0.0348309
54.1738 3.20193e-05 19016 0.0318358
56.2203 3.49355e-05 21458 0.0347353
58.3613 3.95899e-05 24186 0.039363
60.5794 5.19802e-05 26624 0.0516823
62.8515 7.20227e-05 29594 0.0716099
65.2265 0.000126825 33536 0.126098
67.6932 0.000142702 37166 0.141885
70.2489 0.000151699 41720 0.150829
72.8971 0.000174816 46280 0.173814
75.6319 0.000206163 51536 0.204981
78.4853 0.000229807 58466 0.22849
81.4754 0.000213799 65564 0.212573
84.5539 0.00020999 72080 0.208786
87.7413 0.000245298 81380 0.243892
91.0485 0.000354132 90070 0.352102
94.4801 0.000526959 101516 0.523939
98.0438 0.000578774 112736 0.575457
101.721 0.000351906 122371 0.349889
105.563 0.000233221 120908 0.231884
109.542 0.00023118 118888 0.229855
113.676 0.000211059 115424 0.209849
117.973 0.000221871 110068 0.2206
122.414 0.000268156 101516 0.266619
127.021 0.000360955 92536 0.358887
131.796 0.000519849 78532 0.516869
136.72 0.000781146 62872 0.776668
141.817 0.000577301 43009 0.573992
147.18 0.000549485 27262 0.546335
152.694 0.000480835 16264 0.478079
158.385 0.00069433 8614 0.69035
164.073 0.00129768 3046 1.29024
169.186 0.00265124 550 2.63604
174.125 0.000220601 1 0.219337
