# in Mpc/h Units 
# D1 = 0.0748353 
# k P N P(z=0)
1.5708 0.0517547 6 9.24139
2.22144 0.0595255 12 10.6289
2.7207 0.0719875 8 12.8542
3.14159 0.0146229 6 2.61108
3.51241 0.0123618 24 2.20734
3.84765 0.00974753 24 1.74053
4.44288 0.00630917 12 1.12657
4.71239 1.73602 30 309.987
4.96729 0.0121685 24 2.17283
5.20974 0.022307 24 3.98317
5.4414 0.0552737 8 9.86974
5.66359 0.00440724 24 0.786962
5.87738 0.0181547 48 3.24172
6.28319 0.00615505 6 1.09905
6.55703 0.0133553 84 2.38474
6.84694 0.0135479 24 2.41912
7.02481 0.00515141 24 0.919842
7.25476 0.00673914 72 1.20335
7.6953 0.00415009 24 0.741045
7.96377 0.00408871 102 0.730085
8.1621 0.00293225 32 0.523587
8.51684 0.00374768 120 0.669191
8.88577 0.00154342 12 0.275595
9.15858 0.00310953 144 0.555241
9.48256 0.379189 54 67.7085
9.74593 0.00642007 96 1.14638
10.1275 0.00524831 168 0.937144
10.5564 0.00385666 144 0.688651
11.0536 0.00708327 146 1.2648
11.4241 0.00264183 240 0.471729
11.9234 0.00223042 192 0.398267
12.3255 0.00124683 168 0.222635
12.7651 0.00160031 270 0.285753
13.1907 0.00129888 228 0.23193
13.6659 0.0013258 344 0.236737
14.2646 0.0105437 342 1.8827
14.7875 0.00120883 456 0.215849
15.4187 0.00105944 396 0.189176
15.942 0.00119212 486 0.212866
16.5482 0.000729179 560 0.130203
17.1639 0.000642472 558 0.114721
17.8011 0.000594408 708 0.106138
18.4303 0.000517806 672 0.0924601
19.1824 0.000498569 998 0.0890251
19.9469 0.000408728 924 0.072983
20.6808 0.000430934 1014 0.0769481
21.3842 0.000304788 1064 0.0544233
22.2186 0.000304774 1434 0.0544209
23.0657 0.00029254 1440 0.0522362
23.935 0.000299036 1662 0.0533963
24.8633 0.000244987 1898 0.0437451
25.7971 0.000253371 2040 0.0452423
26.7938 0.000283756 2378 0.0506679
27.7886 0.000308672 2430 0.0551169
28.8178 0.000339661 2964 0.0606503
29.9415 0.000287951 3278 0.0514169
31.0801 0.000308133 3618 0.0550205
32.231 0.000302203 3896 0.0539617
33.4697 0.00059146 4770 0.105612
34.7575 0.000415912 4902 0.0742657
36.0407 0.000408761 5522 0.0729889
37.3988 0.000456421 6402 0.0814992
38.8321 0.00051706 7118 0.0923269
40.2872 0.00044042 7634 0.0786419
41.8167 0.000364544 9090 0.0650934
43.399 0.000347277 9566 0.0620102
45.0279 0.000298204 11034 0.0532477
46.7308 0.000259535 12290 0.0463429
48.5017 0.000243803 13706 0.0435338
50.3097 0.000239777 14970 0.042815
52.197 0.000222185 17198 0.0396737
54.1738 0.000210683 19016 0.0376198
56.2203 0.000207533 21458 0.0370573
58.3613 0.000212292 24186 0.0379071
60.5794 0.000217252 26624 0.0387928
62.8515 0.000220875 29594 0.0394398
65.2265 0.000226646 33536 0.0404702
67.6932 0.000234811 37166 0.0419282
70.2489 0.000244239 41720 0.0436116
72.8971 0.000245593 46280 0.0438534
75.6319 0.000256213 51536 0.0457498
78.4853 0.000259291 58466 0.0462994
81.4754 0.000264223 65564 0.04718
84.5539 0.000263906 72080 0.0471235
87.7413 0.000263259 81380 0.0470079
91.0485 0.000270415 90070 0.0482856
94.4801 0.000283535 101516 0.0506284
98.0438 0.000293771 112736 0.0524561
101.721 0.000297327 122371 0.053091
105.563 0.000299165 120908 0.0534192
109.542 0.000307846 118888 0.0549694
113.676 0.000324273 115424 0.0579025
117.973 0.000340257 110068 0.0607567
122.414 0.000364415 101516 0.0650704
127.021 0.000398799 92536 0.07121
131.796 0.000437867 78532 0.078186
136.72 0.000488752 62872 0.0872721
141.817 0.000517239 43009 0.0923588
147.18 0.000566347 27262 0.101128
152.694 0.000645285 16264 0.115223
158.385 0.000795436 8614 0.142034
164.073 0.00107036 3046 0.191125
169.186 0.00139733 550 0.249509
174.125 3.32352e-05 1 0.00593452
