# in Mpc/h Units 
# D1 = 0.217435 
# k P N P(z=0)
1.5708 0.390062 6 8.25042
2.22144 0.418541 12 8.8528
2.7207 0.55412 8 11.7205
3.14159 0.106697 6 2.2568
3.51241 0.101025 24 2.13685
3.84765 0.104733 24 2.21528
4.44288 0.0635823 12 1.34487
4.71239 2.64474 30 55.9403
4.96729 0.149974 24 3.1722
5.20974 0.236756 24 5.00777
5.4414 0.678741 8 14.3564
5.66359 0.0598842 24 1.26664
5.87738 0.225665 48 4.77318
6.28319 0.0974713 6 2.06167
6.55703 0.129958 84 2.74882
6.84694 0.202142 24 4.27562
7.02481 0.0813276 24 1.72021
7.25476 0.0737352 72 1.55962
7.6953 0.123863 24 2.61989
7.96377 0.0684568 102 1.44797
8.1621 0.0541263 32 1.14486
8.51684 0.0560738 120 1.18605
8.88577 0.0963445 12 2.03784
9.15858 0.0631474 144 1.33567
9.48256 0.743078 54 15.7173
9.74593 0.0901921 96 1.9077
10.1275 0.0933345 168 1.97417
10.5564 0.0772995 144 1.63501
11.0536 0.0751744 146 1.59006
11.4241 0.0609528 240 1.28925
11.9234 0.0501223 192 1.06017
12.3255 0.0409621 168 0.866413
12.7651 0.0362866 270 0.767518
13.1907 0.0398078 228 0.841997
13.6659 0.0356888 344 0.754874
14.2646 0.0702123 342 1.4851
14.7875 0.0376112 456 0.795535
15.4187 0.0386299 396 0.817083
15.942 0.0311585 486 0.659051
16.5482 0.0313731 560 0.66359
17.1639 0.024654 558 0.52147
17.8011 0.0219859 708 0.465036
18.4303 0.0220775 672 0.466975
19.1824 0.0236729 998 0.500719
19.9469 0.0195332 924 0.413158
20.6808 0.0172478 1014 0.364817
21.3842 0.0180862 1064 0.382552
22.2186 0.0133103 1434 0.281534
23.0657 0.0142527 1440 0.301468
23.935 0.0128062 1662 0.270871
24.8633 0.0108544 1898 0.229588
25.7971 0.0114614 2040 0.242427
26.7938 0.0102564 2378 0.216939
27.7886 0.00934825 2430 0.19773
28.8178 0.0079929 2964 0.169062
29.9415 0.00765277 3278 0.161868
31.0801 0.00802129 3618 0.169663
32.231 0.00669509 3896 0.141612
33.4697 0.00607924 4770 0.128585
34.7575 0.00539803 4902 0.114177
36.0407 0.00557814 5522 0.117986
37.3988 0.00487729 6402 0.103162
38.8321 0.00463681 7118 0.0980757
40.2872 0.0043755 7634 0.0925488
41.8167 0.00384579 9090 0.0813445
43.399 0.00352296 9566 0.0745162
45.0279 0.003204 11034 0.0677697
46.7308 0.00298658 12290 0.0631708
48.5017 0.00278011 13706 0.0588037
50.3097 0.00250452 14970 0.0529745
52.197 0.00231374 17198 0.0489393
54.1738 0.00208845 19016 0.0441741
56.2203 0.00192548 21458 0.0407268
58.3613 0.00181666 24186 0.0384252
60.5794 0.00168983 26624 0.0357425
62.8515 0.00158374 29594 0.0334986
65.2265 0.00149479 33536 0.0316172
67.6932 0.00139397 37166 0.0294847
70.2489 0.00131488 41720 0.0278118
72.8971 0.0012391 46280 0.0262089
75.6319 0.00116658 51536 0.024675
78.4853 0.00110582 58466 0.0233898
81.4754 0.00106769 65564 0.0225834
84.5539 0.00101545 72080 0.0214785
87.7413 0.000993157 81380 0.0210068
91.0485 0.000959542 90070 0.0202958
94.4801 0.000931432 101516 0.0197012
98.0438 0.000924187 112736 0.019548
101.721 0.000925631 122371 0.0195786
105.563 0.000906907 120908 0.0191825
109.542 0.00089615 118888 0.018955
113.676 0.000874999 115424 0.0185076
117.973 0.000866644 110068 0.0183309
122.414 0.000875314 101516 0.0185143
127.021 0.000892423 92536 0.0188762
131.796 0.000955335 78532 0.0202068
136.72 0.00101198 62872 0.021405
141.817 0.00109154 43009 0.0230878
147.18 0.00116414 27262 0.0246233
152.694 0.00126383 16264 0.026732
158.385 0.00147919 8614 0.0312873
164.073 0.00188151 3046 0.0397969
169.186 0.00286809 550 0.0606646
174.125 0.0081618 1 0.172635
