# in Mpc/h Units 
# D1 = 0.0437383 
# k P N P(z=0)
1.5708 0.0187057 6 9.77801
2.22144 0.0220671 12 11.5351
2.7207 0.0263073 8 13.7516
3.14159 0.00476587 6 2.49125
3.51241 0.00460991 24 2.40973
3.84765 0.0033352 24 1.7434
4.44288 0.00235848 12 1.23284
4.71239 1.35095 30 706.181
4.96729 0.00255982 24 1.33809
5.20974 0.00573781 24 2.99932
5.4414 0.0143536 8 7.50305
5.66359 0.00130114 24 0.680142
5.87738 0.0058852 48 3.07636
6.28319 0.00154178 6 0.805934
6.55703 0.00410475 84 2.14567
6.84694 0.00472812 24 2.47152
7.02481 0.00125933 24 0.658285
7.25476 0.00210421 72 1.09993
7.6953 0.000800371 24 0.418377
7.96377 0.00153693 102 0.803394
8.1621 0.00101843 32 0.532364
8.51684 0.00131399 120 0.68686
8.88577 0.000154853 12 0.0809462
9.15858 0.00068633 144 0.358764
9.48256 0.454235 54 237.442
9.74593 0.00135666 96 0.709163
10.1275 0.00172851 168 0.903541
10.5564 0.00173785 144 0.908422
11.0536 0.00286401 146 1.4971
11.4241 0.00108935 240 0.569435
11.9234 0.00103162 192 0.539257
12.3255 0.000302682 168 0.15822
12.7651 0.000836625 270 0.437327
13.1907 0.00070253 228 0.367232
13.6659 0.000283663 344 0.148279
14.2646 0.0314384 342 16.4337
14.7875 0.000584182 456 0.305368
15.4187 0.000605552 396 0.316539
15.942 0.000782921 486 0.409255
16.5482 0.000569957 560 0.297933
17.1639 0.000301032 558 0.157358
17.8011 0.000253381 708 0.13245
18.4303 0.000129271 672 0.0675737
19.1824 0.00262791 998 1.37368
19.9469 0.000183726 924 0.0960388
20.6808 0.000260454 1014 0.136147
21.3842 0.000149268 1064 0.0780264
22.2186 0.000117343 1434 0.0613383
23.0657 8.54908e-05 1440 0.0446884
23.935 0.000116747 1662 0.0610272
24.8633 0.000107704 1898 0.0563001
25.7971 0.000109944 2040 0.057471
26.7938 0.000179374 2378 0.0937637
27.7886 0.000286255 2430 0.149633
28.8178 0.00035681 2964 0.186515
29.9415 0.000161337 3278 0.0843353
31.0801 0.000200203 3618 0.104652
32.231 0.000129047 3896 0.0674568
33.4697 0.000331361 4770 0.173212
34.7575 0.000132722 4902 0.0693773
36.0407 9.06191e-05 5522 0.0473692
37.3988 0.000167457 6402 0.0875346
38.8321 9.11133e-05 7118 0.0476275
40.2872 8.44117e-05 7634 0.0441244
41.8167 6.96511e-05 9090 0.0364086
43.399 5.96582e-05 9566 0.031185
45.0279 6.35305e-05 11034 0.0332092
46.7308 6.12061e-05 12290 0.0319942
48.5017 6.70109e-05 13706 0.0350285
50.3097 7.35025e-05 14970 0.0384218
52.197 0.000100113 17198 0.0523321
54.1738 0.000101566 19016 0.0530912
56.2203 0.000149231 21458 0.0780073
58.3613 0.000175207 24186 0.0915859
60.5794 0.000157581 26624 0.082372
62.8515 0.00015913 29594 0.0831818
65.2265 0.000148346 33536 0.0775445
67.6932 0.000158256 37166 0.082725
70.2489 0.000173363 41720 0.0906215
72.8971 0.000191139 46280 0.099914
75.6319 0.000196124 51536 0.102519
78.4853 0.000214393 58466 0.112069
81.4754 0.00022607 65564 0.118173
84.5539 0.000229739 72080 0.120091
87.7413 0.000247702 81380 0.129481
91.0485 0.000269956 90070 0.141114
94.4801 0.00033154 101516 0.173305
98.0438 0.000340808 112736 0.17815
101.721 0.000268718 122371 0.140466
105.563 0.000241264 120908 0.126115
109.542 0.000245962 118888 0.128572
113.676 0.000252569 115424 0.132025
117.973 0.000265872 110068 0.138979
122.414 0.000296296 101516 0.154882
127.021 0.000352658 92536 0.184344
131.796 0.000433878 78532 0.2268
136.72 0.000524367 62872 0.274101
141.817 0.000478351 43009 0.250048
147.18 0.000498146 27262 0.260395
152.694 0.000577952 16264 0.302112
158.385 0.000851599 8614 0.445155
164.073 0.00150492 3046 0.786663
169.186 0.00233556 550 1.22086
174.125 0.00450462 1 2.35469
