# in Mpc/h Units 
# D1 = 0.101498 
# k P N P(z=0)
1.5708 0.0929404 6 9.02176
2.22144 0.105139 12 10.2059
2.7207 0.131183 8 12.734
3.14159 0.0273587 6 2.65573
3.51241 0.0225172 24 2.18576
3.84765 0.0192016 24 1.86391
4.44288 0.011984 12 1.16329
4.71239 2.01864 30 195.95
4.96729 0.0280232 24 2.72023
5.20974 0.048052 24 4.66443
5.4414 0.120702 8 11.7166
5.66359 0.00931157 24 0.903878
5.87738 0.0384777 48 3.73505
6.28319 0.01377 6 1.33666
6.55703 0.0266579 84 2.58769
6.84694 0.0285602 24 2.77235
7.02481 0.011829 24 1.14825
7.25476 0.014006 72 1.35956
7.6953 0.0120945 24 1.17402
7.96377 0.00896469 102 0.870207
8.1621 0.00616878 32 0.598806
8.51684 0.00775992 120 0.753259
8.88577 0.00620699 12 0.602515
9.15858 0.0081295 144 0.789134
9.48256 0.457419 54 44.4019
9.74593 0.015612 96 1.51547
10.1275 0.0126245 168 1.22547
10.5564 0.00888544 144 0.862514
11.0536 0.0144037 146 1.39817
11.4241 0.00630592 240 0.612118
11.9234 0.00519446 192 0.504228
12.3255 0.00346188 168 0.336046
12.7651 0.00382049 270 0.370857
13.1907 0.00310983 228 0.301873
13.6659 0.00374369 344 0.363402
14.2646 0.0185895 342 1.80449
14.7875 0.0034002 456 0.330059
15.4187 0.00288187 396 0.279744
15.942 0.0030583 486 0.296871
16.5482 0.00198439 560 0.192626
17.1639 0.00176873 558 0.171691
17.8011 0.00157192 708 0.152587
18.4303 0.0015268 672 0.148207
19.1824 0.00196209 998 0.190461
19.9469 0.00112175 924 0.108888
20.6808 0.00126952 1014 0.123233
21.3842 0.000977675 1064 0.0949033
22.2186 0.000771184 1434 0.0748591
23.0657 0.000849568 1440 0.082468
23.935 0.000907367 1662 0.0880785
24.8633 0.0007425 1898 0.0720748
25.7971 0.000734113 2040 0.0712607
26.7938 0.000691071 2378 0.0670826
27.7886 0.000917393 2430 0.0890517
28.8178 0.000940239 2964 0.0912694
29.9415 0.000845965 3278 0.0821182
31.0801 0.000753575 3618 0.0731499
32.231 0.000832417 3896 0.0808031
33.4697 0.00117673 4770 0.114225
34.7575 0.00100772 4902 0.0978195
36.0407 0.000858008 5522 0.0832872
37.3988 0.000844468 6402 0.0819729
38.8321 0.000936635 7118 0.0909196
40.2872 0.000842899 7634 0.0818206
41.8167 0.000752642 9090 0.0730593
43.399 0.000628867 9566 0.0610444
45.0279 0.000603065 11034 0.0585398
46.7308 0.000550334 12290 0.0534212
48.5017 0.000483979 13706 0.0469801
50.3097 0.000454767 14970 0.0441444
52.197 0.000408358 17198 0.0396395
54.1738 0.000383515 19016 0.0372279
56.2203 0.000353849 21458 0.0343483
58.3613 0.000336788 24186 0.0326922
60.5794 0.000325287 26624 0.0315757
62.8515 0.000325243 29594 0.0315715
65.2265 0.000322611 33536 0.031316
67.6932 0.000325045 37166 0.0315523
70.2489 0.000324213 41720 0.0314715
72.8971 0.000327582 46280 0.0317985
75.6319 0.000334333 51536 0.0324539
78.4853 0.000325607 58466 0.0316068
81.4754 0.000320167 65564 0.0310788
84.5539 0.000318534 72080 0.0309203
87.7413 0.000316381 81380 0.0307113
91.0485 0.000319444 90070 0.0310086
94.4801 0.000330493 101516 0.0320811
98.0438 0.000340585 112736 0.0330608
101.721 0.000348447 122371 0.0338239
105.563 0.000351204 120908 0.0340915
109.542 0.000359078 118888 0.0348559
113.676 0.000368678 115424 0.0357878
117.973 0.000384509 110068 0.0373245
122.414 0.000405478 101516 0.03936
127.021 0.000432168 92536 0.0419507
131.796 0.000473432 78532 0.0459563
136.72 0.000520207 62872 0.0504968
141.817 0.000550857 43009 0.0534719
147.18 0.000602508 27262 0.0584857
152.694 0.000668919 16264 0.0649323
158.385 0.000828599 8614 0.0804325
164.073 0.000982928 3046 0.0954133
169.186 0.00137149 550 0.133131
174.125 0.000957165 1 0.0929125
