# in Mpc/h Units 
# D1 = 0.0385949 
# k P N P(z=0)
1.5708 0.0148092 6 9.94191
2.22144 0.017552 12 11.7833
2.7207 0.020988 8 14.09
3.14159 0.00367488 6 2.46708
3.51241 0.00371374 24 2.49316
3.84765 0.0026588 24 1.78494
4.44288 0.00192695 12 1.29363
4.71239 1.24402 30 835.157
4.96729 0.00181287 24 1.21705
5.20974 0.00424 24 2.84646
5.4414 0.010319 8 6.92752
5.66359 0.00101135 24 0.678952
5.87738 0.00466469 48 3.13157
6.28319 0.00116726 6 0.783622
6.55703 0.00312148 84 2.09556
6.84694 0.00377975 24 2.53748
7.02481 0.000931852 24 0.625585
7.25476 0.00161247 72 1.08251
7.6953 0.00060495 24 0.406124
7.96377 0.00129329 102 0.868229
8.1621 0.000813464 32 0.546107
8.51684 0.00102798 120 0.690121
8.88577 0.000144783 12 0.097198
9.15858 0.000534636 144 0.35892
9.48256 0.472507 54 317.211
9.74593 0.000974033 96 0.653903
10.1275 0.00141817 168 0.952068
10.5564 0.00157166 144 1.05511
11.0536 0.00234956 146 1.57734
11.4241 0.000967696 240 0.649648
11.9234 0.000896737 192 0.602011
12.3255 0.000251689 168 0.168967
12.7651 0.000823904 270 0.553116
13.1907 0.000659903 228 0.443016
13.6659 0.000238648 344 0.160213
14.2646 0.0435179 342 29.2151
14.7875 0.000572339 456 0.384231
15.4187 0.000672701 396 0.451607
15.942 0.000832678 486 0.559006
16.5482 0.00065044 560 0.436663
17.1639 0.000394147 558 0.264605
17.8011 0.000290813 708 0.195233
18.4303 0.000117786 672 0.0790737
19.1824 0.0066561 998 4.46847
19.9469 0.000245947 924 0.165113
20.6808 0.000430953 1014 0.289314
21.3842 0.000197245 1064 0.132417
22.2186 0.000192437 1434 0.12919
23.0657 7.3426e-05 1440 0.0492934
23.935 0.00110311 1662 0.740556
24.8633 0.000149166 1898 0.100141
25.7971 0.000139597 2040 0.0937164
26.7938 0.000161619 2378 0.1085
27.7886 0.00010368 2430 0.0696037
28.8178 0.000359565 2964 0.241388
29.9415 0.00011863 3278 0.0796406
31.0801 0.000160314 3618 0.107624
32.231 9.26025e-05 3896 0.0621673
33.4697 0.000158263 4770 0.106247
34.7575 7.57675e-05 4902 0.0508654
36.0407 6.79907e-05 5522 0.0456445
37.3988 0.000175005 6402 0.117487
38.8321 8.84325e-05 7118 0.0593678
40.2872 7.83796e-05 7634 0.052619
41.8167 0.000135933 9090 0.0912565
43.399 7.73643e-05 9566 0.0519374
45.0279 6.71546e-05 11034 0.0450832
46.7308 8.50672e-05 12290 0.0571086
48.5017 7.07408e-05 13706 0.0474908
50.3097 4.99985e-05 14970 0.0335657
52.197 5.86403e-05 17198 0.0393673
54.1738 5.73895e-05 19016 0.0385276
56.2203 6.21203e-05 21458 0.0417036
58.3613 9.08748e-05 24186 0.0610074
60.5794 0.000117974 26624 0.0792002
62.8515 0.000144217 29594 0.0968177
65.2265 0.000121171 33536 0.0813462
67.6932 0.000134418 37166 0.0902397
70.2489 0.000162678 41720 0.109211
72.8971 0.00018053 46280 0.121196
75.6319 0.000191444 51536 0.128523
78.4853 0.000221886 58466 0.14896
81.4754 0.000220024 65564 0.14771
84.5539 0.000220695 72080 0.14816
87.7413 0.000251496 81380 0.168838
91.0485 0.000307178 90070 0.20622
94.4801 0.000366425 101516 0.245994
98.0438 0.000382295 112736 0.256648
101.721 0.000283743 122371 0.190487
105.563 0.000242834 120908 0.163023
109.542 0.000243259 118888 0.163309
113.676 0.000239065 115424 0.160493
117.973 0.00024657 110068 0.165531
122.414 0.000289474 101516 0.194334
127.021 0.000359698 92536 0.241478
131.796 0.000447949 78532 0.300724
136.72 0.000575773 62872 0.386536
141.817 0.000480877 43009 0.32283
147.18 0.000490747 27262 0.329456
152.694 0.000540249 16264 0.362688
158.385 0.00077842 8614 0.522581
164.073 0.00133977 3046 0.899436
169.186 0.00264761 550 1.77744
174.125 0.000646265 1 0.43386
