# in Mpc/h Units 
# D1 = 0.149105 
# k P N P(z=0)
1.5708 0.194099 6 8.73049
2.22144 0.214833 12 9.66311
2.7207 0.280386 8 12.6116
3.14159 0.0579345 6 2.60587
3.51241 0.0484206 24 2.17794
3.84765 0.0460626 24 2.07187
4.44288 0.0275109 12 1.23743
4.71239 2.41257 30 108.516
4.96729 0.0687191 24 3.09095
5.20974 0.114349 24 5.14336
5.4414 0.307878 8 13.8482
5.66359 0.0245719 24 1.10523
5.87738 0.0980224 48 4.409
6.28319 0.0357789 6 1.60932
6.55703 0.0598909 84 2.69387
6.84694 0.0787435 24 3.54184
7.02481 0.0314277 24 1.4136
7.25476 0.0328352 72 1.47691
7.6953 0.0435028 24 1.95674
7.96377 0.0249031 102 1.12013
8.1621 0.016263 32 0.731503
8.51684 0.0203115 120 0.913601
8.88577 0.0282938 12 1.27264
9.15858 0.0233002 144 1.04803
9.48256 0.642938 54 28.919
9.74593 0.0392156 96 1.7639
10.1275 0.0362988 168 1.6327
10.5564 0.027571 144 1.24013
11.0536 0.0337115 146 1.51633
11.4241 0.0193602 240 0.870815
11.9234 0.0157594 192 0.70885
12.3255 0.0119124 168 0.535817
12.7651 0.0114625 270 0.515579
13.1907 0.0103384 228 0.465017
13.6659 0.0117187 344 0.5271
14.2646 0.0433011 342 1.94766
14.7875 0.0121926 456 0.548416
15.4187 0.0112392 396 0.505532
15.942 0.010545 486 0.474311
16.5482 0.0080888 560 0.363831
17.1639 0.00663358 558 0.298375
17.8011 0.005602 708 0.251976
18.4303 0.00543909 672 0.244648
19.1824 0.00840896 998 0.378231
19.9469 0.00468846 924 0.210885
20.6808 0.00485997 1014 0.218599
21.3842 0.00430483 1064 0.193629
22.2186 0.00317378 1434 0.142755
23.0657 0.00333796 1440 0.15014
23.935 0.00370086 1662 0.166463
24.8633 0.00281985 1898 0.126835
25.7971 0.0027735 2040 0.124751
26.7938 0.00222574 2378 0.100113
27.7886 0.0022117 2430 0.0994813
28.8178 0.00224038 2964 0.100771
29.9415 0.00209816 3278 0.0943743
31.0801 0.0019733 3618 0.088758
32.231 0.00190774 3896 0.0858091
33.4697 0.00212565 4770 0.0956106
34.7575 0.00188921 4902 0.0849758
36.0407 0.00172166 5522 0.0774396
37.3988 0.00168403 6402 0.0757469
38.8321 0.00156515 7118 0.0703996
40.2872 0.00160665 7634 0.0722662
41.8167 0.00137871 9090 0.0620139
43.399 0.00125995 9566 0.0566722
45.0279 0.00117334 11034 0.0527763
46.7308 0.00104592 12290 0.0470452
48.5017 0.00094058 13706 0.0423069
50.3097 0.000852603 14970 0.0383497
52.197 0.00078663 17198 0.0353822
54.1738 0.000716601 19016 0.0322324
56.2203 0.000662875 21458 0.0298158
58.3613 0.000602423 24186 0.0270967
60.5794 0.00058341 26624 0.0262415
62.8515 0.000556471 29594 0.0250298
65.2265 0.000528655 33536 0.0237787
67.6932 0.000515403 37166 0.0231826
70.2489 0.000486766 41720 0.0218945
72.8971 0.000482645 46280 0.0217091
75.6319 0.000468494 51536 0.0210726
78.4853 0.000453472 58466 0.020397
81.4754 0.000437538 65564 0.0196802
84.5539 0.000425386 72080 0.0191337
87.7413 0.000416629 81380 0.0187398
91.0485 0.000421715 90070 0.0189685
94.4801 0.000426405 101516 0.0191795
98.0438 0.000444378 112736 0.0199879
101.721 0.000450691 122371 0.0202719
105.563 0.000461132 120908 0.0207415
109.542 0.000458331 118888 0.0206155
113.676 0.000463508 115424 0.0208484
117.973 0.000475154 110068 0.0213722
122.414 0.00049421 101516 0.0222293
127.021 0.000520369 92536 0.023406
131.796 0.000571778 78532 0.0257183
136.72 0.000635002 62872 0.0285621
141.817 0.000681033 43009 0.0306326
147.18 0.000711789 27262 0.032016
152.694 0.00078591 16264 0.0353499
158.385 0.000885033 8614 0.0398084
164.073 0.00108479 3046 0.0487933
169.186 0.00147518 550 0.0663527
174.125 0.0290861 1 1.30828
