# in Mpc/h Units 
# D1 = 0.0192697 
# k P N P(z=0)
1.5708 0.00406572 6 10.9494
2.22144 0.00492851 12 13.2729
2.7207 0.00623757 8 16.7984
3.14159 0.000907877 6 2.445
3.51241 0.00115323 24 3.10577
3.84765 0.000826628 24 2.22619
4.44288 0.00065469 12 1.76314
4.71239 0.293274 30 789.814
4.96729 0.000323415 24 0.870986
5.20974 0.000759996 24 2.04674
5.4414 0.000935201 8 2.51859
5.66359 0.000346688 24 0.933663
5.87738 0.000668941 48 1.80152
6.28319 0.000521017 6 1.40315
6.55703 0.000449954 84 1.21177
6.84694 0.00058184 24 1.56695
7.02481 0.000250874 24 0.675628
7.25476 0.000264894 72 0.713384
7.6953 0.000205335 24 0.552988
7.96377 0.000265977 102 0.7163
8.1621 0.00014075 32 0.379054
8.51684 0.000161331 120 0.434479
8.88577 9.60553e-05 12 0.258686
9.15858 0.000134101 144 0.361145
9.48256 0.0579727 54 156.126
9.74593 0.000141456 96 0.380954
10.1275 0.000153947 168 0.414594
10.5564 0.000191596 144 0.515987
11.0536 0.000165404 146 0.445449
11.4241 0.000112937 240 0.30415
11.9234 8.74263e-05 192 0.235447
12.3255 9.75453e-05 168 0.262699
12.7651 8.2651e-05 270 0.222587
13.1907 6.39009e-05 228 0.172091
13.6659 7.08665e-05 344 0.19085
14.2646 0.00409135 342 11.0184
14.7875 5.33945e-05 456 0.143796
15.4187 8.78022e-05 396 0.23646
15.942 5.22882e-05 486 0.140817
16.5482 5.05664e-05 560 0.13618
17.1639 5.01094e-05 558 0.134949
17.8011 3.345e-05 708 0.0900841
18.4303 3.34028e-05 672 0.089957
19.1824 0.000692301 998 1.86443
19.9469 4.02655e-05 924 0.108439
20.6808 3.13468e-05 1014 0.08442
21.3842 2.44161e-05 1064 0.065755
22.2186 2.39644e-05 1434 0.0645384
23.0657 1.80699e-05 1440 0.0486641
23.935 0.000221469 1662 0.596437
24.8633 2.29583e-05 1898 0.0618289
25.7971 1.69167e-05 2040 0.0455581
26.7938 2.43488e-05 2378 0.0655736
27.7886 8.52477e-05 2430 0.22958
28.8178 0.00022085 2964 0.594769
29.9415 1.75395e-05 3278 0.0472356
31.0801 1.38845e-05 3618 0.0373924
32.231 1.06502e-05 3896 0.028682
33.4697 2.90408e-05 4770 0.0782097
34.7575 8.30822e-06 4902 0.0223748
36.0407 8.06996e-06 5522 0.0217332
37.3988 1.45946e-05 6402 0.0393047
38.8321 7.5258e-06 7118 0.0202677
40.2872 6.57566e-06 7634 0.0177089
41.8167 8.87537e-06 9090 0.0239022
43.399 6.26831e-06 9566 0.0168812
45.0279 5.68844e-06 11034 0.0153195
46.7308 6.70442e-06 12290 0.0180556
48.5017 5.82478e-06 13706 0.0156867
50.3097 5.30304e-06 14970 0.0142816
52.197 5.95679e-06 17198 0.0160422
54.1738 5.43321e-06 19016 0.0146322
56.2203 5.96928e-06 21458 0.0160758
58.3613 8.93524e-06 24186 0.0240635
60.5794 6.66088e-06 26624 0.0179384
62.8515 7.33448e-06 29594 0.0197524
65.2265 8.708e-06 33536 0.0234515
67.6932 1.14645e-05 37166 0.0308751
70.2489 2.06369e-05 41720 0.0555771
72.8971 5.78469e-05 46280 0.155787
75.6319 0.000158507 51536 0.426876
78.4853 0.000122839 58466 0.330816
81.4754 9.6553e-05 65564 0.260026
84.5539 8.37056e-05 72080 0.225427
87.7413 0.000137884 81380 0.371334
91.0485 0.000194912 90070 0.524917
94.4801 0.000503825 101516 1.35685
98.0438 0.00115033 112736 3.09794
101.721 0.000268618 122371 0.723415
105.563 7.15411e-05 120908 0.192667
109.542 0.000114256 118888 0.307703
113.676 0.00013285 115424 0.357777
117.973 0.000156914 110068 0.422583
122.414 0.000213252 101516 0.574307
127.021 0.00026653 92536 0.71779
131.796 0.000463419 78532 1.24803
136.72 0.00145766 62872 3.92562
141.817 0.00163316 43009 4.39824
147.18 0.000229357 27262 0.61768
152.694 0.000417988 16264 1.12568
158.385 0.000995871 8614 2.68198
164.073 0.00303012 3046 8.16041
169.186 0.0130267 550 35.082
174.125 0.00969009 1 26.0963
