# in Mpc/h Units 
# D1 = 0.211691 
# k P N P(z=0)
1.5708 0.371624 6 8.29275
2.22144 0.399713 12 8.91957
2.7207 0.529509 8 11.816
3.14159 0.10296 6 2.29755
3.51241 0.0958943 24 2.13987
3.84765 0.0989907 24 2.20897
4.44288 0.0596384 12 1.33083
4.71239 2.63359 30 58.7683
4.96729 0.141612 24 3.16005
5.20974 0.224592 24 5.01175
5.4414 0.641768 8 14.321
5.66359 0.0562505 24 1.25522
5.87738 0.213125 48 4.75587
6.28319 0.0904031 6 2.01734
6.55703 0.122485 84 2.73323
6.84694 0.189247 24 4.22303
7.02481 0.0758579 24 1.69276
7.25476 0.0691911 72 1.54399
7.6953 0.115105 24 2.56856
7.96377 0.0634427 102 1.41572
8.1621 0.0492674 32 1.0994
8.51684 0.0517962 120 1.15583
8.88577 0.0893818 12 1.99455
9.15858 0.0584971 144 1.30536
9.48256 0.740764 54 16.5301
9.74593 0.0843505 96 1.88227
10.1275 0.0874587 168 1.95163
10.5564 0.0719315 144 1.60515
11.0536 0.0705187 146 1.57362
11.4241 0.055992 240 1.24946
11.9234 0.0458726 192 1.02364
12.3255 0.0372413 168 0.831037
12.7651 0.0331421 270 0.739563
13.1907 0.0359442 228 0.802092
13.6659 0.0326024 344 0.727519
14.2646 0.0677181 342 1.51112
14.7875 0.0344417 456 0.768564
15.4187 0.0355755 396 0.793865
15.942 0.0285758 486 0.637666
16.5482 0.0283693 560 0.633058
17.1639 0.0223611 558 0.498987
17.8011 0.0197798 708 0.441385
18.4303 0.0197967 672 0.441762
19.1824 0.0217095 998 0.484445
19.9469 0.0175257 924 0.391084
20.6808 0.0155086 1014 0.346072
21.3842 0.0161632 1064 0.360681
22.2186 0.0117997 1434 0.26331
23.0657 0.0126858 1440 0.283082
23.935 0.0114644 1662 0.255828
24.8633 0.00965614 1898 0.215476
25.7971 0.0102372 2040 0.228443
26.7938 0.00907115 2378 0.202422
27.7886 0.00824613 2430 0.184012
28.8178 0.00693908 2964 0.154845
29.9415 0.00677468 3278 0.151176
31.0801 0.00707954 3618 0.157979
32.231 0.00593039 3896 0.132336
33.4697 0.00541293 4770 0.120789
34.7575 0.00482352 4902 0.107636
36.0407 0.00495612 5522 0.110595
37.3988 0.00437559 6402 0.0976409
38.8321 0.00411245 7118 0.0917689
40.2872 0.00387318 7634 0.0864297
41.8167 0.00334697 9090 0.0746874
43.399 0.00309817 9566 0.0691354
45.0279 0.00285806 11034 0.0637774
46.7308 0.00266649 12290 0.0595025
48.5017 0.00246689 13706 0.0550485
50.3097 0.00221198 14970 0.0493602
52.197 0.00204651 17198 0.0456677
54.1738 0.00185343 19016 0.0413592
56.2203 0.00172275 21458 0.0384431
58.3613 0.00163269 24186 0.0364334
60.5794 0.00151443 26624 0.0337943
62.8515 0.00142197 29594 0.0317311
65.2265 0.00133767 33536 0.0298499
67.6932 0.00124087 37166 0.0276898
70.2489 0.0011807 41720 0.0263472
72.8971 0.00109829 46280 0.0245082
75.6319 0.00103213 51536 0.0230318
78.4853 0.000990455 58466 0.0221019
81.4754 0.000951325 65564 0.0212287
84.5539 0.000905546 72080 0.0202072
87.7413 0.000884801 81380 0.0197443
91.0485 0.000869793 90070 0.0194094
94.4801 0.000844416 101516 0.0188431
98.0438 0.000848961 112736 0.0189445
101.721 0.000848028 122371 0.0189237
105.563 0.000829437 120908 0.0185088
109.542 0.000826306 118888 0.0184389
113.676 0.000806721 115424 0.0180019
117.973 0.000805193 110068 0.0179678
122.414 0.000814731 101516 0.0181806
127.021 0.000838946 92536 0.018721
131.796 0.000885557 78532 0.0197611
136.72 0.000945447 62872 0.0210976
141.817 0.000996713 43009 0.0222416
147.18 0.00102826 27262 0.0229456
152.694 0.00113221 16264 0.0252652
158.385 0.00126872 8614 0.0283114
164.073 0.00164028 3046 0.0366026
169.186 0.00256125 550 0.057154
174.125 0.00492241 1 0.109843
