# in Mpc/h Units 
# D1 = 0.0614501 
# k P N P(z=0)
1.5708 0.0355323 6 9.40976
2.22144 0.0412879 12 10.934
2.7207 0.0493803 8 13.077
3.14159 0.00969986 6 2.56874
3.51241 0.00850995 24 2.25363
3.84765 0.00644966 24 1.70802
4.44288 0.00429683 12 1.1379
4.71239 1.58954 30 420.945
4.96729 0.00687304 24 1.82013
5.20974 0.0134613 24 3.56485
5.4414 0.03367 8 8.91658
5.66359 0.00276591 24 0.732475
5.87738 0.011604 48 3.073
6.28319 0.00364525 6 0.965344
6.55703 0.0085917 84 2.27527
6.84694 0.0088884 24 2.35385
7.02481 0.00301693 24 0.79895
7.25476 0.00431467 72 1.14262
7.6953 0.00214983 24 0.569323
7.96377 0.00267149 102 0.707471
8.1621 0.00191088 32 0.506043
8.51684 0.00248677 120 0.658553
8.88577 0.000587654 12 0.155624
9.15858 0.00168485 144 0.446186
9.48256 0.382693 54 101.346
9.74593 0.00355679 96 0.941919
10.1275 0.00322797 168 0.854839
10.5564 0.00258723 144 0.685157
11.0536 0.00481968 146 1.27636
11.4241 0.00169776 240 0.449606
11.9234 0.00151191 192 0.400389
12.3255 0.000688274 168 0.18227
12.7651 0.00104867 270 0.277712
13.1907 0.000878934 228 0.232762
13.6659 0.000691942 344 0.183242
14.2646 0.0119256 342 3.15817
14.7875 0.000761854 456 0.201756
15.4187 0.00068121 396 0.1804
15.942 0.000807907 486 0.213952
16.5482 0.000487951 560 0.12922
17.1639 0.000356824 558 0.094495
17.8011 0.000342037 708 0.0905792
18.4303 0.000276305 672 0.0731717
19.1824 0.000289304 998 0.0766142
19.9469 0.000266857 924 0.0706697
20.6808 0.000247749 1014 0.0656094
21.3842 0.000172924 1064 0.0457942
22.2186 0.000213553 1434 0.0565535
23.0657 0.000167253 1440 0.0442924
23.935 0.000419902 1662 0.111199
24.8633 0.000185826 1898 0.049211
25.7971 0.000196448 2040 0.0520239
26.7938 0.000232296 2378 0.0615173
27.7886 0.000213634 2430 0.056575
28.8178 0.000236454 2964 0.0626184
29.9415 0.000189441 3278 0.0501681
31.0801 0.00019282 3618 0.0510631
32.231 0.000177242 3896 0.0469376
33.4697 0.000222623 4770 0.0589555
34.7575 0.000185165 4902 0.0490358
36.0407 0.000205823 5522 0.0545065
37.3988 0.000286636 6402 0.0759077
38.8321 0.000282953 7118 0.0749323
40.2872 0.000264707 7634 0.0701003
41.8167 0.000284733 9090 0.0754037
43.399 0.000275802 9566 0.0730385
45.0279 0.000234169 11034 0.0620133
46.7308 0.000208119 12290 0.0551145
48.5017 0.000222142 13706 0.0588283
50.3097 0.00017935 14970 0.0474959
52.197 0.000190831 17198 0.0505364
54.1738 0.000174804 19016 0.0462921
56.2203 0.000174639 21458 0.0462483
58.3613 0.000159277 24186 0.0421801
60.5794 0.000161764 26624 0.0428389
62.8515 0.000170471 29594 0.0451447
65.2265 0.000180799 33536 0.0478795
67.6932 0.000191464 37166 0.050704
70.2489 0.000211426 41720 0.0559903
72.8971 0.000217484 46280 0.0575948
75.6319 0.000236956 51536 0.0627512
78.4853 0.000240884 58466 0.0637914
81.4754 0.000246755 65564 0.0653464
84.5539 0.000251565 72080 0.06662
87.7413 0.000254489 81380 0.0673945
91.0485 0.0002562 90070 0.0678476
94.4801 0.000271998 101516 0.0720313
98.0438 0.000282211 112736 0.0747359
101.721 0.000273334 122371 0.0723851
105.563 0.000268761 120908 0.071174
109.542 0.000282368 118888 0.0747774
113.676 0.000291897 115424 0.0773009
117.973 0.000308229 110068 0.0816258
122.414 0.000334524 101516 0.0885895
127.021 0.000371002 92536 0.0982497
131.796 0.00041599 78532 0.110164
136.72 0.000476006 62872 0.126057
141.817 0.000494643 43009 0.130992
147.18 0.000550561 27262 0.145801
152.694 0.000634503 16264 0.168031
158.385 0.000797373 8614 0.211162
164.073 0.00104337 3046 0.276309
169.186 0.00136579 550 0.361692
174.125 0.0001711 1 0.0453111
