# in Mpc/h Units 
# D1 = 0.0429633 
# k P N P(z=0)
1.5708 0.0180904 6 9.80059
2.22144 0.0213555 12 11.5695
2.7207 0.0254672 8 13.7971
3.14159 0.0045908 6 2.4871
3.51241 0.0044676 24 2.42035
3.84765 0.00322755 24 1.74855
4.44288 0.00228981 12 1.24052
4.71239 1.33679 30 724.215
4.96729 0.00243423 24 1.31876
5.20974 0.00549281 24 2.97577
5.4414 0.0137077 8 7.42626
5.66359 0.00125395 24 0.679337
5.87738 0.00569186 48 3.0836
6.28319 0.0014793 6 0.801421
6.55703 0.00394815 84 2.13894
6.84694 0.00458089 24 2.48173
7.02481 0.0012045 24 0.652545
7.25476 0.00202612 72 1.09766
7.6953 0.000766007 24 0.41499
7.96377 0.00149886 102 0.812016
8.1621 0.000986682 32 0.534542
8.51684 0.0012701 120 0.688086
8.88577 0.000150435 12 0.0814991
9.15858 0.00066053 144 0.357847
9.48256 0.45795 54 248.097
9.74593 0.00129274 96 0.700353
10.1275 0.00168102 168 0.910705
10.5564 0.00171356 144 0.928332
11.0536 0.00278954 146 1.51125
11.4241 0.00107161 240 0.580551
11.9234 0.00101326 192 0.548942
12.3255 0.000293366 168 0.158933
12.7651 0.000835891 270 0.45285
13.1907 0.000697834 228 0.378057
13.6659 0.000274963 344 0.148963
14.2646 0.0331277 342 17.9472
14.7875 0.000582733 456 0.3157
15.4187 0.000613962 396 0.332618
15.942 0.000791405 486 0.428749
16.5482 0.000583207 560 0.315956
17.1639 0.000311987 558 0.169021
17.8011 0.000257336 708 0.139414
18.4303 0.000126002 672 0.0682624
19.1824 0.00306512 998 1.66055
19.9469 0.000188574 924 0.102161
20.6808 0.000280245 1014 0.151825
21.3842 0.000154784 1064 0.0838552
22.2186 0.000121763 1434 0.0659662
23.0657 8.2715e-05 1440 0.0448114
23.935 0.000155273 1662 0.08412
24.8633 0.000106905 1898 0.0579167
25.7971 0.00010894 2040 0.059019
26.7938 0.000173254 2378 0.0938616
27.7886 0.000238105 2430 0.128995
28.8178 0.000357844 2964 0.193864
29.9415 0.000151988 3278 0.0823408
31.0801 0.000194543 3618 0.105395
32.231 0.000124698 3896 0.0675559
33.4697 0.00032705 4770 0.177182
34.7575 0.000127492 4902 0.0690695
36.0407 9.04584e-05 5522 0.0490065
37.3988 0.000183189 6402 0.0992437
38.8321 9.49088e-05 7118 0.0514175
40.2872 8.66999e-05 7634 0.0469703
41.8167 7.84815e-05 9090 0.0425179
43.399 6.09702e-05 9566 0.0330311
45.0279 6.31999e-05 11034 0.034239
46.7308 5.57134e-05 12290 0.0301831
48.5017 6.10346e-05 13706 0.0330659
50.3097 6.52239e-05 14970 0.0353355
52.197 8.65182e-05 17198 0.0468718
54.1738 8.97271e-05 19016 0.0486103
56.2203 0.000134756 21458 0.0730049
58.3613 0.000165735 24186 0.0897883
60.5794 0.000155598 26624 0.0842963
62.8515 0.000160912 29594 0.0871752
65.2265 0.000150444 33536 0.0815043
67.6932 0.000160178 37166 0.0867774
70.2489 0.000173575 41720 0.0940354
72.8971 0.000194546 46280 0.105396
75.6319 0.000197316 51536 0.106897
78.4853 0.000212056 58466 0.114883
81.4754 0.000220819 65564 0.11963
84.5539 0.000229014 72080 0.12407
87.7413 0.000248449 81380 0.134599
91.0485 0.000282613 90070 0.153107
94.4801 0.000338769 101516 0.18353
98.0438 0.000351642 112736 0.190505
101.721 0.000271122 122371 0.146882
105.563 0.000241338 120908 0.130746
109.542 0.000244608 118888 0.132518
113.676 0.000251041 115424 0.136003
117.973 0.000266345 110068 0.144294
122.414 0.000298594 101516 0.161766
127.021 0.000360248 92536 0.195167
131.796 0.000429949 78532 0.232928
136.72 0.000533022 62872 0.288768
141.817 0.000473311 43009 0.25642
147.18 0.000489474 27262 0.265176
152.694 0.000577696 16264 0.312971
158.385 0.000847026 8614 0.458883
164.073 0.00144449 3046 0.782564
169.186 0.00242705 550 1.31487
174.125 0.00217555 1 1.17862
