# in Mpc/h Units 
# D1 = 0.0230151 
# k P N P(z=0)
1.5708 0.00567716 6 10.7178
2.22144 0.00684269 12 12.9182
2.7207 0.00850002 8 16.047
3.14159 0.00128886 6 2.43321
3.51241 0.00157094 24 2.96576
3.84765 0.00111347 24 2.1021
4.44288 0.000876832 12 1.65536
4.71239 0.558795 30 1054.94
4.96729 0.000506426 24 0.956071
5.20974 0.00121223 24 2.28855
5.4414 0.00192083 8 3.62629
5.66359 0.000441519 24 0.833535
5.87738 0.00136909 48 2.58467
6.28319 0.00061569 6 1.16235
6.55703 0.000817118 84 1.54262
6.84694 0.0011238 24 2.12159
7.02481 0.000327583 24 0.618437
7.25476 0.000453006 72 0.855221
7.6953 0.000296546 24 0.559843
7.96377 0.000479401 102 0.905052
8.1621 0.000238215 32 0.449721
8.51684 0.000282189 120 0.53274
8.88577 0.000152649 12 0.288183
9.15858 0.00022672 144 0.42802
9.48256 0.186728 54 352.52
9.74593 0.00023222 96 0.438404
10.1275 0.000349924 168 0.660614
10.5564 0.000510742 144 0.964221
11.0536 0.000456316 146 0.861471
11.4241 0.000282025 240 0.532429
11.9234 0.000209792 192 0.396062
12.3255 0.000183215 168 0.345888
12.7651 0.000246952 270 0.466217
13.1907 0.000153879 228 0.290505
13.6659 0.000144458 344 0.272719
14.2646 0.0213044 342 40.2202
14.7875 0.000155323 456 0.293231
15.4187 0.00029616 396 0.559116
15.942 0.000212969 486 0.402061
16.5482 0.000184065 560 0.347492
17.1639 0.000199078 558 0.375835
17.8011 9.82841e-05 708 0.185549
18.4303 9.39911e-05 672 0.177444
19.1824 0.00568049 998 10.7241
19.9469 0.000191168 924 0.360903
20.6808 0.000180902 1014 0.341522
21.3842 9.66048e-05 1064 0.182379
22.2186 0.000131055 1434 0.247417
23.0657 6.52221e-05 1440 0.123132
23.935 0.00275995 1662 5.21047
24.8633 0.000169444 1898 0.319891
25.7971 8.81667e-05 2040 0.166448
26.7938 0.000123453 2378 0.233064
27.7886 0.0015416 2430 2.91036
28.8178 0.000343334 2964 0.648174
29.9415 9.80741e-05 3278 0.185152
31.0801 9.24384e-05 3618 0.174513
32.231 6.1397e-05 3896 0.11591
33.4697 0.000700395 4770 1.32226
34.7575 7.12424e-05 4902 0.134497
36.0407 7.56716e-05 5522 0.142859
37.3988 0.000415899 6402 0.785169
38.8321 8.08693e-05 7118 0.152672
40.2872 6.5308e-05 7634 0.123294
41.8167 0.000259782 9090 0.490437
43.399 6.62765e-05 9566 0.125122
45.0279 5.01859e-05 11034 0.0947451
46.7308 0.000168475 12290 0.318061
48.5017 5.96601e-05 13706 0.112631
50.3097 4.46229e-05 14970 0.0842427
52.197 0.000119604 17198 0.225798
54.1738 4.42685e-05 19016 0.0835736
56.2203 8.42472e-05 21458 0.159049
58.3613 4.33026e-05 24186 0.0817502
60.5794 6.78603e-05 26624 0.128112
62.8515 4.25196e-05 29594 0.0802719
65.2265 5.6345e-05 33536 0.106373
67.6932 4.7187e-05 37166 0.0890836
70.2489 8.33786e-05 41720 0.157409
72.8971 0.000149098 46280 0.28148
75.6319 0.000264898 51536 0.500097
78.4853 0.000287592 58466 0.54294
81.4754 0.000255982 65564 0.483264
84.5539 0.00022343 72080 0.421809
87.7413 0.00024526 81380 0.463022
91.0485 0.000365104 90070 0.689272
94.4801 0.000781227 101516 1.47486
98.0438 0.00111061 112736 2.0967
101.721 0.000444431 122371 0.839033
105.563 0.000254682 120908 0.48081
109.542 0.000254444 118888 0.48036
113.676 0.0002252 115424 0.425151
117.973 0.000219471 110068 0.414336
122.414 0.00025995 101516 0.490755
127.021 0.000376283 92536 0.710378
131.796 0.000655892 78532 1.23825
136.72 0.00151163 62872 2.85379
141.817 0.00104889 43009 1.98018
147.18 0.000576405 27262 1.08818
152.694 0.000407799 16264 0.769875
158.385 0.000724667 8614 1.36809
164.073 0.0021532 3046 4.06499
169.186 0.00594663 550 11.2265
174.125 0.0412375 1 77.8514
