# in Mpc/h Units 
# D1 = 0.0365813 
# k P N P(z=0)
1.5708 0.0134036 6 10.0162
2.22144 0.0159163 12 11.8939
2.7207 0.0190691 8 14.2499
3.14159 0.00328873 6 2.45759
3.51241 0.0033904 24 2.53357
3.84765 0.0024186 24 1.80736
4.44288 0.00177092 12 1.32336
4.71239 1.19177 30 890.582
4.96729 0.00157228 24 1.17493
5.20974 0.0037298 24 2.7872
5.4414 0.00890168 8 6.65202
5.66359 0.000913275 24 0.68247
5.87738 0.00421777 48 3.15184
6.28319 0.00104776 6 0.782964
6.55703 0.00276795 84 2.06843
6.84694 0.00342462 24 2.55914
7.02481 0.000820358 24 0.613034
7.25476 0.00143359 72 1.07129
7.6953 0.000547873 24 0.409413
7.96377 0.0012001 102 0.896806
8.1621 0.000734644 32 0.548983
8.51684 0.000918421 120 0.686315
8.88577 0.000150301 12 0.112317
9.15858 0.000487123 144 0.364015
9.48256 0.47258 54 353.148
9.74593 0.000847421 96 0.633258
10.1275 0.0012958 168 0.968318
10.5564 0.00149729 144 1.11889
11.0536 0.00213112 146 1.59254
11.4241 0.000913134 240 0.682364
11.9234 0.000830278 192 0.620448
12.3255 0.000240203 168 0.179498
12.7651 0.000806926 270 0.602997
13.1907 0.000628945 228 0.469996
13.6659 0.000228976 344 0.171109
14.2646 0.0482151 342 36.03
14.7875 0.000560903 456 0.41915
15.4187 0.000699049 396 0.522383
15.942 0.000835288 486 0.624191
16.5482 0.000664778 560 0.496773
17.1639 0.000436245 558 0.325996
17.8011 0.000304784 708 0.227758
18.4303 0.000119671 672 0.0894275
19.1824 0.00890958 998 6.65792
19.9469 0.000290671 924 0.217212
20.6808 0.000512485 1014 0.382968
21.3842 0.00021795 1064 0.162869
22.2186 0.000248056 1434 0.185367
23.0657 7.29565e-05 1440 0.0545187
23.935 0.00215083 1662 1.60726
24.8633 0.000206232 1898 0.154113
25.7971 0.000174446 2040 0.13036
26.7938 0.000182937 2378 0.136704
27.7886 0.000353024 2430 0.263807
28.8178 0.00037368 2964 0.279242
29.9415 0.000131859 3278 0.0985353
31.0801 0.00015783 3618 0.117943
32.231 8.20741e-05 3896 0.0613321
33.4697 9.27135e-05 4770 0.0692827
34.7575 6.22658e-05 4902 0.0465298
36.0407 5.32829e-05 5522 0.0398171
37.3988 0.000100705 6402 0.0752542
38.8321 6.55168e-05 7118 0.0489592
40.2872 6.05902e-05 7634 0.0452777
41.8167 0.000110856 9090 0.0828401
43.399 6.8942e-05 9566 0.0515187
45.0279 5.63372e-05 11034 0.0420995
46.7308 9.66432e-05 12290 0.0722192
48.5017 7.38712e-05 13706 0.0552022
50.3097 5.28111e-05 14970 0.0394645
52.197 7.72114e-05 17198 0.0576983
54.1738 5.97042e-05 19016 0.0446156
56.2203 6.20421e-05 21458 0.0463626
58.3613 7.61521e-05 24186 0.0569067
60.5794 9.62174e-05 26624 0.0719011
62.8515 0.000133086 29594 0.0994524
65.2265 0.000123136 33536 0.0920167
67.6932 0.000126777 37166 0.0947375
70.2489 0.0001461 41720 0.109177
72.8971 0.000171666 46280 0.128282
75.6319 0.000185345 51536 0.138504
78.4853 0.000205668 58466 0.153691
81.4754 0.000220573 65564 0.164829
84.5539 0.000225108 72080 0.168218
87.7413 0.000255943 81380 0.19126
91.0485 0.000313868 90070 0.234546
94.4801 0.000393682 101516 0.294189
98.0438 0.000401267 112736 0.299857
101.721 0.000281988 122371 0.210723
105.563 0.000236667 120908 0.176856
109.542 0.000244412 118888 0.182643
113.676 0.000238444 115424 0.178184
117.973 0.00024182 110068 0.180706
122.414 0.000284623 101516 0.212692
127.021 0.000362598 92536 0.270961
131.796 0.000464833 78532 0.347359
136.72 0.000643791 62872 0.48109
141.817 0.000517914 43009 0.387026
147.18 0.000500623 27262 0.374104
152.694 0.000511398 16264 0.382156
158.385 0.000740426 8614 0.553303
164.073 0.00132001 3046 0.986414
169.186 0.00218672 550 1.63408
174.125 6.3273e-05 1 0.0472825
