# in Mpc/h Units 
# D1 = 0.202448 
# k P N P(z=0)
1.5708 0.342618 6 8.35953
2.22144 0.370049 12 9.02883
2.7207 0.490516 8 11.9681
3.14159 0.0965342 6 2.35534
3.51241 0.0878509 24 2.14348
3.84765 0.0898191 24 2.1915
4.44288 0.0539671 12 1.31674
4.71239 2.61375 30 63.7729
4.96729 0.129014 24 3.14781
5.20974 0.205914 24 5.0241
5.4414 0.585529 8 14.2863
5.66359 0.0505347 24 1.233
5.87738 0.193601 48 4.72367
6.28319 0.0795412 6 1.94073
6.55703 0.111151 84 2.71198
6.84694 0.169379 24 4.13269
7.02481 0.0675706 24 1.64865
7.25476 0.0624484 72 1.52368
7.6953 0.101995 24 2.48859
7.96377 0.0560172 102 1.36676
8.1621 0.0420472 32 1.02591
8.51684 0.0456786 120 1.11451
8.88577 0.0786084 12 1.91797
9.15858 0.0515914 144 1.25878
9.48256 0.735266 54 17.9397
9.74593 0.0757535 96 1.84831
10.1275 0.0783778 168 1.91234
10.5564 0.0638148 144 1.55702
11.0536 0.0635121 146 1.54963
11.4241 0.0486683 240 1.18746
11.9234 0.039714 192 0.968981
12.3255 0.0319648 168 0.77991
12.7651 0.0286056 270 0.697948
13.1907 0.030353 228 0.740583
13.6659 0.0282018 344 0.688096
14.2646 0.0640315 342 1.5623
14.7875 0.0299224 456 0.730077
15.4187 0.0309771 396 0.755809
15.942 0.0249869 486 0.609656
16.5482 0.0240512 560 0.586825
17.1639 0.0191418 558 0.467041
17.8011 0.0166839 708 0.407071
18.4303 0.0165927 672 0.404845
19.1824 0.0189708 998 0.462869
19.9469 0.0147528 924 0.359954
20.6808 0.0131062 1014 0.319779
21.3842 0.013584 1064 0.331437
22.2186 0.00983221 1434 0.239896
23.0657 0.0105881 1440 0.25834
23.935 0.00968468 1662 0.236296
24.8633 0.00804396 1898 0.196265
25.7971 0.00862526 2040 0.210448
26.7938 0.00750061 2378 0.183007
27.7886 0.00679666 2430 0.165832
28.8178 0.0056648 2964 0.138216
29.9415 0.00566094 3278 0.138121
31.0801 0.0058673 3618 0.143156
32.231 0.0049499 3896 0.120773
33.4697 0.0045406 4770 0.110786
34.7575 0.00406229 4902 0.0991158
36.0407 0.00412159 5522 0.100563
37.3988 0.0037031 6402 0.090352
38.8321 0.00338255 7118 0.0825309
40.2872 0.0032099 7634 0.0783184
41.8167 0.00271866 9090 0.0663325
43.399 0.00257179 9566 0.0627492
45.0279 0.00241313 11034 0.0588779
46.7308 0.00222241 12290 0.0542246
48.5017 0.00202599 13706 0.0494322
50.3097 0.0018475 14970 0.0450772
52.197 0.00169986 17198 0.041475
54.1738 0.00153544 19016 0.0374631
56.2203 0.00144342 21458 0.0352179
58.3613 0.00136044 24186 0.0331933
60.5794 0.00126659 26624 0.0309034
62.8515 0.00119662 29594 0.0291964
65.2265 0.00112231 33536 0.0273833
67.6932 0.00104595 37166 0.0255201
70.2489 0.00100294 41720 0.0244708
72.8971 0.000925879 46280 0.0225905
75.6319 0.000878731 51536 0.0214402
78.4853 0.000843116 58466 0.0205712
81.4754 0.000818722 65564 0.019976
84.5539 0.000776943 72080 0.0189566
87.7413 0.000762415 81380 0.0186022
91.0485 0.00074997 90070 0.0182985
94.4801 0.000731833 101516 0.017856
98.0438 0.000734798 112736 0.0179283
101.721 0.000734456 122371 0.01792
105.563 0.000707177 120908 0.0172544
109.542 0.000705658 118888 0.0172173
113.676 0.000696541 115424 0.0169949
117.973 0.000692799 110068 0.0169036
122.414 0.000721743 101516 0.0176098
127.021 0.000739143 92536 0.0180344
131.796 0.000768379 78532 0.0187477
136.72 0.000818943 62872 0.0199814
141.817 0.00084192 43009 0.020542
147.18 0.000860843 27262 0.0210037
152.694 0.000976716 16264 0.0238309
158.385 0.00116943 8614 0.0285328
164.073 0.00148724 3046 0.0362872
169.186 0.00188935 550 0.0460982
174.125 0.000970154 1 0.0236708
