# in Mpc/h Units 
# D1 = 0.128141 
# k P N P(z=0)
1.5708 0.145456 6 8.85848
2.22144 0.162506 12 9.89682
2.7207 0.208829 8 12.718
3.14159 0.0434219 6 2.64445
3.51241 0.0358733 24 2.18474
3.84765 0.0327757 24 1.99609
4.44288 0.019968 12 1.21608
4.71239 2.26556 30 137.976
4.96729 0.0494366 24 3.01076
5.20974 0.0829582 24 5.05227
5.4414 0.216876 8 13.2081
5.66359 0.01683 24 1.02497
5.87738 0.0685873 48 4.17706
6.28319 0.0246781 6 1.50293
6.55703 0.0442282 84 2.69356
6.84694 0.0528263 24 3.2172
7.02481 0.021508 24 1.30987
7.25476 0.0240185 72 1.46276
7.6953 0.0269314 24 1.64016
7.96377 0.0168074 102 1.02359
8.1621 0.011013 32 0.670706
8.51684 0.0138841 120 0.845559
8.88577 0.0162572 12 0.990087
9.15858 0.0158536 144 0.965507
9.48256 0.569106 54 34.6593
9.74593 0.02815 96 1.71438
10.1275 0.0244333 168 1.48802
10.5564 0.017814 144 1.0849
11.0536 0.0245606 146 1.49578
11.4241 0.0125571 240 0.764746
11.9234 0.0102651 192 0.625159
12.3255 0.00741672 168 0.451689
12.7651 0.00742742 270 0.45234
13.1907 0.00639628 228 0.389542
13.6659 0.00765776 344 0.466368
14.2646 0.0324477 342 1.97611
14.7875 0.00757666 456 0.461429
15.4187 0.00659682 396 0.401755
15.942 0.00659336 486 0.401545
16.5482 0.00462429 560 0.281625
17.1639 0.00384351 558 0.234075
17.8011 0.00332827 708 0.202696
18.4303 0.0032546 672 0.19821
19.1824 0.00513584 998 0.31278
19.9469 0.00262803 924 0.160051
20.6808 0.00292698 1014 0.178257
21.3842 0.00236603 1064 0.144094
22.2186 0.00175584 1434 0.106933
23.0657 0.00188476 1440 0.114784
23.935 0.00220305 1662 0.134169
24.8633 0.00164284 1898 0.100051
25.7971 0.00156895 2040 0.0955509
26.7938 0.00136015 2378 0.0828349
27.7886 0.00145916 2430 0.088865
28.8178 0.00161214 2964 0.0981815
29.9415 0.00146526 3278 0.0892366
31.0801 0.00127882 3618 0.0778821
32.231 0.00136159 3896 0.0829228
33.4697 0.00160902 4770 0.0979916
34.7575 0.00144298 4902 0.0878797
36.0407 0.00125135 5522 0.0762088
37.3988 0.00126605 6402 0.077104
38.8321 0.00123647 7118 0.0753025
40.2872 0.0012519 7634 0.0762426
41.8167 0.00115063 9090 0.0700751
43.399 0.00097 9566 0.0590743
45.0279 0.000915165 11034 0.0557348
46.7308 0.000825208 12290 0.0502563
48.5017 0.000734495 13706 0.0447317
50.3097 0.000648045 14970 0.0394668
52.197 0.000596604 17198 0.036334
54.1738 0.000537788 19016 0.032752
56.2203 0.000496736 21458 0.0302519
58.3613 0.000468765 24186 0.0285484
60.5794 0.000443184 26624 0.0269905
62.8515 0.000436544 29594 0.0265861
65.2265 0.000428014 33536 0.0260666
67.6932 0.000423635 37166 0.0257999
70.2489 0.000410381 41720 0.0249928
72.8971 0.000406078 46280 0.0247307
75.6319 0.000393766 51536 0.0239809
78.4853 0.000384432 58466 0.0234124
81.4754 0.000372818 65564 0.0227051
84.5539 0.000363889 72080 0.0221614
87.7413 0.00035899 81380 0.021863
91.0485 0.000362528 90070 0.0220784
94.4801 0.000368298 101516 0.0224298
98.0438 0.000381499 112736 0.0232338
101.721 0.000396644 122371 0.0241561
105.563 0.000398113 120908 0.0242456
109.542 0.0004075 118888 0.0248173
113.676 0.000410968 115424 0.0250285
117.973 0.000425795 110068 0.0259315
122.414 0.000440639 101516 0.0268355
127.021 0.000467612 92536 0.0284782
131.796 0.000509894 78532 0.0310533
136.72 0.000575833 62872 0.035069
141.817 0.000614152 43009 0.0374027
147.18 0.000660733 27262 0.0402395
152.694 0.00073748 16264 0.0449136
158.385 0.000879554 8614 0.053566
164.073 0.00106509 3046 0.0648655
169.186 0.00136344 550 0.0830354
174.125 0.0038898 1 0.236894
