# in Mpc/h Units 
# D1 = 0.215503 
# k P N P(z=0)
1.5708 0.383706 6 8.26211
2.22144 0.412307 12 8.87795
2.7207 0.545988 8 11.7564
3.14159 0.105574 6 2.27327
3.51241 0.099276 24 2.13765
3.84765 0.102638 24 2.21005
4.44288 0.0622838 12 1.34112
4.71239 2.64125 30 56.8724
4.96729 0.147151 24 3.16852
5.20974 0.232625 24 5.00897
5.4414 0.666301 8 14.347
5.66359 0.0586275 24 1.26239
5.87738 0.221472 48 4.76882
6.28319 0.0950465 6 2.04658
6.55703 0.127396 84 2.74315
6.84694 0.197756 24 4.25816
7.02481 0.0794735 24 1.71125
7.25476 0.0721164 72 1.55284
7.6953 0.120919 24 2.60367
7.96377 0.0666833 102 1.43585
8.1621 0.0523655 32 1.12756
8.51684 0.0545959 120 1.17558
8.88577 0.0942075 12 2.02851
9.15858 0.0615639 144 1.32562
9.48256 0.742291 54 15.9833
9.74593 0.0881632 96 1.89836
10.1275 0.0913134 168 1.9662
10.5564 0.0754437 144 1.62448
11.0536 0.0734804 146 1.58221
11.4241 0.0591681 240 1.27403
11.9234 0.0485996 192 1.04647
12.3255 0.0396067 168 0.852827
12.7651 0.0351699 270 0.757291
13.1907 0.0383838 228 0.826495
13.6659 0.0345218 344 0.743338
14.2646 0.0693204 342 1.49263
14.7875 0.0364478 456 0.784809
15.4187 0.0375295 396 0.808099
15.942 0.0301849 486 0.649954
16.5482 0.0302701 560 0.651788
17.1639 0.0238164 558 0.512824
17.8011 0.0211666 708 0.455767
18.4303 0.0212111 672 0.456727
19.1824 0.0229153 998 0.493421
19.9469 0.0187715 924 0.404196
20.6808 0.0166085 1014 0.357622
21.3842 0.0173475 1064 0.373532
22.2186 0.0127502 1434 0.274543
23.0657 0.0136569 1440 0.294066
23.935 0.0122793 1662 0.264403
24.8633 0.0103799 1898 0.223505
25.7971 0.0109672 2040 0.23615
26.7938 0.00979936 2378 0.211004
27.7886 0.00888598 2430 0.191336
28.8178 0.00756014 2964 0.162788
29.9415 0.00729738 3278 0.15713
31.0801 0.00765523 3618 0.164835
32.231 0.00639245 3896 0.137645
33.4697 0.00581517 4770 0.125214
34.7575 0.00516714 4902 0.111261
36.0407 0.00533166 5522 0.114803
37.3988 0.00466728 6402 0.100498
38.8321 0.00441802 7118 0.0951305
40.2872 0.00417413 7634 0.0898791
41.8167 0.00363545 9090 0.0782799
43.399 0.00333954 9566 0.0719083
45.0279 0.00305551 11034 0.0657925
46.7308 0.00285379 12290 0.061449
48.5017 0.00265635 13706 0.0571976
50.3097 0.00238148 14970 0.0512791
52.197 0.00220162 17198 0.0474061
54.1738 0.00198832 19016 0.0428132
56.2203 0.00184053 21458 0.039631
58.3613 0.00173993 24186 0.0374649
60.5794 0.00162102 26624 0.0349045
62.8515 0.00151604 29594 0.032644
65.2265 0.00142813 33536 0.030751
67.6932 0.00132544 37166 0.0285399
70.2489 0.00125487 41720 0.0270204
72.8971 0.00117468 46280 0.0252937
75.6319 0.00110625 51536 0.0238203
78.4853 0.00104723 58466 0.0225493
81.4754 0.000998135 65564 0.0214922
84.5539 0.000945316 72080 0.0203549
87.7413 0.000927827 81380 0.0199783
91.0485 0.000897446 90070 0.0193242
94.4801 0.000866383 101516 0.0186553
98.0438 0.000854495 112736 0.0183993
101.721 0.000861438 122371 0.0185488
105.563 0.00083867 120908 0.0180586
109.542 0.000824515 118888 0.0177538
113.676 0.000816265 115424 0.0175761
117.973 0.000821471 110068 0.0176882
122.414 0.000828185 101516 0.0178328
127.021 0.000872426 92536 0.0187854
131.796 0.000910382 78532 0.0196027
136.72 0.000969233 62872 0.0208699
141.817 0.000962443 43009 0.0207237
147.18 0.000927311 27262 0.0199672
152.694 0.00102489 16264 0.0220684
158.385 0.00120223 8614 0.0258868
164.073 0.00142903 3046 0.0307703
169.186 0.00165068 550 0.0355431
174.125 6.37899e-08 1 1.37355e-06
