# in Mpc/h Units 
# D1 = 0.119273 
# k P N P(z=0)
1.5708 0.12679 6 8.91257
2.22144 0.14218 12 9.99439
2.7207 0.181069 8 12.7281
3.14159 0.0377477 6 2.65344
3.51241 0.0311105 24 2.18689
3.84765 0.0277899 24 1.95347
4.44288 0.0171161 12 1.20316
4.71239 2.18985 30 153.934
4.96729 0.0418537 24 2.94207
5.20974 0.0705982 24 4.96264
5.4414 0.181754 8 12.7762
5.66359 0.0140111 24 0.984902
5.87738 0.0575684 48 4.04673
6.28319 0.0207311 6 1.45728
6.55703 0.037978 84 2.66963
6.84694 0.0436782 24 3.07032
7.02481 0.0180005 24 1.26533
7.25476 0.0204694 72 1.43888
7.6953 0.021225 24 1.49199
7.96377 0.0138931 102 0.976602
8.1621 0.00925249 32 0.650396
8.51684 0.0116263 120 0.817261
8.88577 0.0122106 12 0.858334
9.15858 0.0130288 144 0.915847
9.48256 0.532576 54 37.4369
9.74593 0.0237689 96 1.67082
10.1275 0.0200865 168 1.41197
10.5564 0.014403 144 1.01245
11.0536 0.020974 146 1.47435
11.4241 0.0102158 240 0.718114
11.9234 0.00837709 192 0.588861
12.3255 0.00591084 168 0.415497
12.7651 0.00609301 270 0.428303
13.1907 0.00514635 228 0.361758
13.6659 0.00621279 344 0.436723
14.2646 0.0276605 342 1.94437
14.7875 0.0059869 456 0.420844
15.4187 0.00512989 396 0.360601
15.942 0.00523239 486 0.367807
16.5482 0.00357365 560 0.251207
17.1639 0.0030266 558 0.212752
17.8011 0.00264488 708 0.185919
18.4303 0.00260245 672 0.182937
19.1824 0.0039463 998 0.277402
19.9469 0.0020312 924 0.142781
20.6808 0.00229344 1014 0.161215
21.3842 0.00181725 1064 0.127742
22.2186 0.00136536 1434 0.0959771
23.0657 0.0014759 1440 0.103747
23.935 0.00172215 1662 0.121057
24.8633 0.00129834 1898 0.0912659
25.7971 0.00125302 2040 0.0880802
26.7938 0.00111634 2378 0.0784722
27.7886 0.00127443 2430 0.0895848
28.8178 0.00139323 2964 0.0979356
29.9415 0.00125471 3278 0.0881988
31.0801 0.00108836 3618 0.0765054
32.231 0.00118479 3896 0.0832835
33.4697 0.00146177 4770 0.102754
34.7575 0.00131733 4902 0.0926005
36.0407 0.0011162 5522 0.0784622
37.3988 0.00113358 6402 0.0796837
38.8321 0.00114485 7118 0.0804764
40.2872 0.00113256 7634 0.0796125
41.8167 0.00104539 9090 0.0734848
43.399 0.000875184 9566 0.0615203
45.0279 0.000825084 11034 0.0579986
46.7308 0.00075023 12290 0.0527368
48.5017 0.000655611 13706 0.0460856
50.3097 0.000590529 14970 0.0415108
52.197 0.000533087 17198 0.0374729
54.1738 0.000476845 19016 0.0335194
56.2203 0.000450189 21458 0.0316457
58.3613 0.000428751 24186 0.0301387
60.5794 0.00040395 26624 0.0283953
62.8515 0.000405114 29594 0.0284771
65.2265 0.000396047 33536 0.0278398
67.6932 0.000395319 37166 0.0277886
70.2489 0.000383131 41720 0.0269319
72.8971 0.000381878 46280 0.0268438
75.6319 0.000375331 51536 0.0263836
78.4853 0.000367855 58466 0.0258581
81.4754 0.000359127 65564 0.0252445
84.5539 0.000351272 72080 0.0246924
87.7413 0.000346465 81380 0.0243545
91.0485 0.000350669 90070 0.02465
94.4801 0.000355527 101516 0.0249914
98.0438 0.000367597 112736 0.0258399
101.721 0.000375707 122371 0.02641
105.563 0.000384361 120908 0.0270183
109.542 0.0003873 118888 0.0272249
113.676 0.000399477 115424 0.0280809
117.973 0.000408342 110068 0.0287041
122.414 0.000425811 101516 0.029932
127.021 0.000458297 92536 0.0322156
131.796 0.000498234 78532 0.0350229
136.72 0.000559415 62872 0.0393236
141.817 0.0005983 43009 0.042057
147.18 0.000649664 27262 0.0456676
152.694 0.000720808 16264 0.0506686
158.385 0.000855962 8614 0.0601691
164.073 0.00112316 3046 0.0789514
169.186 0.00163753 550 0.115109
174.125 8.09662e-08 1 5.69145e-06
