# in Mpc/h Units 
# D1 = 0.0572027 
# k P N P(z=0)
1.5708 0.0310154 6 9.47859
2.22144 0.0361643 12 11.0522
2.7207 0.0431562 8 13.1889
3.14159 0.00835019 6 2.5519
3.51241 0.00745465 24 2.27821
3.84765 0.00558228 24 1.706
4.44288 0.00376264 12 1.1499
4.71239 1.54056 30 470.81
4.96729 0.00557122 24 1.70262
5.20974 0.011215 24 3.4274
5.4414 0.0281729 8 8.60992
5.66359 0.0023451 24 0.716684
5.87738 0.00996361 48 3.04497
6.28319 0.00301833 6 0.922431
6.55703 0.00734029 84 2.24326
6.84694 0.00771782 24 2.35864
7.02481 0.00249401 24 0.762193
7.25476 0.00369558 72 1.1294
7.6953 0.00171139 24 0.523018
7.96377 0.00233591 102 0.713877
8.1621 0.0016572 32 0.506457
8.51684 0.00216653 120 0.662113
8.88577 0.000413534 12 0.12638
9.15858 0.00136477 144 0.417086
9.48256 0.393237 54 120.177
9.74593 0.00288166 96 0.880664
10.1275 0.00277144 168 0.84698
10.5564 0.00231424 144 0.707253
11.0536 0.00427194 146 1.30555
11.4241 0.00149836 240 0.457914
11.9234 0.00136473 192 0.417076
12.3255 0.00056519 168 0.172727
12.7651 0.000949165 270 0.290074
13.1907 0.000805831 228 0.24627
13.6659 0.000555121 344 0.16965
14.2646 0.013968 342 4.26876
14.7875 0.000684368 456 0.20915
15.4187 0.000618551 396 0.189035
15.942 0.000753635 486 0.230318
16.5482 0.000461384 560 0.141003
17.1639 0.000300865 558 0.0919472
17.8011 0.000290726 708 0.0888486
18.4303 0.000227206 672 0.0694364
19.1824 0.000281838 998 0.0861324
19.9469 0.000234397 924 0.071634
20.6808 0.000208768 1014 0.0638014
21.3842 0.00014826 1064 0.0453096
22.2186 0.00018534 1434 0.0566416
23.0657 0.000142904 1440 0.0436728
23.935 0.000442105 1662 0.135111
24.8633 0.000177694 1898 0.0543049
25.7971 0.000184748 2040 0.0564609
26.7938 0.000232143 2378 0.070945
27.7886 0.000285116 2430 0.0871342
28.8178 0.000254706 2964 0.0778407
29.9415 0.000194435 3278 0.0594211
31.0801 0.000188202 3618 0.0575164
32.231 0.000161469 3896 0.0493463
33.4697 0.000147929 4770 0.0452084
34.7575 0.000145566 4902 0.0444863
36.0407 0.000146246 5522 0.0446941
37.3988 0.000204884 6402 0.0626147
38.8321 0.000198286 7118 0.060598
40.2872 0.000196958 7634 0.0601923
41.8167 0.000244684 9090 0.0747776
43.399 0.00023478 9566 0.071751
45.0279 0.00020485 11034 0.0626041
46.7308 0.00020247 12290 0.0618769
48.5017 0.000225202 13706 0.0688237
50.3097 0.000170232 14970 0.0520244
52.197 0.000182321 17198 0.055719
54.1738 0.000179747 19016 0.0549324
56.2203 0.000173775 21458 0.0531073
58.3613 0.000159887 24186 0.048863
60.5794 0.00015362 26624 0.0469478
62.8515 0.000156078 29594 0.0476989
65.2265 0.000168909 33536 0.0516203
67.6932 0.000184534 37166 0.0563952
70.2489 0.000197891 41720 0.0604774
72.8971 0.000206552 46280 0.0631241
75.6319 0.000224307 51536 0.0685504
78.4853 0.000235812 58466 0.0720665
81.4754 0.000249124 65564 0.0761347
84.5539 0.000248569 72080 0.0759652
87.7413 0.000248798 81380 0.076035
91.0485 0.000256028 90070 0.0782447
94.4801 0.000277791 101516 0.0848957
98.0438 0.000287057 112736 0.0877274
101.721 0.000266529 122371 0.0814537
105.563 0.000259114 120908 0.0791878
109.542 0.000268741 118888 0.0821298
113.676 0.000280849 115424 0.0858302
117.973 0.000300975 110068 0.0919809
122.414 0.000325528 101516 0.0994845
127.021 0.00036738 92536 0.112275
131.796 0.000413151 78532 0.126263
136.72 0.000475193 62872 0.145224
141.817 0.000487227 43009 0.148901
147.18 0.000539674 27262 0.164929
152.694 0.000629627 16264 0.19242
158.385 0.000820928 8614 0.250883
164.073 0.00113422 3046 0.346628
169.186 0.00152492 550 0.466031
174.125 0.00175664 1 0.536845
