# in Mpc/h Units 
# D1 = 0.0265363 
# k P N P(z=0)
1.5708 0.00739576 6 10.5027
2.22144 0.00887191 12 12.599
2.7207 0.010856 8 15.4166
3.14159 0.0017129 6 2.43249
3.51241 0.00198939 24 2.82513
3.84765 0.00140352 24 1.99314
4.44288 0.00109097 12 1.54928
4.71239 0.780523 30 1108.42
4.96729 0.000712662 24 1.01205
5.20974 0.0017304 24 2.45734
5.4414 0.00325074 8 4.61638
5.66359 0.000537658 24 0.76353
5.87738 0.00209321 48 2.97257
6.28319 0.000684907 6 0.972639
6.55703 0.00124509 84 1.76816
6.84694 0.00169608 24 2.40861
7.02481 0.000414078 24 0.588033
7.25476 0.000663182 72 0.941786
7.6953 0.000360671 24 0.51219
7.96377 0.000683161 102 0.970158
8.1621 0.000352649 32 0.500798
8.51684 0.000421772 120 0.598959
8.88577 0.000180241 12 0.255961
9.15858 0.000300436 144 0.42665
9.48256 0.316545 54 449.526
9.74593 0.000352247 96 0.500227
10.1275 0.000594831 168 0.844722
10.5564 0.000853919 144 1.21265
11.0536 0.000869798 146 1.2352
11.4241 0.000480454 240 0.682294
11.9234 0.000372281 192 0.528677
12.3255 0.000223336 168 0.31716
12.7651 0.000452448 270 0.642522
13.1907 0.000291629 228 0.414144
13.6659 0.000192115 344 0.272823
14.2646 0.0415744 342 59.0399
14.7875 0.000301069 456 0.427548
15.4187 0.000527108 396 0.748548
15.942 0.000458019 486 0.650434
16.5482 0.000376258 560 0.534325
17.1639 0.000380263 558 0.540013
17.8011 0.000194523 708 0.276243
18.4303 0.000135522 672 0.192455
19.1824 0.0123645 998 17.5589
19.9469 0.000364726 924 0.517949
20.6808 0.000434836 1014 0.617512
21.3842 0.000180887 1064 0.256878
22.2186 0.000305125 1434 0.433308
23.0657 9.87799e-05 1440 0.140278
23.935 0.00651722 1662 9.25512
24.8633 0.000388787 1898 0.552118
25.7971 0.000208195 2040 0.295658
26.7938 0.000285189 2378 0.404998
27.7886 0.00384056 2430 5.45399
28.8178 0.000502873 2964 0.714132
29.9415 0.000247761 3278 0.351845
31.0801 0.000229557 3618 0.325995
32.231 0.000124747 3896 0.177154
33.4697 0.00182704 4770 2.59459
34.7575 0.000196402 4902 0.278911
36.0407 0.000197769 5522 0.280852
37.3988 0.00108886 6402 1.54629
38.8321 0.000213909 7118 0.303772
40.2872 0.000180559 7634 0.256412
41.8167 0.000682524 9090 0.969254
43.399 0.000176763 9566 0.251022
45.0279 0.000139842 11034 0.198591
46.7308 0.000431081 12290 0.612179
48.5017 0.000170733 13706 0.242459
50.3097 0.000110493 14970 0.156912
52.197 0.000300215 17198 0.426336
54.1738 0.000125677 19016 0.178475
56.2203 0.000202884 21458 0.288116
58.3613 0.000105682 24186 0.150079
60.5794 0.000153741 26624 0.218328
62.8515 0.000107275 29594 0.152341
65.2265 0.000126039 33536 0.178988
67.6932 0.000136475 37166 0.193808
70.2489 0.000228133 41720 0.323972
72.8971 0.000373939 46280 0.531032
75.6319 0.000532747 51536 0.756555
78.4853 0.000480289 58466 0.682059
81.4754 0.000399117 65564 0.566787
84.5539 0.000349859 72080 0.496836
87.7413 0.000365016 81380 0.51836
91.0485 0.000508369 90070 0.721936
94.4801 0.000915673 101516 1.30035
98.0438 0.00108503 112736 1.54085
101.721 0.000634055 122371 0.900424
105.563 0.00041033 120908 0.58271
109.542 0.000385278 118888 0.547134
113.676 0.000320954 115424 0.455787
117.973 0.000286347 110068 0.406642
122.414 0.000332352 101516 0.471974
127.021 0.000440238 92536 0.625184
131.796 0.000676357 78532 0.960496
136.72 0.0013422 62872 1.90606
141.817 0.000910827 43009 1.29347
147.18 0.000831755 27262 1.18118
152.694 0.000488814 16264 0.694167
158.385 0.000683531 8614 0.970684
164.073 0.00169224 3046 2.40315
169.186 0.00390855 550 5.55054
174.125 0.0255092 1 36.2256
