# in Mpc/h Units 
# D1 = 0.0290087 
# k P N P(z=0)
1.5708 0.00872207 6 10.3648
2.22144 0.0104337 12 12.3989
2.7207 0.0126656 8 15.0511
3.14159 0.00204814 6 2.4339
3.51241 0.00230295 24 2.73671
3.84765 0.00162696 24 1.93339
4.44288 0.00124659 12 1.48139
4.71239 0.91077 30 1082.31
4.96729 0.000880326 24 1.04613
5.20974 0.0021487 24 2.5534
5.4414 0.00440599 8 5.23585
5.66359 0.000614451 24 0.730181
5.87738 0.00261084 48 3.10259
6.28319 0.000740008 6 0.879386
6.55703 0.00158266 84 1.88076
6.84694 0.00211582 24 2.51432
7.02481 0.00049053 24 0.58292
7.25476 0.000831882 72 0.988564
7.6953 0.000399924 24 0.475249
7.96377 0.000821421 102 0.976134
8.1621 0.000441812 32 0.525026
8.51684 0.000533596 120 0.634097
8.88577 0.000182902 12 0.217351
9.15858 0.000344914 144 0.409877
9.48256 0.386897 54 459.768
9.74593 0.000456349 96 0.542302
10.1275 0.000778546 168 0.925184
10.5564 0.00107055 144 1.27218
11.0536 0.00119418 146 1.4191
11.4241 0.000615712 240 0.73168
11.9234 0.000498749 192 0.592687
12.3255 0.000230535 168 0.273955
12.7651 0.000587536 270 0.698197
13.1907 0.000396682 228 0.471396
13.6659 0.000208628 344 0.247922
14.2646 0.0508407 342 60.4164
14.7875 0.000400258 456 0.475645
15.4187 0.000646216 396 0.767929
15.942 0.000621086 486 0.738066
16.5482 0.000507194 560 0.602723
17.1639 0.000465531 558 0.553212
17.8011 0.000257112 708 0.305539
18.4303 0.000142253 672 0.169046
19.1824 0.0146552 998 17.4154
19.9469 0.000422799 924 0.502432
20.6808 0.000575688 1014 0.684118
21.3842 0.000222522 1064 0.264434
22.2186 0.00038133 1434 0.453153
23.0657 9.8428e-05 1440 0.116967
23.935 0.00726454 1662 8.6328
24.8633 0.000453831 1898 0.539309
25.7971 0.000264046 2040 0.313778
26.7938 0.000335063 2378 0.398171
27.7886 0.00389311 2430 4.62636
28.8178 0.00053216 2964 0.632391
29.9415 0.000292825 3278 0.347978
31.0801 0.00026443 3618 0.314235
32.231 0.000126604 3896 0.150449
33.4697 0.0016609 4770 1.97372
34.7575 0.000212475 4902 0.252494
36.0407 0.000191704 5522 0.22781
37.3988 0.000851542 6402 1.01193
38.8321 0.000186585 7118 0.221728
40.2872 0.000167595 7634 0.199161
41.8167 0.000452835 9090 0.538126
43.399 0.000134557 9566 0.159901
45.0279 0.000113847 11034 0.13529
46.7308 0.000235938 12290 0.280376
48.5017 0.000116156 13706 0.138033
50.3097 6.88716e-05 14970 0.0818434
52.197 0.000137784 17198 0.163735
54.1738 7.55391e-05 19016 0.0897667
56.2203 7.89831e-05 21458 0.0938594
58.3613 5.86931e-05 24186 0.0697477
60.5794 5.69066e-05 26624 0.0676247
62.8515 6.21152e-05 29594 0.0738144
65.2265 8.03558e-05 33536 0.0954906
67.6932 0.000142088 37166 0.16885
70.2489 0.000187822 41720 0.223198
72.8971 0.000271048 46280 0.3221
75.6319 0.000281488 51536 0.334505
78.4853 0.000277939 58466 0.330288
81.4754 0.000242275 65564 0.287907
84.5539 0.000232426 72080 0.276202
87.7413 0.000278915 81380 0.331447
91.0485 0.000435801 90070 0.517883
94.4801 0.000728278 101516 0.865447
98.0438 0.000866834 112736 1.0301
101.721 0.00045104 122371 0.535992
105.563 0.000256606 120908 0.304937
109.542 0.000251358 118888 0.2987
113.676 0.000223674 115424 0.265803
117.973 0.000224257 110068 0.266495
122.414 0.000275355 101516 0.327217
127.021 0.000395279 92536 0.469729
131.796 0.000588953 78532 0.699881
136.72 0.000998709 62872 1.18681
141.817 0.000667927 43009 0.793729
147.18 0.000563453 27262 0.669578
152.694 0.000431907 16264 0.513256
158.385 0.000680848 8614 0.809083
164.073 0.00164883 3046 1.95938
169.186 0.00391197 550 4.64878
174.125 0.00505326 1 6.00503
