# in Mpc/h Units 
# D1 = 0.0222112 
# k P N P(z=0)
1.5708 0.00531092 6 10.7653
2.22144 0.00640977 12 12.9927
2.7207 0.0079942 8 16.2044
3.14159 0.00120456 6 2.44166
3.51241 0.00147751 24 2.99493
3.84765 0.00104952 24 2.12741
4.44288 0.00082838 12 1.67914
4.71239 0.503161 30 1019.92
4.96729 0.000464357 24 0.94126
5.20974 0.00110609 24 2.24207
5.4414 0.00166997 8 3.38506
5.66359 0.000424386 24 0.860238
5.87738 0.00121104 48 2.4548
6.28319 0.000605139 6 1.22663
6.55703 0.000731006 84 1.48176
6.84694 0.000996246 24 2.01941
7.02481 0.000307363 24 0.623029
7.25476 0.000405865 72 0.822696
7.6953 0.000278719 24 0.564968
7.96377 0.000428586 102 0.868752
8.1621 0.000213591 32 0.432953
8.51684 0.000253859 120 0.514577
8.88577 0.000140715 12 0.285231
9.15858 0.000207306 144 0.420214
9.48256 0.15577 54 315.75
9.74593 0.000210735 96 0.427164
10.1275 0.000299272 168 0.606629
10.5564 0.000432283 144 0.876246
11.0536 0.000379261 146 0.768769
11.4241 0.00023924 240 0.484944
11.9234 0.000177386 192 0.359564
12.3255 0.000167698 168 0.339927
12.7651 0.000202977 270 0.411438
13.1907 0.000129414 228 0.262325
13.6659 0.000129355 344 0.262205
14.2646 0.0166337 342 33.7168
14.7875 0.000127029 456 0.25749
15.4187 0.00024134 396 0.4892
15.942 0.000166244 486 0.33698
16.5482 0.000146542 560 0.297043
17.1639 0.000158453 558 0.321187
17.8011 7.94209e-05 708 0.160988
18.4303 8.02329e-05 672 0.162634
19.1824 0.00417204 998 8.4568
19.9469 0.000149064 924 0.302155
20.6808 0.000133301 1014 0.270204
21.3842 7.74127e-05 1064 0.156917
22.2186 9.67046e-05 1434 0.196022
23.0657 5.30692e-05 1440 0.107572
23.935 0.00191695 1662 3.88569
24.8633 0.000122315 1898 0.247935
25.7971 6.57414e-05 2040 0.133259
26.7938 9.01393e-05 2378 0.182714
27.7886 0.00101708 2430 2.06165
28.8178 0.0003052 2964 0.618646
29.9415 6.95944e-05 3278 0.141069
31.0801 6.51654e-05 3618 0.132091
32.231 4.45594e-05 3896 0.0903228
33.4697 0.000442083 4770 0.89611
34.7575 4.72387e-05 4902 0.0957536
36.0407 4.96997e-05 5522 0.100742
37.3988 0.000253776 6402 0.514408
38.8321 5.17096e-05 7118 0.104816
40.2872 4.17373e-05 7634 0.0846023
41.8167 0.000152903 9090 0.309937
43.399 4.14436e-05 9566 0.0840069
45.0279 3.16397e-05 11034 0.0641343
46.7308 9.65143e-05 12290 0.195636
48.5017 3.62435e-05 13706 0.0734662
50.3097 2.81252e-05 14970 0.0570103
52.197 6.69665e-05 17198 0.135742
54.1738 2.71162e-05 19016 0.0549651
56.2203 4.61408e-05 21458 0.0935283
58.3613 2.79171e-05 24186 0.0565884
60.5794 3.80327e-05 26624 0.077093
62.8515 2.60441e-05 29594 0.0527919
65.2265 3.34056e-05 33536 0.0677137
67.6932 3.1112e-05 37166 0.0630647
70.2489 5.75371e-05 41720 0.116629
72.8971 0.000114805 46280 0.232711
75.6319 0.000203304 51536 0.412101
78.4853 0.000217696 58466 0.441274
81.4754 0.000212764 65564 0.431277
84.5539 0.000181174 72080 0.367242
87.7413 0.000207505 81380 0.420616
91.0485 0.00029072 90070 0.589295
94.4801 0.000671329 101516 1.3608
98.0438 0.00124543 112736 2.52451
101.721 0.000394016 122371 0.798678
105.563 0.0001921 120908 0.389389
109.542 0.000197736 118888 0.400815
113.676 0.000185996 115424 0.377018
117.973 0.000192272 110068 0.389738
122.414 0.000234933 101516 0.476214
127.021 0.000349215 92536 0.707865
131.796 0.000627516 78532 1.27199
136.72 0.00161523 62872 3.27409
141.817 0.0014713 43009 2.98236
147.18 0.000349246 27262 0.707928
152.694 0.0003853 16264 0.78101
158.385 0.000769392 8614 1.55957
164.073 0.00238191 3046 4.82817
169.186 0.00814227 550 16.5045
174.125 0.0147054 1 29.8082
