# in Mpc/h Units 
# D1 = 0.0173253 
# k P N P(z=0)
1.5708 0.00331778 6 11.0531
2.22144 0.00403387 12 13.4388
2.7207 0.00516189 8 17.1968
3.14159 0.000744603 6 2.48064
3.51241 0.000954637 24 3.18037
3.84765 0.000684272 24 2.27965
4.44288 0.000542651 12 1.80784
4.71239 0.161037 30 536.495
4.96729 0.000245207 24 0.816906
5.20974 0.000567099 24 1.88928
5.4414 0.000604064 8 2.01243
5.66359 0.000298634 24 0.994896
5.87738 0.000388148 48 1.29311
6.28319 0.000433947 6 1.44569
6.55703 0.000304344 84 1.01392
6.84694 0.000360001 24 1.19934
7.02481 0.000211214 24 0.703659
7.25476 0.000185162 72 0.616866
7.6953 0.00015336 24 0.510918
7.96377 0.000175155 102 0.583529
8.1621 0.000101029 32 0.336576
8.51684 0.00011411 120 0.380156
8.88577 6.49743e-05 12 0.216461
9.15858 9.0628e-05 144 0.301926
9.48256 0.0183703 54 61.2003
9.74593 0.000104885 96 0.349424
10.1275 9.36017e-05 168 0.311833
10.5564 9.75993e-05 144 0.325151
11.0536 8.72298e-05 146 0.290605
11.4241 6.41235e-05 240 0.213627
11.9234 5.01948e-05 192 0.167224
12.3255 5.70494e-05 168 0.19006
12.7651 4.06191e-05 270 0.135322
13.1907 4.00615e-05 228 0.133464
13.6659 4.21447e-05 344 0.140405
14.2646 0.000785226 342 2.61597
14.7875 3.03001e-05 456 0.100945
15.4187 3.8222e-05 396 0.127336
15.942 2.2484e-05 486 0.0749054
16.5482 2.34192e-05 560 0.0780208
17.1639 2.11465e-05 558 0.0704494
17.8011 1.816e-05 708 0.0604997
18.4303 1.67419e-05 672 0.0557756
19.1824 8.73274e-05 998 0.29093
19.9469 1.4472e-05 924 0.0482132
20.6808 1.24684e-05 1014 0.0415382
21.3842 1.11654e-05 1064 0.0371973
22.2186 9.94241e-06 1434 0.033123
23.0657 8.7062e-06 1440 0.0290046
23.935 2.18511e-05 1662 0.0727969
24.8633 7.77317e-06 1898 0.0258962
25.7971 8.75741e-06 2040 0.0291752
26.7938 1.27019e-05 2378 0.0423162
27.7886 8.96739e-06 2430 0.0298748
28.8178 0.000200122 2964 0.666705
29.9415 9.54992e-06 3278 0.0318155
31.0801 6.96505e-06 3618 0.023204
32.231 5.40958e-06 3896 0.018022
33.4697 4.73627e-06 4770 0.0157789
34.7575 4.21051e-06 4902 0.0140273
36.0407 4.12727e-06 5522 0.01375
37.3988 3.93703e-06 6402 0.0131162
38.8321 3.95244e-06 7118 0.0131675
40.2872 3.80041e-06 7634 0.012661
41.8167 3.74851e-06 9090 0.0124881
43.399 3.79249e-06 9566 0.0126347
45.0279 3.8629e-06 11034 0.0128692
46.7308 3.8909e-06 12290 0.0129625
48.5017 4.08623e-06 13706 0.0136132
50.3097 3.90895e-06 14970 0.0130226
52.197 4.06024e-06 17198 0.0135267
54.1738 4.25637e-06 19016 0.01418
56.2203 4.59145e-06 21458 0.0152964
58.3613 7.84724e-06 24186 0.026143
60.5794 5.40245e-06 26624 0.0179982
62.8515 5.84285e-06 29594 0.0194654
65.2265 6.73494e-06 33536 0.0224374
67.6932 8.18577e-06 37166 0.0272708
70.2489 1.11782e-05 41720 0.0372402
72.8971 2.26842e-05 46280 0.0755722
75.6319 7.46792e-05 51536 0.248793
78.4853 0.000172449 58466 0.574512
81.4754 0.000120316 65564 0.400832
84.5539 8.15023e-05 72080 0.271524
87.7413 9.58233e-05 81380 0.319235
91.0485 0.000105627 90070 0.351897
94.4801 0.000327049 101516 1.08956
98.0438 0.0010984 112736 3.65931
101.721 0.000360904 122371 1.20235
105.563 6.93328e-05 120908 0.230981
109.542 7.20169e-05 118888 0.239924
113.676 0.000140586 115424 0.46836
117.973 0.000167053 110068 0.556535
122.414 0.000179862 101516 0.599209
127.021 0.000264611 92536 0.881549
131.796 0.000488691 78532 1.62807
136.72 0.00162094 62872 5.40015
141.817 0.00186834 43009 6.22436
147.18 0.000327997 27262 1.09272
152.694 0.000561763 16264 1.87151
158.385 0.00126807 8614 4.22456
164.073 0.00428518 3046 14.276
169.186 0.0192973 550 64.2889
174.125 0.00419146 1 13.9638
