# in Mpc/h Units 
# D1 = 0.200648 
# k P N P(z=0)
1.5708 0.337127 6 8.37382
2.22144 0.364493 12 9.05356
2.7207 0.482878 8 11.9941
3.14159 0.0953376 6 2.36807
3.51241 0.086306 24 2.14374
3.84765 0.0880329 24 2.18663
4.44288 0.052779 12 1.31097
4.71239 2.60949 30 64.8166
4.96729 0.126595 24 3.14448
5.20974 0.202493 24 5.02968
5.4414 0.57503 8 14.283
5.66359 0.0494972 24 1.22945
5.87738 0.189796 48 4.7143
6.28319 0.0775776 6 1.92694
6.55703 0.108928 84 2.70564
6.84694 0.165506 24 4.11097
7.02481 0.0659315 24 1.63766
7.25476 0.0611836 72 1.51973
7.6953 0.09967 24 2.47568
7.96377 0.0546032 102 1.35628
8.1621 0.0406765 32 1.01036
8.51684 0.0444605 120 1.10435
8.88577 0.0762806 12 1.89472
9.15858 0.0502538 144 1.24825
9.48256 0.733963 54 18.2308
9.74593 0.074201 96 1.84306
10.1275 0.0766346 168 1.90351
10.5564 0.0622324 144 1.54578
11.0536 0.0621836 146 1.54457
11.4241 0.0472924 240 1.17469
11.9234 0.0385458 192 0.957431
12.3255 0.0310038 168 0.770096
12.7651 0.0277746 270 0.689889
13.1907 0.0293199 228 0.72827
13.6659 0.0273806 344 0.680101
14.2646 0.0633746 342 1.57415
14.7875 0.0290655 456 0.721953
15.4187 0.0301189 396 0.748116
15.942 0.0243046 486 0.603697
16.5482 0.0232718 560 0.578044
17.1639 0.018524 558 0.460115
17.8011 0.0160977 708 0.399847
18.4303 0.0160076 672 0.397609
19.1824 0.0184594 998 0.45851
19.9469 0.0142359 924 0.353602
20.6808 0.0126904 1014 0.315213
21.3842 0.0131104 1064 0.325647
22.2186 0.00949973 1434 0.235962
23.0657 0.0102332 1440 0.254179
23.935 0.00940369 1662 0.233576
24.8633 0.00778901 1898 0.19347
25.7971 0.00836916 2040 0.20788
26.7938 0.00723599 2378 0.179733
27.7886 0.00657695 2430 0.163363
28.8178 0.00547711 2964 0.136045
29.9415 0.00547028 3278 0.135875
31.0801 0.00566791 3618 0.140784
32.231 0.00479072 3896 0.118996
33.4697 0.00440225 4770 0.109347
34.7575 0.00395169 4902 0.0981553
36.0407 0.00399715 5522 0.0992845
37.3988 0.00360258 6402 0.0894839
38.8321 0.00327623 7118 0.0813776
40.2872 0.00311779 7634 0.0774421
41.8167 0.00263447 9090 0.0654371
43.399 0.00249078 9566 0.0618681
45.0279 0.00233712 11034 0.0580514
46.7308 0.00215262 12290 0.0534684
48.5017 0.00196184 13706 0.0487298
50.3097 0.00179669 14970 0.0446276
52.197 0.00164884 17198 0.0409552
54.1738 0.00149238 19016 0.037069
56.2203 0.00140279 21458 0.0348436
58.3613 0.00132446 24186 0.032898
60.5794 0.0012352 26624 0.030681
62.8515 0.00117181 29594 0.0291065
65.2265 0.0010968 33536 0.0272431
67.6932 0.00102489 37166 0.025457
70.2489 0.000984759 41720 0.0244602
72.8971 0.000911975 46280 0.0226524
75.6319 0.000869612 51536 0.0216001
78.4853 0.000837522 58466 0.020803
81.4754 0.000815139 65564 0.0202471
84.5539 0.000776804 72080 0.0192949
87.7413 0.000764123 81380 0.0189799
91.0485 0.000751108 90070 0.0186566
94.4801 0.000738742 101516 0.0183495
98.0438 0.000745279 112736 0.0185118
101.721 0.00074726 122371 0.018561
105.563 0.000729328 120908 0.0181156
109.542 0.000736572 118888 0.0182956
113.676 0.000732216 115424 0.0181874
117.973 0.000731155 110068 0.018161
122.414 0.000756443 101516 0.0187891
127.021 0.00077838 92536 0.019334
131.796 0.000812558 78532 0.020183
136.72 0.000876137 62872 0.0217622
141.817 0.000914687 43009 0.0227197
147.18 0.000915466 27262 0.0227391
152.694 0.00106303 16264 0.0264043
158.385 0.00116714 8614 0.0289904
164.073 0.00138426 3046 0.0343832
169.186 0.00164497 550 0.0408591
174.125 0.000183622 1 0.00456095
