# in Mpc/h Units 
# D1 = 0.0189309 
# k P N P(z=0)
1.5708 0.00392923 6 10.9639
2.22144 0.00476624 12 13.2995
2.7207 0.00604694 8 16.8731
3.14159 0.000881294 6 2.45912
3.51241 0.00112032 24 3.12609
3.84765 0.000801091 24 2.23533
4.44288 0.000636748 12 1.77675
4.71239 0.269338 30 751.55
4.96729 0.000310485 24 0.866364
5.20974 0.000722396 24 2.01574
5.4414 0.00087345 8 2.43724
5.66359 0.00033939 24 0.947018
5.87738 0.000617189 48 1.72218
6.28319 0.000506516 6 1.41336
6.55703 0.000421551 84 1.17628
6.84694 0.000539603 24 1.50568
7.02481 0.000241489 24 0.673841
7.25476 0.000248996 72 0.694786
7.6953 0.000196347 24 0.547877
7.96377 0.000246689 102 0.68835
8.1621 0.000132679 32 0.370223
8.51684 0.000152328 120 0.425049
8.88577 9.15175e-05 12 0.255366
9.15858 0.000125897 144 0.351296
9.48256 0.0493494 54 137.702
9.74593 0.000135464 96 0.377992
10.1275 0.000140745 168 0.392728
10.5564 0.000172594 144 0.481598
11.0536 0.000148874 146 0.415413
11.4241 0.000103233 240 0.288058
11.9234 7.92824e-05 192 0.221226
12.3255 8.86856e-05 168 0.247464
12.7651 7.27731e-05 270 0.203063
13.1907 5.88318e-05 228 0.164162
13.6659 6.48133e-05 344 0.180852
14.2646 0.00324536 342 9.05571
14.7875 4.80328e-05 456 0.134028
15.4187 7.66974e-05 396 0.214013
15.942 4.5275e-05 486 0.126333
16.5482 4.41744e-05 560 0.123262
17.1639 4.25875e-05 558 0.118834
17.8011 2.97013e-05 708 0.0828772
18.4303 2.96677e-05 672 0.0827835
19.1824 0.000513792 998 1.43366
19.9469 3.3699e-05 924 0.0940323
20.6808 2.62404e-05 1014 0.0732201
21.3842 2.10859e-05 1064 0.0588373
22.2186 2.00047e-05 1434 0.0558202
23.0657 1.54012e-05 1440 0.0429748
23.935 0.000154647 1662 0.43152
24.8633 1.87217e-05 1898 0.0522403
25.7971 1.49148e-05 2040 0.0416177
26.7938 2.1181e-05 2378 0.0591025
27.7886 5.68979e-05 2430 0.158765
28.8178 0.000215987 2964 0.602681
29.9415 1.53861e-05 3278 0.0429326
31.0801 1.18793e-05 3618 0.0331475
32.231 9.1414e-06 3896 0.0255077
33.4697 1.95596e-05 4770 0.0545781
34.7575 7.09684e-06 4902 0.0198027
36.0407 6.74808e-06 5522 0.0188295
37.3988 1.02921e-05 6402 0.0287186
38.8321 6.50642e-06 7118 0.0181552
40.2872 5.60948e-06 7634 0.0156524
41.8167 6.72855e-06 9090 0.018775
43.399 5.55248e-06 9566 0.0154934
45.0279 5.07089e-06 11034 0.0141496
46.7308 5.52919e-06 12290 0.0154284
48.5017 5.31096e-06 13706 0.0148195
50.3097 4.83699e-06 14970 0.0134969
52.197 5.16253e-06 17198 0.0144053
54.1738 5.09359e-06 19016 0.0142129
56.2203 5.47755e-06 21458 0.0152843
58.3613 8.55951e-06 24186 0.0238841
60.5794 6.35458e-06 26624 0.0177315
62.8515 7.03574e-06 29594 0.0196322
65.2265 8.16262e-06 33536 0.0227766
67.6932 1.06649e-05 37166 0.0297587
70.2489 1.85201e-05 41720 0.0516776
72.8971 5.0565e-05 46280 0.141094
75.6319 0.0001499 51536 0.418274
78.4853 0.00012376 58466 0.345335
81.4754 0.000107585 65564 0.3002
84.5539 8.20881e-05 72080 0.229055
87.7413 0.000114238 81380 0.318765
91.0485 0.000183731 90070 0.512675
94.4801 0.000446564 101516 1.24607
98.0438 0.000949175 112736 2.64853
101.721 0.000468809 122371 1.30814
105.563 6.98286e-05 120908 0.194847
109.542 0.000115195 118888 0.321436
113.676 0.000129166 115424 0.360419
117.973 0.000157934 110068 0.440691
122.414 0.000208895 101516 0.582892
127.021 0.000274349 92536 0.765532
131.796 0.00046117 78532 1.28683
136.72 0.00158315 62872 4.41756
141.817 0.0015474 43009 4.31779
147.18 0.000255446 27262 0.712786
152.694 0.000450089 16264 1.25591
158.385 0.00106072 8614 2.95978
164.073 0.00314641 3046 8.77959
169.186 0.0139174 550 38.8344
174.125 0.00149878 1 4.18214
