# in Mpc/h Units 
# D1 = 0.0542117 
# k P N P(z=0)
1.5708 0.0280166 6 9.53299
2.22144 0.0327502 12 11.1437
2.7207 0.0390388 8 13.2834
3.14159 0.00746277 6 2.5393
3.51241 0.00675771 24 2.29939
3.84765 0.0050191 24 1.70781
4.44288 0.0034136 12 1.16152
4.71239 1.50428 30 511.85
4.96729 0.00475951 24 1.61948
5.20974 0.00978771 24 3.33038
5.4414 0.0246535 8 8.38864
5.66359 0.00207609 24 0.706413
5.87738 0.00891936 48 3.03492
6.28319 0.00262757 6 0.894061
6.55703 0.00652874 84 2.22148
6.84694 0.00696874 24 2.3712
7.02481 0.00216606 24 0.737029
7.25476 0.00329646 72 1.12166
7.6953 0.00145075 24 0.493636
7.96377 0.00212767 102 0.723965
8.1621 0.00149578 32 0.508957
8.51684 0.00195872 120 0.666479
8.88577 0.000319978 12 0.108876
9.15858 0.00117242 144 0.398931
9.48256 0.403683 54 137.358
9.74593 0.00246579 96 0.839014
10.1275 0.0024931 168 0.848308
10.5564 0.00215188 144 0.732202
11.0536 0.00392365 146 1.33507
11.4241 0.00138257 240 0.470437
11.9234 0.0012777 192 0.434753
12.3255 0.000490855 168 0.167019
12.7651 0.000899808 270 0.306171
13.1907 0.000768548 228 0.261508
13.6659 0.000474453 344 0.161438
14.2646 0.0161691 342 5.50173
14.7875 0.000644601 456 0.219333
15.4187 0.000590026 396 0.200763
15.942 0.000734142 486 0.249801
16.5482 0.000459851 560 0.15647
17.1639 0.000273963 558 0.0932191
17.8011 0.000263894 708 0.0897932
18.4303 0.00019875 672 0.0676272
19.1824 0.000349648 998 0.118972
19.9469 0.000213421 924 0.072619
20.6808 0.000189658 1014 0.0645333
21.3842 0.000135559 1064 0.0461254
22.2186 0.000162553 1434 0.0553106
23.0657 0.000128002 1440 0.0435542
23.935 0.000411169 1662 0.139905
24.8633 0.00016805 1898 0.0571809
25.7971 0.000171805 2040 0.0584587
26.7938 0.000231379 2378 0.0787296
27.7886 0.000359109 2430 0.122191
28.8178 0.000279533 2964 0.0951145
29.9415 0.000201167 3278 0.0684494
31.0801 0.000194483 3618 0.0661751
32.231 0.000155127 3896 0.0527839
33.4697 0.000138653 4770 0.0471784
34.7575 0.000133271 4902 0.0453471
36.0407 0.000112764 5522 0.0383692
37.3988 0.000145825 6402 0.0496187
38.8321 0.000143327 7118 0.0487687
40.2872 0.000148762 7634 0.0506181
41.8167 0.000200513 9090 0.0682271
43.399 0.000193346 9566 0.0657883
45.0279 0.000173145 11034 0.0589147
46.7308 0.00019317 12290 0.0657283
48.5017 0.000215863 13706 0.0734501
50.3097 0.000162781 14970 0.0553882
52.197 0.000179164 17198 0.0609627
54.1738 0.000186452 19016 0.0634425
56.2203 0.000179491 21458 0.0610739
58.3613 0.0001663 24186 0.0565857
60.5794 0.000143666 26624 0.048884
62.8515 0.000143324 29594 0.0487677
65.2265 0.00015608 33536 0.053108
67.6932 0.000173241 37166 0.0589473
70.2489 0.000189097 41720 0.0643425
72.8971 0.000200357 46280 0.0681737
75.6319 0.000212422 51536 0.072279
78.4853 0.000228654 58466 0.0778021
81.4754 0.000243387 65564 0.0828153
84.5539 0.000246336 72080 0.0838188
87.7413 0.000250116 81380 0.0851051
91.0485 0.00026085 90070 0.0887572
94.4801 0.000285379 101516 0.0971038
98.0438 0.000293129 112736 0.0997408
101.721 0.000265436 122371 0.0903176
105.563 0.000251581 120908 0.0856036
109.542 0.000260549 118888 0.0886551
113.676 0.000273547 115424 0.0930775
117.973 0.000292461 110068 0.0995133
122.414 0.000320489 101516 0.10905
127.021 0.000360219 92536 0.122569
131.796 0.000416685 78532 0.141782
136.72 0.000478429 62872 0.162791
141.817 0.000477748 43009 0.16256
147.18 0.000525681 27262 0.178869
152.694 0.000628378 16264 0.213813
158.385 0.000882742 8614 0.300364
164.073 0.00119075 3046 0.405168
169.186 0.00167569 550 0.570175
174.125 0.00227923 1 0.775535
