# in Mpc/h Units 
# D1 = 0.130459 
# k P N P(z=0)
1.5708 0.150559 6 8.84632
2.22144 0.167996 12 9.87086
2.7207 0.216291 8 12.7085
3.14159 0.0449853 6 2.64317
3.51241 0.0371868 24 2.18496
3.84765 0.0341095 24 2.00415
4.44288 0.0207696 12 1.22035
4.71239 2.28402 30 134.201
4.96729 0.0514636 24 3.02381
5.20974 0.0863309 24 5.07249
5.4414 0.226419 8 13.3035
5.66359 0.0176155 24 1.03502
5.87738 0.0716265 48 4.20852
6.28319 0.0258285 6 1.51759
6.55703 0.0458854 84 2.69606
6.84694 0.0554393 24 3.25741
7.02481 0.0225077 24 1.32247
7.25476 0.0249261 72 1.46457
7.6953 0.0285986 24 1.68035
7.96377 0.0176026 102 1.03427
8.1621 0.0115478 32 0.678508
8.51684 0.0145012 120 0.852036
8.88577 0.0173574 12 1.01986
9.15858 0.0165923 144 0.974906
9.48256 0.578089 54 33.9664
9.74593 0.0293033 96 1.72175
10.1275 0.0255985 168 1.50408
10.5564 0.0187752 144 1.10316
11.0536 0.0255247 146 1.49974
11.4241 0.0132141 240 0.776412
11.9234 0.0107852 192 0.633698
12.3255 0.00783623 168 0.460429
12.7651 0.00780858 270 0.458804
13.1907 0.00674707 228 0.396434
13.6659 0.00804773 344 0.472855
14.2646 0.0336687 342 1.97825
14.7875 0.00800868 456 0.470561
15.4187 0.00702314 396 0.412654
15.942 0.00696659 486 0.409332
16.5482 0.004933 560 0.289845
17.1639 0.00408088 558 0.239778
17.8011 0.00352426 708 0.207073
18.4303 0.00344696 672 0.202531
19.1824 0.00546585 998 0.321154
19.9469 0.00280158 924 0.164611
20.6808 0.00310894 1014 0.18267
21.3842 0.00252802 1064 0.148538
22.2186 0.00187519 1434 0.110179
23.0657 0.00200723 1440 0.117938
23.935 0.00233679 1662 0.137301
24.8633 0.00174556 1898 0.102563
25.7971 0.00166461 2040 0.0978063
26.7938 0.00143156 2378 0.0841133
27.7886 0.00151759 2430 0.0891681
28.8178 0.00167137 2964 0.098204
29.9415 0.0015222 3278 0.0894387
31.0801 0.00133655 3618 0.0785309
32.231 0.00141524 3896 0.0831544
33.4697 0.001656 4770 0.0973005
34.7575 0.00147891 4902 0.0868955
36.0407 0.00129291 5522 0.0759668
37.3988 0.00130338 6402 0.0765822
38.8321 0.00126401 7118 0.0742687
40.2872 0.00128547 7634 0.0755296
41.8167 0.00117636 9090 0.0691185
43.399 0.000993968 9566 0.058402
45.0279 0.000939454 11034 0.0551989
46.7308 0.000846286 12290 0.0497247
48.5017 0.000753357 13706 0.0442645
50.3097 0.000666169 14970 0.0391417
52.197 0.000613852 17198 0.0360677
54.1738 0.000556895 19016 0.0327211
56.2203 0.000510191 21458 0.029977
58.3613 0.000479432 24186 0.0281697
60.5794 0.00045547 26624 0.0267618
62.8515 0.000445046 29594 0.0261493
65.2265 0.000436975 33536 0.0256751
67.6932 0.000430188 37166 0.0252763
70.2489 0.000415513 41720 0.024414
72.8971 0.000412353 46280 0.0242284
75.6319 0.000400331 51536 0.023522
78.4853 0.000390649 58466 0.0229531
81.4754 0.000378004 65564 0.0222102
84.5539 0.000369697 72080 0.0217221
87.7413 0.000364885 81380 0.0214393
91.0485 0.000369143 90070 0.0216895
94.4801 0.000376216 101516 0.0221051
98.0438 0.000385154 112736 0.0226303
101.721 0.000398265 122371 0.0234006
105.563 0.000403198 120908 0.0236904
109.542 0.000412624 118888 0.0242443
113.676 0.000419305 115424 0.0246369
117.973 0.000434565 110068 0.0255335
122.414 0.000446195 101516 0.0262168
127.021 0.000474356 92536 0.0278714
131.796 0.000517227 78532 0.0303904
136.72 0.000582009 62872 0.0341968
141.817 0.000623944 43009 0.0366607
147.18 0.000676457 27262 0.0397462
152.694 0.000736282 16264 0.0432613
158.385 0.000870439 8614 0.0511439
164.073 0.00112753 3046 0.0662494
169.186 0.00153477 550 0.0901778
174.125 0.00140212 1 0.0823834
