# in Mpc/h Units 
# D1 = 0.0346734 
# k P N P(z=0)
1.5708 0.0121348 6 10.0934
2.22144 0.0144357 12 12.0072
2.7207 0.0173342 8 14.4181
3.14159 0.00294691 6 2.45116
3.51241 0.00309801 24 2.57685
3.84765 0.00220243 24 1.83193
4.44288 0.00163046 12 1.35618
4.71239 1.13497 30 944.043
4.96729 0.00136815 24 1.13799
5.20974 0.00328335 24 2.73101
5.4414 0.00764154 8 6.35605
5.66359 0.000827381 24 0.688195
5.87738 0.0038053 48 3.16515
6.28319 0.00094845 6 0.788897
6.55703 0.00244849 84 2.03659
6.84694 0.0030926 24 2.57235
7.02481 0.000725752 24 0.603663
7.25476 0.00127071 72 1.05695
7.6953 0.000501688 24 0.417292
7.96377 0.00110858 102 0.92209
8.1621 0.000660344 32 0.549258
8.51684 0.000817216 120 0.67974
8.88577 0.000158116 12 0.131517
9.15858 0.000447717 144 0.3724
9.48256 0.466034 54 387.635
9.74593 0.000736524 96 0.612622
10.1275 0.00117379 168 0.976325
10.5564 0.00141615 144 1.17792
11.0536 0.00191528 146 1.59308
11.4241 0.000854351 240 0.710628
11.9234 0.000758052 192 0.630529
12.3255 0.000233894 168 0.194547
12.7651 0.000778679 270 0.647685
13.1907 0.000587426 228 0.488606
13.6659 0.000222292 344 0.184897
14.2646 0.0518943 342 43.1644
14.7875 0.000540333 456 0.449436
15.4187 0.000716872 396 0.596276
15.942 0.000822101 486 0.683803
16.5482 0.00066179 560 0.55046
17.1639 0.000472347 558 0.392886
17.8011 0.000311383 708 0.259
18.4303 0.000124857 672 0.103853
19.1824 0.0111836 998 9.3022
19.9469 0.000339781 924 0.282622
20.6808 0.000579588 1014 0.482087
21.3842 0.000232935 1064 0.19375
22.2186 0.000307888 1434 0.256094
23.0657 7.59863e-05 1440 0.0632036
23.935 0.0035291 1662 2.93541
24.8633 0.000281065 1898 0.233783
25.7971 0.000215063 2040 0.178884
26.7938 0.000221615 2378 0.184334
27.7886 0.000949187 2430 0.78951
28.8178 0.000405541 2964 0.337319
29.9415 0.000167391 3278 0.139232
31.0801 0.000173243 3618 0.144099
32.231 8.08845e-05 3896 0.0672777
33.4697 0.000182227 4770 0.151572
34.7575 7.39075e-05 4902 0.0614744
36.0407 5.42983e-05 5522 0.045164
37.3988 5.5803e-05 6402 0.0464156
38.8321 4.92789e-05 7118 0.0409889
40.2872 5.04451e-05 7634 0.041959
41.8167 5.61923e-05 9090 0.0467393
43.399 4.93913e-05 9566 0.0410825
45.0279 4.06181e-05 11034 0.0337851
46.7308 7.02691e-05 12290 0.0584481
48.5017 5.65865e-05 13706 0.0470672
50.3097 4.67322e-05 14970 0.0388707
52.197 7.68548e-05 17198 0.0639259
54.1738 5.37036e-05 19016 0.0446693
56.2203 6.76158e-05 21458 0.0562412
58.3613 6.7785e-05 24186 0.0563818
60.5794 8.66716e-05 26624 0.0720913
62.8515 0.000121419 29594 0.100993
65.2265 0.000146559 33536 0.121904
67.6932 0.000116658 37166 0.097033
70.2489 0.000137634 41720 0.114481
72.8971 0.00017805 46280 0.148098
75.6319 0.000192307 51536 0.159956
78.4853 0.00019722 58466 0.164043
81.4754 0.000189616 65564 0.157718
84.5539 0.000205742 72080 0.171131
87.7413 0.000241103 81380 0.200544
91.0485 0.000329086 90070 0.273725
94.4801 0.000447182 101516 0.371955
98.0438 0.000482357 112736 0.401213
101.721 0.000312696 122371 0.260092
105.563 0.000235607 120908 0.195972
109.542 0.000234134 118888 0.194747
113.676 0.000230342 115424 0.191593
117.973 0.000236542 110068 0.196749
122.414 0.000279682 101516 0.232633
127.021 0.000360427 92536 0.299794
131.796 0.00048539 78532 0.403735
136.72 0.000673005 62872 0.559789
141.817 0.000520284 43009 0.432759
147.18 0.000494389 27262 0.41122
152.694 0.000481221 16264 0.400267
158.385 0.00068467 8614 0.569491
164.073 0.00126059 3046 1.04853
169.186 0.00180353 550 1.50013
174.125 0.00558162 1 4.64265
