# in Mpc/h Units 
# D1 = 0.0247124 
# k P N P(z=0)
1.5708 0.00648105 6 10.6125
2.22144 0.00779304 12 12.7608
2.7207 0.00960313 8 15.7247
3.14159 0.00148477 6 2.43125
3.51241 0.001769 24 2.89666
3.84765 0.00124951 24 2.04603
4.44288 0.000978261 12 1.60186
4.71239 0.670649 30 1098.16
4.96729 0.000602533 24 0.986624
5.20974 0.00145003 24 2.37437
5.4414 0.00251766 8 4.12258
5.66359 0.000486814 24 0.797138
5.87738 0.00171534 48 2.80881
6.28319 0.000649648 6 1.06377
6.55703 0.00101633 84 1.6642
6.84694 0.00139246 24 2.2801
7.02481 0.000364851 24 0.59743
7.25476 0.000548875 72 0.898761
7.6953 0.000331032 24 0.542052
7.96377 0.000576872 102 0.944606
8.1621 0.000292496 32 0.478952
8.51684 0.00034624 120 0.566955
8.88577 0.000170572 12 0.279305
9.15858 0.000264066 144 0.432398
9.48256 0.252023 54 412.679
9.74593 0.000287879 96 0.471391
10.1275 0.000462188 168 0.756815
10.5564 0.00067913 144 1.11205
11.0536 0.000647016 146 1.05946
11.4241 0.000375384 240 0.614677
11.9234 0.000284585 192 0.465996
12.3255 0.000208672 168 0.341692
12.7651 0.000344529 270 0.564154
13.1907 0.000215458 228 0.352804
13.6659 0.000170619 344 0.279382
14.2646 0.0315831 342 51.7161
14.7875 0.000223423 456 0.365846
15.4187 0.000412465 396 0.675396
15.942 0.000327462 486 0.536206
16.5482 0.000273146 560 0.447266
17.1639 0.000289159 558 0.473486
17.8011 0.000141701 708 0.23203
18.4303 0.000118998 672 0.194855
19.1824 0.00912189 998 14.9367
19.9469 0.000283121 924 0.4636
20.6808 0.00030101 1014 0.492893
21.3842 0.00013985 1064 0.228998
22.2186 0.00021389 1434 0.350236
23.0657 8.60238e-05 1440 0.140861
23.935 0.00474447 1662 7.76888
24.8633 0.000282332 1898 0.462307
25.7971 0.000145431 2040 0.238137
26.7938 0.000202834 2378 0.332133
27.7886 0.00280516 2430 4.59334
28.8178 0.00042883 2964 0.702193
29.9415 0.000171149 3278 0.280249
31.0801 0.000161019 3618 0.263663
32.231 9.65322e-05 3896 0.158068
33.4697 0.00134429 4770 2.20122
34.7575 0.000134773 4902 0.220686
36.0407 0.000140606 5522 0.230237
37.3988 0.000823598 6402 1.34861
38.8321 0.000156844 7118 0.256826
40.2872 0.000126961 7634 0.207894
41.8167 0.000532385 9090 0.87176
43.399 0.000132767 9566 0.217401
45.0279 0.000100108 11034 0.163923
46.7308 0.000351905 12290 0.576231
48.5017 0.000126632 13706 0.207356
50.3097 8.83069e-05 14970 0.144599
52.197 0.000254911 17198 0.417407
54.1738 9.52149e-05 19016 0.155911
56.2203 0.000179516 21458 0.293951
58.3613 8.76113e-05 24186 0.14346
60.5794 0.000142825 26624 0.233871
62.8515 8.92196e-05 29594 0.146094
65.2265 0.000114894 33536 0.188135
67.6932 9.83277e-05 37166 0.161008
70.2489 0.00016581 41720 0.271507
72.8971 0.000272071 46280 0.445506
75.6319 0.000465565 51536 0.762344
78.4853 0.000445785 58466 0.729956
81.4754 0.000368434 65564 0.603297
84.5539 0.000337661 72080 0.552907
87.7413 0.000365464 81380 0.598434
91.0485 0.000499341 90070 0.817651
94.4801 0.000880616 101516 1.44197
98.0438 0.00109702 112736 1.79632
101.721 0.000673575 122371 1.10295
105.563 0.000421808 120908 0.690694
109.542 0.00045394 118888 0.743309
113.676 0.00034286 115424 0.56142
117.973 0.000298226 110068 0.488334
122.414 0.000338118 101516 0.553656
127.021 0.000451681 92536 0.739611
131.796 0.000717675 78532 1.17517
136.72 0.00146229 62872 2.39444
141.817 0.00106407 43009 1.74237
147.18 0.00112943 27262 1.8494
152.694 0.000503531 16264 0.824512
158.385 0.00065348 8614 1.07005
164.073 0.00182355 3046 2.98599
169.186 0.00591813 550 9.69071
174.125 0.0609471 1 99.7985
