# in Mpc/h Units 
# D1 = 0.0684223 
# k P N P(z=0)
1.5708 0.0436064 6 9.31441
2.22144 0.0503936 12 10.7642
2.7207 0.0605798 8 12.9399
3.14159 0.0121381 6 2.59273
3.51241 0.0104155 24 2.22478
3.84765 0.00805587 24 1.72075
4.44288 0.00528041 12 1.1279
4.71239 1.66658 30 355.985
4.96729 0.00940207 24 2.0083
5.20974 0.0177285 24 3.78684
5.4414 0.0440668 8 9.41273
5.66359 0.0035587 24 0.760145
5.87738 0.0147398 48 3.14845
6.28319 0.00484141 6 1.03413
6.55703 0.0109133 84 2.3311
6.84694 0.0111142 24 2.37402
7.02481 0.00402995 24 0.860804
7.25476 0.00548231 72 1.17103
7.6953 0.00306196 24 0.654039
7.96377 0.00333563 102 0.712497
8.1621 0.00239733 32 0.512073
8.51684 0.00309091 120 0.660224
8.88577 0.000999598 12 0.213516
9.15858 0.0023423 144 0.50032
9.48256 0.375736 54 80.2578
9.74593 0.00490178 96 1.04703
10.1275 0.0041596 168 0.888498
10.5564 0.00316358 144 0.675746
11.0536 0.00588779 146 1.25764
11.4241 0.00212461 240 0.45382
11.9234 0.00183274 192 0.391475
12.3255 0.000942892 168 0.201403
12.7651 0.00128964 270 0.275469
13.1907 0.00106066 228 0.22656
13.6659 0.000979831 344 0.209294
14.2646 0.0104853 342 2.23967
14.7875 0.000951624 456 0.203268
15.4187 0.000842079 396 0.179869
15.942 0.000966784 486 0.206507
16.5482 0.000585016 560 0.12496
17.1639 0.00048521 558 0.103642
17.8011 0.000456461 708 0.0975007
18.4303 0.000383003 672 0.0818101
19.1824 0.000378753 998 0.0809023
19.9469 0.000330512 924 0.0705978
20.6808 0.00033125 1014 0.0707555
21.3842 0.000230272 1064 0.0491866
22.2186 0.000256391 1434 0.0547656
23.0657 0.000222114 1440 0.047444
23.935 0.000333826 1662 0.0713059
24.8633 0.000204502 1898 0.043682
25.7971 0.000216252 2040 0.0461919
26.7938 0.000246869 2378 0.0527317
27.7886 0.000214722 2430 0.045865
28.8178 0.000262139 2964 0.0559933
29.9415 0.000217099 3278 0.0463727
31.0801 0.00023651 3618 0.050519
32.231 0.000226952 3896 0.0484773
33.4697 0.000412371 4770 0.0880832
34.7575 0.000292665 4902 0.0625138
36.0407 0.000311183 5522 0.0664691
37.3988 0.000386819 6402 0.0826251
38.8321 0.000413424 7118 0.088308
40.2872 0.000362399 7634 0.077409
41.8167 0.000323479 9090 0.0690956
43.399 0.00031481 9566 0.0672439
45.0279 0.000266809 11034 0.0569908
46.7308 0.000227879 12290 0.0486754
48.5017 0.000221206 13706 0.04725
50.3097 0.000206343 14970 0.0440753
52.197 0.000202209 17198 0.0431922
54.1738 0.000188031 19016 0.0401636
56.2203 0.000189893 21458 0.0405614
58.3613 0.000184817 24186 0.0394771
60.5794 0.000190491 26624 0.0406893
62.8515 0.000196859 29594 0.0420494
65.2265 0.00020609 33536 0.0440213
67.6932 0.000216229 37166 0.0461868
70.2489 0.000232005 41720 0.0495567
72.8971 0.000237739 46280 0.0507814
75.6319 0.000244376 51536 0.052199
78.4853 0.000246838 58466 0.0527249
81.4754 0.00025222 65564 0.0538746
84.5539 0.000252569 72080 0.0539492
87.7413 0.000257846 81380 0.0550763
91.0485 0.000262131 90070 0.0559917
94.4801 0.00027521 101516 0.0587852
98.0438 0.000286585 112736 0.0612149
101.721 0.000286698 122371 0.0612391
105.563 0.000286261 120908 0.0611459
109.542 0.00029795 118888 0.0636427
113.676 0.000308378 115424 0.06587
117.973 0.000323414 110068 0.0690818
122.414 0.000346053 101516 0.0739174
127.021 0.000381114 92536 0.0814065
131.796 0.000422511 78532 0.0902491
136.72 0.000476114 62872 0.101699
141.817 0.000505957 43009 0.108073
147.18 0.000537045 27262 0.114714
152.694 0.000614041 16264 0.13116
158.385 0.000799561 8614 0.170788
164.073 0.00102919 3046 0.219836
169.186 0.00127404 550 0.272138
174.125 0.00103816 1 0.221752
