# in Mpc/h Units 
# D1 = 0.0551908 
# k P N P(z=0)
1.5708 0.0289816 6 9.51456
2.22144 0.0338503 12 11.1129
2.7207 0.0403621 8 13.2507
3.14159 0.00774795 6 2.54362
3.51241 0.00698135 24 2.29195
3.84765 0.00519909 24 1.70684
4.44288 0.00352517 12 1.1573
4.71239 1.51636 30 497.817
4.96729 0.00501535 24 1.64652
5.20974 0.0102413 24 3.36218
5.4414 0.0257742 8 8.46156
5.66359 0.00216177 24 0.709702
5.87738 0.00925157 48 3.03726
6.28319 0.00275139 6 0.903271
6.55703 0.00678847 84 2.22863
6.84694 0.00720672 24 2.36594
7.02481 0.00226945 24 0.745052
7.25476 0.00342348 72 1.12392
7.6953 0.00153294 24 0.503258
7.96377 0.00219409 102 0.72031
8.1621 0.00154792 32 0.508177
8.51684 0.00202523 120 0.664875
8.88577 0.0003478 12 0.114181
9.15858 0.00123269 144 0.404688
9.48256 0.399981 54 131.312
9.74593 0.00259691 96 0.852556
10.1275 0.00258024 168 0.847083
10.5564 0.00220271 144 0.723142
11.0536 0.00403517 146 1.32473
11.4241 0.0014185 240 0.465689
11.9234 0.00130387 192 0.428057
12.3255 0.000514352 168 0.16886
12.7651 0.000914283 270 0.300156
13.1907 0.000779217 228 0.255814
13.6659 0.000499863 344 0.164103
14.2646 0.0153643 342 5.04404
14.7875 0.000655991 456 0.215359
15.4187 0.000598119 396 0.19636
15.942 0.000738915 486 0.242583
16.5482 0.000459008 560 0.150691
17.1639 0.000281641 558 0.0924618
17.8011 0.000271681 708 0.0891917
18.4303 0.0002075 672 0.0681213
19.1824 0.000316635 998 0.10395
19.9469 0.000219627 924 0.0721027
20.6808 0.000194985 1014 0.0640129
21.3842 0.000139005 1064 0.0456348
22.2186 0.000169983 1434 0.0558048
23.0657 0.00013229 1440 0.0434303
23.935 0.000427701 1662 0.140413
24.8633 0.000171405 1898 0.0562715
25.7971 0.000176553 2040 0.0579618
26.7938 0.000232074 2378 0.0761891
27.7886 0.000334109 2430 0.109687
28.8178 0.000269888 2964 0.0886033
29.9415 0.000198932 3278 0.0653085
31.0801 0.000191885 3618 0.0629951
32.231 0.000156671 3896 0.0514344
33.4697 0.000136781 4770 0.0449046
34.7575 0.000135962 4902 0.0446357
36.0407 0.000122849 5522 0.0403308
37.3988 0.000164078 6402 0.0538663
38.8321 0.000160636 7118 0.052736
40.2872 0.000163999 7634 0.0538404
41.8167 0.000216426 9090 0.0710518
43.399 0.000208172 9566 0.0683421
45.0279 0.000184187 11034 0.060468
46.7308 0.000197141 12290 0.0647205
48.5017 0.000220562 13706 0.0724097
50.3097 0.000165522 14970 0.0543402
52.197 0.000179267 17198 0.0588525
54.1738 0.000184335 19016 0.0605165
56.2203 0.000176602 21458 0.0579777
58.3613 0.000164154 24186 0.0538911
60.5794 0.000146642 26624 0.048142
62.8515 0.000146652 29594 0.0481454
65.2265 0.000159958 33536 0.0525138
67.6932 0.000176825 37166 0.058051
70.2489 0.000190568 41720 0.0625628
72.8971 0.000202758 46280 0.0665645
75.6319 0.000216994 51536 0.0712383
78.4853 0.000232739 58466 0.0764073
81.4754 0.000247381 65564 0.0812143
84.5539 0.000249832 72080 0.0820189
87.7413 0.000249955 81380 0.0820592
91.0485 0.000261278 90070 0.0857765
94.4801 0.000279772 101516 0.0918481
98.0438 0.000289395 112736 0.0950073
101.721 0.000265002 122371 0.0869992
105.563 0.000254731 120908 0.0836272
109.542 0.000262715 118888 0.0862482
113.676 0.000276866 115424 0.0908942
117.973 0.000292276 110068 0.0959533
122.414 0.000322871 101516 0.105997
127.021 0.000362675 92536 0.119065
131.796 0.00041862 78532 0.137431
136.72 0.000477023 62872 0.156605
141.817 0.000482244 43009 0.158319
147.18 0.000522647 27262 0.171583
152.694 0.000614838 16264 0.201849
158.385 0.000840891 8614 0.276061
164.073 0.00116489 3046 0.382428
169.186 0.00147465 550 0.484122
174.125 0.00224887 1 0.738294
