# in Mpc/h Units 
# D1 = 0.0722007 
# k P N P(z=0)
1.5708 0.0483242 6 9.27003
2.22144 0.0556861 12 10.6823
2.7207 0.0671711 8 12.8854
3.14159 0.0135744 6 2.60397
3.51241 0.0115397 24 2.21366
3.84765 0.00902704 24 1.73166
4.44288 0.00587179 12 1.12639
4.71239 1.70758 30 327.564
4.96729 0.0109807 24 2.10643
5.20974 0.0203487 24 3.9035
5.4414 0.0504708 8 9.68182
5.66359 0.00404378 24 0.775719
5.87738 0.0166888 48 3.2014
6.28319 0.00558971 6 1.07227
6.55703 0.0123153 84 2.36244
6.84694 0.012501 24 2.39807
7.02481 0.00466875 24 0.895608
7.25476 0.00620022 72 1.18939
7.6953 0.0036732 24 0.704631
7.96377 0.00376213 102 0.721689
8.1621 0.00270269 32 0.518458
8.51684 0.00346497 120 0.664685
8.88577 0.0012985 12 0.249091
9.15858 0.00277441 144 0.532215
9.48256 0.376753 54 72.2726
9.74593 0.005763 96 1.10552
10.1275 0.00477338 168 0.915677
10.5564 0.00355183 144 0.681347
11.0536 0.00656674 146 1.2597
11.4241 0.00241405 240 0.463087
11.9234 0.00205466 192 0.394146
12.3255 0.00111333 168 0.213569
12.7651 0.00146138 270 0.280336
13.1907 0.00119233 228 0.228725
13.6659 0.00117426 344 0.225258
14.2646 0.0103932 342 1.99373
14.7875 0.00109313 456 0.209695
15.4187 0.000961146 396 0.184377
15.942 0.00108989 486 0.209073
16.5482 0.000663905 560 0.127357
17.1639 0.000572965 558 0.109912
17.8011 0.000534206 708 0.102477
18.4303 0.000458401 672 0.0879351
19.1824 0.000443948 998 0.0851626
19.9469 0.000373606 924 0.0716688
20.6808 0.0003871 1014 0.0742574
21.3842 0.000271173 1064 0.0520191
22.2186 0.000282681 1434 0.0542267
23.0657 0.000261126 1440 0.0500919
23.935 0.000304793 1662 0.0584684
24.8633 0.00022469 1898 0.0431024
25.7971 0.000234945 2040 0.0450694
26.7938 0.000265452 2378 0.0509217
27.7886 0.000261793 2430 0.0502197
28.8178 0.000302438 2964 0.0580167
29.9415 0.000253933 3278 0.048712
31.0801 0.000275624 3618 0.052873
32.231 0.00026799 3896 0.0514086
33.4697 0.000519914 4770 0.0997351
34.7575 0.000364255 4902 0.0698751
36.0407 0.000368566 5522 0.0707019
37.3988 0.000429245 6402 0.082342
38.8321 0.000475821 7118 0.0912769
40.2872 0.000409219 7634 0.0785004
41.8167 0.000346143 9090 0.0664006
43.399 0.00033317 9566 0.063912
45.0279 0.000284144 11034 0.0545074
46.7308 0.000245658 12290 0.0471245
48.5017 0.000231847 13706 0.0444752
50.3097 0.00022526 14970 0.0432117
52.197 0.000212002 17198 0.0406684
54.1738 0.000199416 19016 0.0382541
56.2203 0.000198848 21458 0.038145
58.3613 0.000200046 24186 0.0383748
60.5794 0.000205072 26624 0.039339
62.8515 0.000211358 29594 0.0405448
65.2265 0.000220885 33536 0.0423723
67.6932 0.000226414 37166 0.043433
70.2489 0.000237552 41720 0.0455696
72.8971 0.000239558 46280 0.0459544
75.6319 0.000249235 51536 0.0478107
78.4853 0.000254317 58466 0.0487857
81.4754 0.000259207 65564 0.0497237
84.5539 0.000257898 72080 0.0494727
87.7413 0.000260229 81380 0.0499197
91.0485 0.000265336 90070 0.0508995
94.4801 0.000280694 101516 0.0538455
98.0438 0.000288554 112736 0.0553533
101.721 0.000292504 122371 0.056111
105.563 0.000294796 120908 0.0565508
109.542 0.000306454 118888 0.058787
113.676 0.00032054 115424 0.0614893
117.973 0.000333552 110068 0.0639853
122.414 0.000357489 101516 0.0685772
127.021 0.000389159 92536 0.0746523
131.796 0.000429479 78532 0.0823869
136.72 0.000487224 62872 0.0934643
141.817 0.000514707 43009 0.0987362
147.18 0.000554036 27262 0.106281
152.694 0.000619946 16264 0.118924
158.385 0.000806913 8614 0.15479
164.073 0.00100788 3046 0.193342
169.186 0.00130979 550 0.251258
174.125 0.000175244 1 0.0336171
