# in Mpc/h Units 
# D1 = 0.023428 
# k P N P(z=0)
1.5708 0.00586854 6 10.692
2.22144 0.00706915 12 12.8794
2.7207 0.00876188 8 15.9634
3.14159 0.00133482 6 2.43192
3.51241 0.00161899 24 2.94967
3.84765 0.00114573 24 2.08743
4.44288 0.000900482 12 1.6406
4.71239 0.586766 30 1069.04
4.96729 0.000529075 24 0.963931
5.20974 0.00126899 24 2.312
5.4414 0.00205648 8 3.74674
5.66359 0.000452839 24 0.825035
5.87738 0.00145253 48 2.64639
6.28319 0.000624806 6 1.13834
6.55703 0.000864408 84 1.57488
6.84694 0.00118572 24 2.16029
7.02481 0.000336382 24 0.612861
7.25476 0.000474839 72 0.865118
7.6953 0.000305105 24 0.555876
7.96377 0.000502369 102 0.915274
8.1621 0.0002506 32 0.456572
8.51684 0.000297608 120 0.542217
8.88577 0.000157133 12 0.286283
9.15858 0.000236604 144 0.431073
9.48256 0.202764 54 369.419
9.74593 0.00024532 96 0.446953
10.1275 0.000375806 168 0.684687
10.5564 0.00055105 144 1.00397
11.0536 0.000499559 146 0.910154
11.4241 0.000304042 240 0.553939
11.9234 0.000227117 192 0.413788
12.3255 0.000190136 168 0.346411
12.7651 0.000270255 270 0.492382
13.1907 0.000167891 228 0.305884
13.6659 0.000151721 344 0.276422
14.2646 0.0237966 342 43.3554
14.7875 0.000171002 456 0.311552
15.4187 0.000324525 396 0.591257
15.942 0.000239045 486 0.43552
16.5482 0.00020421 560 0.372054
17.1639 0.000220839 558 0.40235
17.8011 0.000108201 708 0.197133
18.4303 0.000101071 672 0.184142
19.1824 0.00650602 998 11.8534
19.9469 0.000214002 924 0.389895
20.6808 0.000208137 1014 0.379209
21.3842 0.000107038 1064 0.195014
22.2186 0.000150039 1434 0.273358
23.0657 7.1154e-05 1440 0.129637
23.935 0.003232 1662 5.88844
24.8633 0.000195532 1898 0.356243
25.7971 0.00010132 2040 0.184597
26.7938 0.000141544 2378 0.25788
27.7886 0.00184179 2430 3.35558
28.8178 0.000363603 2964 0.662454
29.9415 0.000114395 3278 0.208418
31.0801 0.000108298 3618 0.19731
32.231 7.00419e-05 3896 0.127611
33.4697 0.000852618 4770 1.5534
34.7575 8.57434e-05 4902 0.156217
36.0407 9.04861e-05 5522 0.164858
37.3988 0.000513642 6402 0.935813
38.8321 9.79736e-05 7118 0.1785
40.2872 7.92622e-05 7634 0.144409
41.8167 0.000325788 9090 0.593559
43.399 8.13715e-05 9566 0.148252
45.0279 6.16597e-05 11034 0.112339
46.7308 0.000213564 12290 0.389096
48.5017 7.48246e-05 13706 0.136324
50.3097 5.52346e-05 14970 0.100633
52.197 0.00015309 17198 0.278918
54.1738 5.61482e-05 19016 0.102297
56.2203 0.000107481 21458 0.195821
58.3613 5.39634e-05 24186 0.0983169
60.5794 8.65994e-05 26624 0.157777
62.8515 5.34715e-05 29594 0.0974205
65.2265 7.09864e-05 33536 0.129331
67.6932 5.83728e-05 37166 0.10635
70.2489 0.000101065 41720 0.184132
72.8971 0.000175705 46280 0.32012
75.6319 0.000306179 51536 0.557833
78.4853 0.000334936 58466 0.610225
81.4754 0.000283384 65564 0.516303
84.5539 0.000252203 72080 0.459493
87.7413 0.000275662 81380 0.502233
91.0485 0.000401404 90070 0.731325
94.4801 0.000799268 101516 1.4562
98.0438 0.00109506 112736 1.99512
101.721 0.000528269 122371 0.962463
105.563 0.000301894 120908 0.550026
109.542 0.000300237 118888 0.547006
113.676 0.000255194 115424 0.464942
117.973 0.000242392 110068 0.441618
122.414 0.000284053 101516 0.51752
127.021 0.000392731 92536 0.715523
131.796 0.000663099 78532 1.20811
136.72 0.00144386 62872 2.6306
141.817 0.00107211 43009 1.95329
147.18 0.000751009 27262 1.36828
152.694 0.000418049 16264 0.761651
158.385 0.000694874 8614 1.266
164.073 0.00182865 3046 3.33165
169.186 0.00521203 550 9.49588
174.125 0.0887867 1 161.762
