# in Mpc/h Units 
# D1 = 0.0761885 
# k P N P(z=0)
1.5708 0.0535618 6 9.22734
2.22144 0.061545 12 10.6026
2.7207 0.074533 8 12.8401
3.14159 0.0151778 6 2.61474
3.51241 0.0127971 24 2.20461
3.84765 0.010131 24 1.74532
4.44288 0.0065426 12 1.12712
4.71239 1.75062 30 301.587
4.96729 0.0128053 24 2.20603
5.20974 0.0233529 24 4.02311
5.4414 0.0578535 8 9.96669
5.66359 0.00460114 24 0.79266
5.87738 0.0189449 48 3.26372
6.28319 0.00645523 6 1.11207
6.55703 0.0139089 84 2.39615
6.84694 0.0141148 24 2.43161
7.02481 0.00541083 24 0.932149
7.25476 0.00702742 72 1.21065
7.6953 0.00441556 24 0.760688
7.96377 0.00426571 102 0.734874
8.1621 0.00305664 32 0.526582
8.51684 0.0038997 120 0.67182
8.88577 0.0016832 12 0.289973
9.15858 0.00329131 144 0.567009
9.48256 0.380947 54 65.6274
9.74593 0.00677467 96 1.1671
10.1275 0.0055101 168 0.94925
10.5564 0.0040248 144 0.69337
11.0536 0.00736343 146 1.26853
11.4241 0.00276718 240 0.476714
11.9234 0.00232879 192 0.401191
12.3255 0.00132057 168 0.227502
12.7651 0.00167613 270 0.288755
13.1907 0.00135839 228 0.234016
13.6659 0.0014089 344 0.242718
14.2646 0.0106797 342 1.83985
14.7875 0.00127417 456 0.219506
15.4187 0.00111421 396 0.19195
15.942 0.0012494 486 0.21524
16.5482 0.000766116 560 0.131982
17.1639 0.000679764 558 0.117106
17.8011 0.00062806 708 0.108199
18.4303 0.000551695 672 0.0950431
19.1824 0.000530399 998 0.0913743
19.9469 0.000428497 924 0.0738191
20.6808 0.000455426 1014 0.0784583
21.3842 0.000323658 1064 0.055758
22.2186 0.00031639 1434 0.054506
23.0657 0.000310447 1440 0.0534821
23.935 0.00030148 1662 0.0519373
24.8633 0.000257393 1898 0.0443423
25.7971 0.000264796 2040 0.0456176
26.7938 0.000294421 2378 0.0507212
27.7886 0.00033366 2430 0.0574811
28.8178 0.000361794 2964 0.062328
29.9415 0.00030745 3278 0.0529658
31.0801 0.000325665 3618 0.0561038
32.231 0.000321507 3896 0.0553875
33.4697 0.000628115 4770 0.108208
34.7575 0.00044355 4902 0.0764125
36.0407 0.00042987 5522 0.0740556
37.3988 0.000470905 6402 0.0811249
38.8321 0.000537762 7118 0.0926428
40.2872 0.000456893 7634 0.078711
41.8167 0.000376438 9090 0.0648508
43.399 0.00035564 9566 0.0612678
45.0279 0.000306996 11034 0.0528876
46.7308 0.00026868 12290 0.0462868
48.5017 0.000250571 13706 0.043167
50.3097 0.000247329 14970 0.0426084
52.197 0.000226406 17198 0.0390041
54.1738 0.000216322 19016 0.0372667
56.2203 0.000212569 21458 0.0366202
58.3613 0.000218077 24186 0.0375691
60.5794 0.000222014 26624 0.0382474
62.8515 0.000225913 29594 0.0389191
65.2265 0.000230909 33536 0.0397797
67.6932 0.000238337 37166 0.0410595
70.2489 0.00024636 41720 0.0424416
72.8971 0.000247486 46280 0.0426356
75.6319 0.000257137 51536 0.0442982
78.4853 0.000260125 58466 0.044813
81.4754 0.000266609 65564 0.04593
84.5539 0.00026546 72080 0.045732
87.7413 0.000265712 81380 0.0457754
91.0485 0.000272873 90070 0.0470091
94.4801 0.000283443 101516 0.0488301
98.0438 0.000293898 112736 0.0506312
101.721 0.000298108 122371 0.0513565
105.563 0.000303771 120908 0.0523321
109.542 0.000314706 118888 0.0542159
113.676 0.000327012 115424 0.0563359
117.973 0.000340573 110068 0.0586721
122.414 0.000366631 101516 0.0631611
127.021 0.000402141 92536 0.0692787
131.796 0.000435639 78532 0.0750495
136.72 0.000490483 62872 0.0844978
141.817 0.000525882 43009 0.0905962
147.18 0.000562673 27262 0.0969342
152.694 0.00064664 16264 0.1114
158.385 0.000797389 8614 0.13737
164.073 0.00105251 3046 0.181321
169.186 0.00147886 550 0.254771
174.125 0.0018189 1 0.313351
