# in Mpc/h Units 
# D1 = 0.225331 
# k P N P(z=0)
1.5708 0.415982 6 8.19279
2.22144 0.444686 12 8.75811
2.7207 0.588151 8 11.5837
3.14159 0.111702 6 2.19997
3.51241 0.108303 24 2.13303
3.84765 0.113199 24 2.22945
4.44288 0.0691745 12 1.36239
4.71239 2.65831 30 52.3555
4.96729 0.161575 24 3.18223
5.20974 0.253719 24 4.99701
5.4414 0.72986 8 14.3746
5.66359 0.0652033 24 1.28418
5.87738 0.243265 48 4.79111
6.28319 0.108233 6 2.13166
6.55703 0.140805 84 2.77316
6.84694 0.220766 24 4.348
7.02481 0.0893185 24 1.75913
7.25476 0.0803627 72 1.58275
7.6953 0.135878 24 2.67613
7.96377 0.0756057 102 1.48906
8.1621 0.0613918 32 1.20911
8.51684 0.0620535 120 1.22215
8.88577 0.105868 12 2.08507
9.15858 0.0698561 144 1.37582
9.48256 0.744886 54 14.6706
9.74593 0.0984883 96 1.93973
10.1275 0.101736 168 2.0037
10.5564 0.0850764 144 1.67558
11.0536 0.0820547 146 1.61607
11.4241 0.0681121 240 1.34147
11.9234 0.0563427 192 1.10967
12.3255 0.0464952 168 0.915726
12.7651 0.0409436 270 0.806385
13.1907 0.0455461 228 0.897032
13.6659 0.0403554 344 0.794802
14.2646 0.0739173 342 1.45581
14.7875 0.0424076 456 0.83522
15.4187 0.0430484 396 0.847841
15.942 0.0348633 486 0.686634
16.5482 0.035898 560 0.707013
17.1639 0.0280478 558 0.552403
17.8011 0.0251588 708 0.495504
18.4303 0.025506 672 0.502342
19.1824 0.0266795 998 0.525454
19.9469 0.0225582 924 0.444286
20.6808 0.0198992 1014 0.391917
21.3842 0.0209658 1064 0.412922
22.2186 0.0157189 1434 0.309585
23.0657 0.016634 1440 0.327607
23.935 0.0148615 1662 0.292697
24.8633 0.012733 1898 0.250778
25.7971 0.0133179 2040 0.262297
26.7938 0.0121335 2378 0.238969
27.7886 0.0110904 2430 0.218426
28.8178 0.00967403 2964 0.19053
29.9415 0.00907434 3278 0.178719
31.0801 0.00958742 3618 0.188825
32.231 0.00799645 3896 0.157491
33.4697 0.00719488 4770 0.141704
34.7575 0.00639263 4902 0.125903
36.0407 0.00657399 5522 0.129475
37.3988 0.00568567 6402 0.11198
38.8321 0.00543624 7118 0.107067
40.2872 0.00514022 7634 0.101237
41.8167 0.00461276 9090 0.0908485
43.399 0.00422025 9566 0.083118
45.0279 0.00379766 11034 0.0747951
46.7308 0.00348911 12290 0.0687181
48.5017 0.00326139 13706 0.0642332
50.3097 0.00297545 14970 0.0586017
52.197 0.00275334 17198 0.0542272
54.1738 0.00246381 19016 0.0485249
56.2203 0.00225146 21458 0.0443426
58.3613 0.00212033 24186 0.04176
60.5794 0.00196308 26624 0.0386629
62.8515 0.00181623 29594 0.0357706
65.2265 0.00171384 33536 0.0337541
67.6932 0.00160338 37166 0.0315787
70.2489 0.00150453 41720 0.0296318
72.8971 0.00142904 46280 0.028145
75.6319 0.00135591 51536 0.0267047
78.4853 0.00126658 58466 0.0249453
81.4754 0.00121196 65564 0.0238696
84.5539 0.00115669 72080 0.0227811
87.7413 0.00111778 81380 0.0220148
91.0485 0.00108724 90070 0.0214132
94.4801 0.00105291 101516 0.0207371
98.0438 0.00104249 112736 0.0205319
101.721 0.0010349 122371 0.0203823
105.563 0.00100458 120908 0.0197853
109.542 0.000973092 118888 0.0191651
113.676 0.000946442 115424 0.0186402
117.973 0.000943767 110068 0.0185875
122.414 0.000949075 101516 0.0186921
127.021 0.000967742 92536 0.0190597
131.796 0.00102348 78532 0.0201576
136.72 0.00105789 62872 0.0208351
141.817 0.00110475 43009 0.0217582
147.18 0.00115886 27262 0.0228238
152.694 0.00116758 16264 0.0229955
158.385 0.00134179 8614 0.0264266
164.073 0.00168651 3046 0.0332159
169.186 0.00243971 550 0.0480502
174.125 6.57134e-05 1 0.00129423
