# in Mpc/h Units 
# D1 = 0.0153068 
# k P N P(z=0)
1.5708 0.00261284 6 11.1517
2.22144 0.00318603 12 13.5981
2.7207 0.00410472 8 17.5191
3.14159 0.000576831 6 2.46194
3.51241 0.000752692 24 3.21252
3.84765 0.000545508 24 2.32825
4.44288 0.000425777 12 1.81724
4.71239 0.0499443 30 213.165
4.96729 0.000171822 24 0.733343
5.20974 0.000414279 24 1.76816
5.4414 0.000364853 8 1.55721
5.66359 0.000243293 24 1.03838
5.87738 0.000183729 48 0.784165
6.28319 0.000337288 6 1.43956
6.55703 0.000193653 84 0.826519
6.84694 0.000193793 24 0.827119
7.02481 0.000170562 24 0.727968
7.25476 0.000123608 72 0.527566
7.6953 0.000106497 24 0.454533
7.96377 0.000109668 102 0.46807
8.1621 6.96205e-05 32 0.297143
8.51684 7.58398e-05 120 0.323688
8.88577 3.95577e-05 12 0.168834
9.15858 5.66238e-05 144 0.241673
9.48256 0.00188959 54 8.06485
9.74593 7.35427e-05 96 0.313884
10.1275 5.84513e-05 168 0.249473
10.5564 4.93329e-05 144 0.210555
11.0536 4.7493e-05 146 0.202702
11.4241 3.8793e-05 240 0.16557
11.9234 2.96213e-05 192 0.126425
12.3255 3.32335e-05 168 0.141842
12.7651 2.30797e-05 270 0.0985051
13.1907 2.39085e-05 228 0.102043
13.6659 2.45763e-05 344 0.104893
14.2646 4.89843e-05 342 0.209068
14.7875 1.8866e-05 456 0.080521
15.4187 1.80877e-05 396 0.077199
15.942 1.2283e-05 486 0.0524245
16.5482 1.35475e-05 560 0.0578213
17.1639 1.22385e-05 558 0.0522345
17.8011 1.11439e-05 708 0.0475627
18.4303 9.59729e-06 672 0.0409617
19.1824 9.74171e-06 998 0.0415781
19.9469 7.34753e-06 924 0.0313596
20.6808 7.3163e-06 1014 0.0312263
21.3842 6.87184e-06 1064 0.0293293
22.2186 6.13471e-06 1434 0.0261833
23.0657 5.82017e-06 1440 0.0248408
23.935 5.25633e-06 1662 0.0224343
24.8633 4.46609e-06 1898 0.0190615
25.7971 5.57943e-06 2040 0.0238133
26.7938 8.64921e-06 2378 0.0369152
27.7886 4.27803e-06 2430 0.0182588
28.8178 0.000189684 2964 0.80958
29.9415 6.69113e-06 3278 0.0285581
31.0801 4.58333e-06 3618 0.0195619
32.231 3.85076e-06 3896 0.0164352
33.4697 3.08451e-06 4770 0.0131648
34.7575 3.0788e-06 4902 0.0131405
36.0407 3.03515e-06 5522 0.0129542
37.3988 3.05823e-06 6402 0.0130527
38.8321 3.0715e-06 7118 0.0131093
40.2872 3.14819e-06 7634 0.0134366
41.8167 3.14084e-06 9090 0.0134053
43.399 3.16303e-06 9566 0.0135
45.0279 3.3289e-06 11034 0.0142079
46.7308 3.45351e-06 12290 0.0147397
48.5017 3.61787e-06 13706 0.0154413
50.3097 3.48149e-06 14970 0.0148592
52.197 3.75147e-06 17198 0.0160115
54.1738 3.84286e-06 19016 0.0164015
56.2203 4.30868e-06 21458 0.0183896
58.3613 7.32326e-06 24186 0.031256
60.5794 4.78209e-06 26624 0.0204102
62.8515 4.94124e-06 29594 0.0210895
65.2265 5.49821e-06 33536 0.0234666
67.6932 6.28626e-06 37166 0.02683
70.2489 7.62278e-06 41720 0.0325344
72.8971 1.1242e-05 46280 0.0479814
75.6319 1.82111e-05 51536 0.0777257
78.4853 3.20508e-05 58466 0.136794
81.4754 8.30918e-05 65564 0.35464
84.5539 0.000145091 72080 0.619257
87.7413 0.00017482 81380 0.746142
91.0485 0.00010877 90070 0.464237
94.4801 0.000297318 101516 1.26897
98.0438 0.000902088 112736 3.85016
101.721 0.000472372 122371 2.01611
105.563 3.33031e-05 120908 0.142139
109.542 4.70258e-05 118888 0.200708
113.676 8.65983e-05 115424 0.369605
117.973 0.000170244 110068 0.726611
122.414 0.000287402 101516 1.22664
127.021 0.000363408 92536 1.55104
131.796 0.000444152 78532 1.89566
136.72 0.00145265 62872 6.19997
141.817 0.00247962 43009 10.5831
147.18 0.000714613 27262 3.05
152.694 0.00125186 16264 5.34301
158.385 0.00240921 8614 10.2826
164.073 0.00707568 3046 30.1994
169.186 0.041394 550 176.672
174.125 0.130982 1 559.037
