# in Mpc/h Units 
# D1 = 0.207945 
# k P N P(z=0)
1.5708 0.359704 6 8.31856
2.22144 0.387506 12 8.9615
2.7207 0.513673 8 11.8793
3.14159 0.100319 6 2.31999
3.51241 0.0925635 24 2.14063
3.84765 0.0951533 24 2.20053
4.44288 0.057451 12 1.32862
4.71239 2.62586 30 60.726
4.96729 0.136479 24 3.15623
5.20974 0.216888 24 5.01577
5.4414 0.618843 8 14.3114
5.66359 0.0538902 24 1.24627
5.87738 0.205114 48 4.7435
6.28319 0.0858052 6 1.98434
6.55703 0.117782 84 2.72384
6.84694 0.181114 24 4.18847
7.02481 0.0725438 24 1.67766
7.25476 0.0664018 72 1.53562
7.6953 0.109705 24 2.53706
7.96377 0.0603579 102 1.39584
8.1621 0.0462831 32 1.07035
8.51684 0.0493076 120 1.14029
8.88577 0.0851264 12 1.96864
9.15858 0.0556293 144 1.28649
9.48256 0.73879 54 17.0853
9.74593 0.0807766 96 1.86805
10.1275 0.0836926 168 1.93549
10.5564 0.0685535 144 1.58538
11.0536 0.0675841 146 1.56296
11.4241 0.0529392 240 1.22428
11.9234 0.0433087 192 1.00156
12.3255 0.034976 168 0.808859
12.7651 0.0312559 270 0.722829
13.1907 0.0335918 228 0.776849
13.6659 0.0307623 344 0.711413
14.2646 0.0661908 342 1.53074
14.7875 0.0325221 456 0.75211
15.4187 0.0336674 396 0.778597
15.942 0.0270923 486 0.62654
16.5482 0.0265545 560 0.614104
17.1639 0.0210172 558 0.486046
17.8011 0.0185048 708 0.427944
18.4303 0.0184721 672 0.427187
19.1824 0.0205646 998 0.47558
19.9469 0.0163733 924 0.37865
20.6808 0.0144925 1014 0.335156
21.3842 0.0150879 1064 0.348925
22.2186 0.0109669 1434 0.253621
23.0657 0.0118041 1440 0.272983
23.935 0.0107044 1662 0.247551
24.8633 0.00895028 1898 0.206985
25.7971 0.00955062 2040 0.220869
26.7938 0.00838688 2378 0.193956
27.7886 0.00760119 2430 0.175786
28.8178 0.00636269 2964 0.147144
29.9415 0.00629381 3278 0.145551
31.0801 0.00654136 3618 0.151276
32.231 0.00549459 3896 0.127069
33.4697 0.00503137 4770 0.116356
34.7575 0.00448233 4902 0.103659
36.0407 0.00457816 5522 0.105875
37.3988 0.0040709 6402 0.0941441
38.8321 0.00377143 7118 0.0872185
40.2872 0.00356586 7634 0.0824645
41.8167 0.0030491 9090 0.0705138
43.399 0.00284176 9566 0.0657189
45.0279 0.00264893 11034 0.0612595
46.7308 0.0024605 12290 0.0569019
48.5017 0.00225095 13706 0.0520556
50.3097 0.00202963 14970 0.0469374
52.197 0.00187792 17198 0.0434289
54.1738 0.00169943 19016 0.0393011
56.2203 0.00158553 21458 0.0366673
58.3613 0.00149412 24186 0.0345531
60.5794 0.0013833 26624 0.0319903
62.8515 0.00129901 29594 0.030041
65.2265 0.00121534 33536 0.0281061
67.6932 0.00113344 37166 0.026212
70.2489 0.00107461 41720 0.0248516
72.8971 0.000997627 46280 0.0230712
75.6319 0.000938831 51536 0.0217115
78.4853 0.000898645 58466 0.0207822
81.4754 0.00086016 65564 0.0198922
84.5539 0.000814566 72080 0.0188377
87.7413 0.00079174 81380 0.0183099
91.0485 0.00077029 90070 0.0178138
94.4801 0.000753382 101516 0.0174228
98.0438 0.000755178 112736 0.0174643
101.721 0.000755849 122371 0.0174798
105.563 0.000742218 120908 0.0171646
109.542 0.000734627 118888 0.0169891
113.676 0.000728217 115424 0.0168408
117.973 0.000733882 110068 0.0169718
122.414 0.000749975 101516 0.017344
127.021 0.000763231 92536 0.0176506
131.796 0.000795378 78532 0.018394
136.72 0.00084449 62872 0.0195298
141.817 0.000894537 43009 0.0206872
147.18 0.000959468 27262 0.0221888
152.694 0.00104398 16264 0.0241433
158.385 0.0012441 8614 0.0287713
164.073 0.00156767 3046 0.0362541
169.186 0.00183678 550 0.0424776
174.125 0.0044836 1 0.103688
