# in Mpc/h Units 
# D1 = 0.141763 
# k P N P(z=0)
1.5708 0.176364 6 8.77575
2.22144 0.195846 12 9.74511
2.7207 0.25438 8 12.6577
3.14159 0.0527497 6 2.62478
3.51241 0.0438181 24 2.18035
3.84765 0.0411577 24 2.04797
4.44288 0.0247291 12 1.2305
4.71239 2.36613 30 117.737
4.96729 0.0617713 24 3.07369
5.20974 0.103035 24 5.12693
5.4414 0.274883 8 13.6779
5.66359 0.0217068 24 1.08011
5.87738 0.087131 48 4.33556
6.28319 0.0317271 6 1.57871
6.55703 0.0542069 84 2.69729
6.84694 0.0691265 24 3.43968
7.02481 0.0277402 24 1.38033
7.25476 0.0295635 72 1.47106
7.6953 0.037274 24 1.85472
7.96377 0.0218881 102 1.08913
8.1621 0.0142842 32 0.710768
8.51684 0.0178859 120 0.889988
8.88577 0.0235558 12 1.17212
9.15858 0.0205398 144 1.02204
9.48256 0.619226 54 30.8122
9.74593 0.0351682 96 1.74994
10.1275 0.0318073 168 1.58271
10.5564 0.0239008 144 1.18928
11.0536 0.0304359 146 1.51447
11.4241 0.0167729 240 0.834606
11.9234 0.0136455 192 0.67899
12.3255 0.010186 168 0.506845
12.7651 0.00991055 270 0.493141
13.1907 0.00876615 228 0.436196
13.6659 0.0102064 344 0.507864
14.2646 0.0396195 342 1.97144
14.7875 0.0104142 456 0.518204
15.4187 0.00943645 396 0.46955
15.942 0.00904696 486 0.450169
16.5482 0.00672895 560 0.334827
17.1639 0.0055317 558 0.275253
17.8011 0.00471184 708 0.234457
18.4303 0.00457084 672 0.227441
19.1824 0.00719982 998 0.358257
19.9469 0.00385902 924 0.192022
20.6808 0.00413242 1014 0.205626
21.3842 0.00352829 1064 0.175565
22.2186 0.00260754 1434 0.129749
23.0657 0.00276054 1440 0.137362
23.935 0.00311575 1662 0.155037
24.8633 0.00236063 1898 0.117463
25.7971 0.00227865 2040 0.113384
26.7938 0.00186958 2378 0.0930285
27.7886 0.00189613 2430 0.0943501
28.8178 0.00199634 2964 0.0993362
29.9415 0.0018613 3278 0.0926168
31.0801 0.00167966 3618 0.0835783
32.231 0.0016968 3896 0.0844313
33.4697 0.00192423 4770 0.0957479
34.7575 0.00171256 4902 0.0852157
36.0407 0.00152599 5522 0.075932
37.3988 0.0015157 6402 0.0754199
38.8321 0.00143211 7118 0.0712606
40.2872 0.00145787 7634 0.0725422
41.8167 0.001285 9090 0.0639406
43.399 0.00114029 9566 0.05674
45.0279 0.0010699 11034 0.0532372
46.7308 0.000959235 12290 0.0477307
48.5017 0.000863339 13706 0.042959
50.3097 0.000770311 14970 0.03833
52.197 0.000711664 17198 0.0354118
54.1738 0.000652842 19016 0.0324849
56.2203 0.000597699 21458 0.029741
58.3613 0.000549215 24186 0.0273285
60.5794 0.000531037 26624 0.026424
62.8515 0.000504561 29594 0.0251065
65.2265 0.000487746 33536 0.0242698
67.6932 0.00047684 37166 0.0237272
70.2489 0.000459304 41720 0.0228546
72.8971 0.000452138 46280 0.022498
75.6319 0.00043703 51536 0.0217463
78.4853 0.00042247 58466 0.0210218
81.4754 0.000410288 65564 0.0204156
84.5539 0.000400542 72080 0.0199306
87.7413 0.000394124 81380 0.0196113
91.0485 0.000398723 90070 0.0198401
94.4801 0.000405232 101516 0.020164
98.0438 0.000418371 112736 0.0208178
101.721 0.000431808 122371 0.0214864
105.563 0.000434629 120908 0.0216268
109.542 0.000431837 118888 0.0214878
113.676 0.000438837 115424 0.0218362
117.973 0.000453841 110068 0.0225827
122.414 0.000470725 101516 0.0234229
127.021 0.000500159 92536 0.0248875
131.796 0.000548217 78532 0.0272788
136.72 0.000612799 62872 0.0304924
141.817 0.000665002 43009 0.0330899
147.18 0.000693091 27262 0.0344877
152.694 0.000775544 16264 0.0385904
158.385 0.000910416 8614 0.0453016
164.073 0.00110731 3046 0.0550989
169.186 0.00154408 550 0.0768322
174.125 0.000510307 1 0.0253924
