# in Mpc/h Units 
# D1 = 0.0274987 
# k P N P(z=0)
1.5708 0.00789915 6 10.4462
2.22144 0.009466 12 12.5183
2.7207 0.0115455 8 15.2683
3.14159 0.00183791 6 2.43053
3.51241 0.00210829 24 2.78809
3.84765 0.00148944 24 1.9697
4.44288 0.00114875 12 1.51915
4.71239 0.833791 30 1102.64
4.96729 0.000774721 24 1.02452
5.20974 0.00188687 24 2.49528
5.4414 0.00368114 8 4.8681
5.66359 0.000568588 24 0.751926
5.87738 0.00229475 48 3.03467
6.28319 0.000704348 6 0.931461
6.55703 0.00137365 84 1.81658
6.84694 0.00186006 24 2.45983
7.02481 0.000442736 24 0.585494
7.25476 0.000726926 72 0.961319
7.6953 0.000375918 24 0.497131
7.96377 0.000737703 102 0.975571
8.1621 0.000385239 32 0.509457
8.51684 0.000464651 120 0.614475
8.88577 0.000181135 12 0.239541
9.15858 0.000317936 144 0.420453
9.48256 0.346569 54 458.318
9.74593 0.000390666 96 0.516634
10.1275 0.000666182 168 0.880988
10.5564 0.000942942 144 1.24699
11.0536 0.000994092 146 1.31463
11.4241 0.000535268 240 0.707862
11.9234 0.000420872 192 0.556579
12.3255 0.000228226 168 0.301817
12.7651 0.000507237 270 0.670793
13.1907 0.000333533 228 0.441079
13.6659 0.000200387 344 0.265
14.2646 0.0458638 342 60.6523
14.7875 0.000341676 456 0.451848
15.4187 0.000579335 396 0.766138
15.942 0.000525248 486 0.694611
16.5482 0.000430553 560 0.569382
17.1639 0.000419781 558 0.555136
17.8011 0.000221035 708 0.292306
18.4303 0.000140396 672 0.185666
19.1824 0.0135901 998 17.9721
19.9469 0.000395326 924 0.522797
20.6808 0.000498473 1014 0.659202
21.3842 0.000200445 1064 0.265077
22.2186 0.000342845 1434 0.453394
23.0657 0.00010038 1440 0.132747
23.935 0.00706709 1662 9.34583
24.8633 0.000427805 1898 0.565749
25.7971 0.00023591 2040 0.311978
26.7938 0.000314722 2378 0.416202
27.7886 0.00406202 2430 5.3718
28.8178 0.000524271 2964 0.693318
29.9415 0.000275818 3278 0.364754
31.0801 0.000252371 3618 0.333746
32.231 0.000130138 3896 0.1721
33.4697 0.00187783 4770 2.48333
34.7575 0.00021444 4902 0.283585
36.0407 0.000207473 5522 0.274372
37.3988 0.00107327 6402 1.41934
38.8321 0.000217938 7118 0.28821
40.2872 0.000187691 7634 0.248211
41.8167 0.000643807 9090 0.851398
43.399 0.000173206 9566 0.229056
45.0279 0.000139808 11034 0.184888
46.7308 0.000386127 12290 0.510631
48.5017 0.00016297 13706 0.215519
50.3097 0.000101398 14970 0.134093
52.197 0.000255496 17198 0.337879
54.1738 0.000115078 19016 0.152184
56.2203 0.000164186 21458 0.217127
58.3613 9.30673e-05 24186 0.123076
60.5794 0.000118573 26624 0.156806
62.8515 9.38479e-05 29594 0.124109
65.2265 0.000105106 33536 0.138997
67.6932 0.000140844 37166 0.186258
70.2489 0.000224387 41720 0.29674
72.8971 0.000362768 46280 0.47974
75.6319 0.000440295 51536 0.582265
78.4853 0.000422534 58466 0.558777
81.4754 0.000331171 65564 0.437954
84.5539 0.000289976 72080 0.383477
87.7413 0.000318697 81380 0.421459
91.0485 0.000462016 90070 0.610989
94.4801 0.000904043 101516 1.19555
98.0438 0.00114408 112736 1.51299
101.721 0.000565093 122371 0.747304
105.563 0.000327407 120908 0.432977
109.542 0.000307132 118888 0.406165
113.676 0.000259058 115424 0.342589
117.973 0.000249091 110068 0.329408
122.414 0.000291785 101516 0.385869
127.021 0.000408468 92536 0.540175
131.796 0.000618679 78532 0.818168
136.72 0.00117267 62872 1.55079
141.817 0.000820158 43009 1.08461
147.18 0.00063849 27262 0.844367
152.694 0.000441861 16264 0.584337
158.385 0.000657513 8614 0.869524
164.073 0.00156411 3046 2.06844
169.186 0.00382304 550 5.05575
174.125 0.0129201 1 17.086
