# in Mpc/h Units 
# D1 = 0.175688 
# k P N P(z=0)
1.5708 0.26387 6 8.5488
2.22144 0.288728 12 9.35415
2.7207 0.381448 8 12.3581
3.14159 0.0772145 6 2.50158
3.51241 0.0666847 24 2.16043
3.84765 0.0659234 24 2.13577
4.44288 0.0393414 12 1.27457
4.71239 2.53676 30 82.1853
4.96729 0.0962748 24 3.11909
5.20974 0.157236 24 5.0941
5.4414 0.437514 8 14.1745
5.66359 0.0362245 24 1.17359
5.87738 0.141902 48 4.59731
6.28319 0.0540038 6 1.7496
6.55703 0.082653 84 2.67777
6.84694 0.118764 24 3.84769
7.02481 0.0469552 24 1.52125
7.25476 0.0458635 72 1.48587
7.6953 0.0694972 24 2.25155
7.96377 0.0380807 102 1.23373
8.1621 0.0259205 32 0.839765
8.51684 0.0308725 120 1.0002
8.88577 0.0498886 12 1.61628
9.15858 0.0351569 144 1.13901
9.48256 0.704168 54 22.8135
9.74593 0.0550974 96 1.78503
10.1275 0.0549936 168 1.78167
10.5564 0.043402 144 1.40613
11.0536 0.0466929 146 1.51275
11.4241 0.0313026 240 1.01413
11.9234 0.0255244 192 0.826934
12.3255 0.0200652 168 0.650068
12.7651 0.0183088 270 0.593164
13.1907 0.0180032 228 0.583264
13.6659 0.0184149 344 0.5966
14.2646 0.054338 342 1.76043
14.7875 0.0196621 456 0.63701
15.4187 0.0196513 396 0.636657
15.942 0.0166972 486 0.540951
16.5482 0.0144951 560 0.46961
17.1639 0.0118329 558 0.38336
17.8011 0.00988544 708 0.320266
18.4303 0.00975978 672 0.316195
19.1824 0.0130052 998 0.42134
19.9469 0.00872271 924 0.282596
20.6808 0.0081227 1014 0.263157
21.3842 0.00805032 1064 0.260812
22.2186 0.00587378 1434 0.190297
23.0657 0.00615074 1440 0.19927
23.935 0.00611265 1662 0.198036
24.8633 0.00489457 1898 0.158573
25.7971 0.00524871 2040 0.170046
26.7938 0.00422855 2378 0.136996
27.7886 0.00394161 2430 0.127699
28.8178 0.00344985 2964 0.111767
29.9415 0.00334104 3278 0.108242
31.0801 0.00347175 3618 0.112477
32.231 0.00298315 3896 0.0966475
33.4697 0.00293108 4770 0.0949605
34.7575 0.00260809 4902 0.0844962
36.0407 0.00260117 5522 0.084272
37.3988 0.00237822 6402 0.0770492
38.8321 0.00207657 7118 0.0672762
40.2872 0.00218097 7634 0.0706587
41.8167 0.00184724 9090 0.0598465
43.399 0.00172815 9566 0.0559882
45.0279 0.00164571 11034 0.0533172
46.7308 0.00146747 12290 0.0475429
48.5017 0.00131926 13706 0.0427409
50.3097 0.00122321 14970 0.0396294
52.197 0.00112931 17198 0.0365873
54.1738 0.0010376 19016 0.0336159
56.2203 0.000952907 21458 0.0308721
58.3613 0.000891083 24186 0.0288691
60.5794 0.000842473 26624 0.0272943
62.8515 0.00079532 29594 0.0257666
65.2265 0.000754817 33536 0.0244544
67.6932 0.000728199 37166 0.023592
70.2489 0.000693777 41720 0.0224768
72.8971 0.000666811 46280 0.0216032
75.6319 0.00064189 51536 0.0207958
78.4853 0.000618815 58466 0.0200482
81.4754 0.000600729 65564 0.0194623
84.5539 0.000587255 72080 0.0190258
87.7413 0.000584504 81380 0.0189366
91.0485 0.000576106 90070 0.0186646
94.4801 0.000584499 101516 0.0189365
98.0438 0.000585519 112736 0.0189695
101.721 0.000589294 122371 0.0190918
105.563 0.000594029 120908 0.0192452
109.542 0.000600227 118888 0.019446
113.676 0.000604393 115424 0.019581
117.973 0.000613121 110068 0.0198637
122.414 0.000622656 101516 0.0201727
127.021 0.00065163 92536 0.0211113
131.796 0.000692734 78532 0.022443
136.72 0.000752017 62872 0.0243637
141.817 0.000799566 43009 0.0259042
147.18 0.000854888 27262 0.0276965
152.694 0.000916386 16264 0.0296889
158.385 0.00109617 8614 0.0355134
164.073 0.00130219 3046 0.0421881
169.186 0.00155652 550 0.0504278
174.125 0.000928953 1 0.030096
