# in Mpc/h Units 
# D1 = 0.0927947 
# k P N P(z=0)
1.5708 0.0782157 6 9.08339
2.22144 0.0889138 12 10.3258
2.7207 0.109733 8 12.7435
3.14159 0.0228049 6 2.64839
3.51241 0.0188342 24 2.18726
3.84765 0.0156653 24 1.81925
4.44288 0.00986942 12 1.14616
4.71239 1.92819 30 223.926
4.96729 0.0221095 24 2.56763
5.20974 0.0384737 24 4.46804
5.4414 0.0958882 8 11.1357
5.66359 0.00745666 24 0.86596
5.87738 0.0307187 48 3.56744
6.28319 0.0108958 6 1.26536
6.55703 0.0217773 84 2.52906
6.84694 0.0227037 24 2.63664
7.02481 0.00928868 24 1.07872
7.25476 0.0112786 72 1.30981
7.6953 0.00881819 24 1.02408
7.96377 0.007039 102 0.817457
8.1621 0.00492091 32 0.571477
8.51684 0.00620111 120 0.720151
8.88577 0.00419453 12 0.487121
9.15858 0.00616112 144 0.715506
9.48256 0.42418 54 49.2611
9.74593 0.012119 96 1.40742
10.1275 0.00968439 168 1.12467
10.5564 0.00682629 144 0.792754
11.0536 0.0116125 146 1.34858
11.4241 0.00482507 240 0.560348
11.9234 0.00398317 192 0.462575
12.3255 0.0025472 168 0.295812
12.7651 0.00292702 270 0.339923
13.1907 0.00236257 228 0.274371
13.6659 0.00277368 344 0.322114
14.2646 0.0149398 342 1.73499
14.7875 0.00246355 456 0.286098
15.4187 0.0021008 396 0.243971
15.942 0.0022698 486 0.263597
16.5482 0.00143923 560 0.167141
17.1639 0.00130724 558 0.151813
17.8011 0.00117408 708 0.136348
18.4303 0.00111779 672 0.129811
19.1824 0.00126666 998 0.147101
19.9469 0.000806406 924 0.09365
20.6808 0.000903531 1014 0.104929
21.3842 0.000681996 1064 0.0792019
22.2186 0.000562289 1434 0.0653
23.0657 0.000619416 1440 0.0719344
23.935 0.000599283 1662 0.0695962
24.8633 0.000527188 1898 0.0612237
25.7971 0.00052424 2040 0.0608813
26.7938 0.00051564 2378 0.0598826
27.7886 0.000717772 2430 0.0833567
28.8178 0.000717367 2964 0.0833096
29.9415 0.000640586 3278 0.0743929
31.0801 0.000594522 3618 0.0690434
32.231 0.000640125 3896 0.0743394
33.4697 0.00101256 4770 0.117591
34.7575 0.000812218 4902 0.0943249
36.0407 0.000708885 5522 0.0823246
37.3988 0.000695476 6402 0.0807674
38.8321 0.000800498 7118 0.0929639
40.2872 0.000692389 7634 0.0804089
41.8167 0.000597564 9090 0.0693967
43.399 0.00051164 9566 0.0594181
45.0279 0.000473868 11034 0.0550315
46.7308 0.000426902 12290 0.0495773
48.5017 0.000392217 13706 0.0455491
50.3097 0.000366856 14970 0.0426039
52.197 0.000335759 17198 0.0389925
54.1738 0.000329681 19016 0.0382867
56.2203 0.000305831 21458 0.0355169
58.3613 0.000286412 24186 0.0332617
60.5794 0.000275953 26624 0.0320471
62.8515 0.000278047 29594 0.0322903
65.2265 0.000281757 33536 0.0327212
67.6932 0.000289496 37166 0.03362
70.2489 0.000290975 41720 0.0337916
72.8971 0.000294739 46280 0.0342288
75.6319 0.000299101 51536 0.0347353
78.4853 0.000298139 58466 0.0346236
81.4754 0.000296704 65564 0.034457
84.5539 0.000298439 72080 0.0346584
87.7413 0.000296152 81380 0.0343929
91.0485 0.00029984 90070 0.0348212
94.4801 0.000310237 101516 0.0360286
98.0438 0.000322613 112736 0.0374659
101.721 0.000329654 122371 0.0382835
105.563 0.000337089 120908 0.039147
109.542 0.000347072 118888 0.0403064
113.676 0.000352009 115424 0.0408797
117.973 0.000366902 110068 0.0426093
122.414 0.000385787 101516 0.0448024
127.021 0.000420129 92536 0.0487906
131.796 0.00045788 78532 0.0531747
136.72 0.000512969 62872 0.0595724
141.817 0.000551719 43009 0.0640726
147.18 0.000593592 27262 0.0689353
152.694 0.000676934 16264 0.0786141
158.385 0.000790253 8614 0.0917741
164.073 0.00101978 3046 0.11843
169.186 0.00165917 550 0.192684
174.125 0.00318076 1 0.369389
